Year__année,Estuary__estuaire,Site__lieu,Date trap set__date piège posé,Date trap fished__date piège remonté,Trap ID__ID de piège,Latitude,Longitude,Trap type,Type de piège,Bait type,Type d'appât,Effort (hours/heures),European Green crab (EGC)__crabe vert Européen (CVE),Total wt EGC__poids total CVE (kg),Lobster__Homard,Rock Crab__crabe commun,Finfish__poissons à nageoires,Other species__autres espèces,Depth at set__profondeur du piège (m),Probe Measurement (fished/set),Mesure de sonde (récupération/déploiement),Temperature__température (°C),Salinity (ppt)__salinité (ppm),Tide,Marée,Weather,Météo,Sediment,Sédiment,Vegetation,Végétation
2023,Bouctouche,BT1,6/14/2023 11:35,6/15/2023 11:40,5157,46.52309,-64.68756,Fukui,Fukui,Herring,hareng,24.08,0,0,0,0,0,0,1,fished,récupération,18.4,19.92,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h, windy","nuageux, précipitations au cours des dernières 24 heures, venteux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT2,6/14/2023 12:00,6/15/2023 12:00,5149,46.50011,-64.67664,Fukui,Fukui,Herring,hareng,24,5,0.24,0,4,0,0,0.75,fished,récupération,18.2,20.33,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT2,6/14/2023 12:00,6/15/2023 12:00,5150,46.50011,-64.67664,Fukui,Fukui,Herring,hareng,24,9,0.47,0,1,0,0,0.75,fished,récupération,18.2,20.33,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT2,6/14/2023 12:00,6/15/2023 12:00,5151,46.50011,-64.67664,Fukui,Fukui,Herring,hareng,24,14,0.33,0,3,0,0,0.75,fished,récupération,18.2,20.33,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT3,6/14/2023 12:25,6/15/2023 12:20,5134,46.48549,-64.68324,Fukui,Fukui,Herring,hareng,23.92,0,0,0,8,0,0,1,fished,récupération,17.6,19.05,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT3,6/14/2023 12:25,6/15/2023 12:20,5135,46.48549,-64.68324,Fukui,Fukui,Herring,hareng,23.92,1,0.0385,0,3,0,0,1,fished,récupération,17.6,19.05,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT3,6/14/2023 12:25,6/15/2023 12:20,5136,46.48549,-64.68324,Fukui,Fukui,Herring,hareng,23.92,2,0.1036,0,2,0,0,1,fished,récupération,17.6,19.05,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc1,6/14/2023 13:20,6/15/2023 14:15,5137,46.33209,-64.62489,Fukui,Fukui,Herring,hareng,24.92,25,0.38,0,0,0,0,1,fished,récupération,19,14.59,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc1,6/14/2023 13:20,6/15/2023 14:15,5138,46.33209,-64.62489,Fukui,Fukui,Herring,hareng,24.92,3,0.0304,0,0,0,0,1,fished,récupération,19,14.59,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc1,6/14/2023 13:20,6/15/2023 14:15,5139,46.33209,-64.62489,Fukui,Fukui,Herring,hareng,24.92,7,0.0929,0,0,0,0,1,fished,récupération,19,14.59,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc2,6/14/2023 13:45,6/15/2023 14:35,5152,46.33228,-64.58275,Fukui,Fukui,Herring,hareng,24.83,0,0,0,0,0,0,1,fished,récupération,16.7,20.65,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc2,6/14/2023 13:45,6/15/2023 14:35,5153,46.33228,-64.58275,Fukui,Fukui,Herring,hareng,24.83,0,0,0,2,0,0,1,fished,récupération,16.7,20.65,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc2,6/14/2023 13:45,6/15/2023 14:35,5154,46.33228,-64.58275,Fukui,Fukui,Herring,hareng,24.83,0,0,0,0,0,0,1,fished,récupération,16.7,20.65,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc3,6/14/2023 14:10,6/15/2023 14:55,5131,46.3516,-64.57357,Fukui,Fukui,Herring,hareng,24.75,0,0,0,6,0,0,1,fished,récupération,17.5,21.54,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc3,6/14/2023 14:10,6/15/2023 14:55,5132,46.3516,-64.57357,Fukui,Fukui,Herring,hareng,24.75,0,0,0,4,0,0,1,fished,récupération,17.5,21.54,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc3,6/14/2023 14:10,6/15/2023 14:55,5133,46.3516,-64.57357,Fukui,Fukui,Herring,hareng,24.75,0,0,0,7,0,0,1,fished,récupération,17.5,21.54,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed1,6/14/2023 15:10,6/15/2023 15:25,5140,46.27285,-64.57298,Fukui,Fukui,Herring,hareng,24.25,91,1.14,0,0,0,0,1,fished,récupération,20.2,12.76,Low,Marée basse,cloudy,nuageux,Mud,Boue,--,--
2023,Shediac,Shed1,6/14/2023 15:10,6/15/2023 15:25,5141,46.27285,-64.57298,Fukui,Fukui,Herring,hareng,24.25,111,1.48,0,0,0,0,1,fished,récupération,20.2,12.76,Low,Marée basse,cloudy,nuageux,Mud,Boue,--,--
2023,Shediac,Shed1,6/14/2023 15:10,6/15/2023 15:25,5142,46.27285,-64.57298,Fukui,Fukui,Herring,hareng,24.25,116,1.66,0,0,0,0,1,fished,récupération,20.2,12.76,Low,Marée basse,cloudy,nuageux,Mud,Boue,--,--
2023,Shediac,Shed2,6/14/2023 15:25,6/15/2023 16:15,5143,46.26297,-64.56354,Fukui,Fukui,Herring,hareng,24.83,53,1.02,0,1,0,0,1,fished,récupération,21.2,22.4,Low,Marée basse,cloudy,nuageux,Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed2,6/14/2023 15:25,6/15/2023 16:15,5144,46.26297,-64.56354,Fukui,Fukui,Herring,hareng,24.83,31,0.65,0,0,0,0,1,fished,récupération,21.2,22.4,Low,Marée basse,cloudy,nuageux,Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed2,6/14/2023 15:25,6/15/2023 16:15,5145,46.26297,-64.56354,Fukui,Fukui,Herring,hareng,24.83,55,1.01,0,2,0,0,1,fished,récupération,21.2,22.4,Low,Marée basse,cloudy,nuageux,Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed3,6/14/2023 16:00,6/15/2023 16:55,5146,46.2384,-64.52522,Fukui,Fukui,Herring,hareng,24.92,1,0.0533,0,10,0,0,0.75,fished,récupération,20,22.98,Low / Incoming,Marée basse / Montante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed3,6/14/2023 16:00,6/15/2023 16:55,5147,46.2384,-64.52522,Fukui,Fukui,Herring,hareng,24.92,0,0,0,0,0,0,0.75,fished,récupération,20,22.98,Low / Incoming,Marée basse / Montante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed3,6/14/2023 16:00,6/15/2023 16:55,5148,46.2384,-64.52522,Fukui,Fukui,Herring,hareng,24.92,0,0,0,5,0,0,0.75,fished,récupération,20,22.98,Low / Incoming,Marée basse / Montante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT1,6/15/2023 11:40,6/16/2023 11:55,5155,46.52309,-64.68756,Fukui,Fukui,Herring,hareng,24.25,3,0.0587,0,0,0,0,1,fished,récupération,19.2,19.48,Mid / Outgoing,Mi-marée / Descendante,"cloudy, foggy","nuageux, brumeux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT1,6/15/2023 11:40,6/16/2023 11:55,5156,46.52309,-64.68756,Fukui,Fukui,Herring,hareng,24.25,1,0.0162,0,1,0,0,1,fished,récupération,19.2,19.48,Mid / Outgoing,Mi-marée / Descendante,"cloudy, foggy","nuageux, brumeux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT1,6/15/2023 11:40,6/16/2023 11:55,5157,46.52309,-64.68756,Fukui,Fukui,Herring,hareng,24.25,2,0.1017,0,0,0,0,1,fished,récupération,19.2,19.48,Mid / Outgoing,Mi-marée / Descendante,"cloudy, foggy","nuageux, brumeux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT2,6/15/2023 12:00,6/16/2023 12:25,5149,46.50011,-64.67664,Fukui,Fukui,Herring,hareng,24.42,5,0.24688,0,0,0,0,0.75,fished,récupération,19.1,20.1,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT2,6/15/2023 12:00,6/16/2023 12:25,5150,46.50011,-64.67664,Fukui,Fukui,Herring,hareng,24.42,15,0.34,0,3,0,0,0.75,fished,récupération,19.1,20.1,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT2,6/15/2023 12:00,6/16/2023 12:25,5151,46.50011,-64.67664,Fukui,Fukui,Herring,hareng,24.42,5,0.36237,0,1,0,0,0.75,fished,récupération,19.1,20.1,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT3,6/15/2023 12:20,6/16/2023 12:50,5134,46.48549,-64.68324,Fukui,Fukui,Herring,hareng,24.5,1,0.0604,0,3,0,0,1,fished,récupération,17.3,20.57,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT3,6/15/2023 12:20,6/16/2023 12:50,5135,46.48549,-64.68324,Fukui,Fukui,Herring,hareng,24.5,1,0.0111,0,1,0,0,1,fished,récupération,17.3,20.57,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT3,6/15/2023 12:20,6/16/2023 12:50,5136,46.48549,-64.68324,Fukui,Fukui,Herring,hareng,24.5,0,0,0,5,0,0,1,fished,récupération,17.3,20.57,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc1,6/15/2023 14:00,6/16/2023 13:35,5137,46.33209,-64.62489,Fukui,Fukui,Herring,hareng,23.58,8,0.1171,0,0,0,0,1,fished,récupération,18.7,18.98,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc1,6/15/2023 14:00,6/16/2023 13:35,5138,46.33209,-64.62489,Fukui,Fukui,Herring,hareng,23.58,0,0,0,0,0,0,1,fished,récupération,18.7,18.98,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc1,6/15/2023 14:00,6/16/2023 13:35,5139,46.33209,-64.62489,Fukui,Fukui,Herring,hareng,23.58,4,0.041,0,0,0,0,1,fished,récupération,18.7,18.98,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc2,6/15/2023 14:35,6/16/2023 14:00,5152,46.33228,-64.58275,Fukui,Fukui,Herring,hareng,23.42,0,0,0,0,0,0,1,fished,récupération,19.2,20.58,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc2,6/15/2023 14:35,6/16/2023 14:00,5153,46.33228,-64.58275,Fukui,Fukui,Herring,hareng,23.42,0,0,0,4,0,0,1,fished,récupération,19.2,20.58,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc2,6/15/2023 14:35,6/16/2023 14:00,5154,46.33228,-64.58275,Fukui,Fukui,Herring,hareng,23.42,0,0,0,4,0,0,1,fished,récupération,19.2,20.58,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc3,6/15/2023 14:55,6/16/2023 14:30,5131,46.3516,-64.57357,Fukui,Fukui,Herring,hareng,23.58,0,0,0,5,0,0,1,fished,récupération,18.9,20.97,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc3,6/15/2023 14:55,6/16/2023 14:30,5132,46.3516,-64.57357,Fukui,Fukui,Herring,hareng,23.58,0,0,0,10,0,0,1,fished,récupération,18.9,20.97,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc3,6/15/2023 14:55,6/16/2023 14:30,5133,46.3516,-64.57357,Fukui,Fukui,Herring,hareng,23.58,0,0,0,5,0,0,1,fished,récupération,18.9,20.97,Mid / Outgoing,Mi-marée / Descendante,cloudy,nuageux,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed1,6/15/2023 15:25,6/16/2023 14:55,5140,46.27285,-64.57298,Fukui,Fukui,Herring,hareng,23.5,64,0.92,0,0,0,0,1,fished,récupération,20.6,15.23,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h, rainy","nuageux, précipitations au cours des dernières 24 heures, pluvieux",Mud,Boue,--,--
2023,Shediac,Shed1,6/15/2023 15:25,6/16/2023 14:55,5141,46.27285,-64.57298,Fukui,Fukui,Herring,hareng,23.5,29,0.37,0,0,0,0,1,fished,récupération,20.6,15.23,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h, rainy","nuageux, précipitations au cours des dernières 24 heures, pluvieux",Mud,Boue,--,--
2023,Shediac,Shed1,6/15/2023 15:25,6/16/2023 14:55,5142,46.27285,-64.57298,Fukui,Fukui,Herring,hareng,23.5,48,0.66,0,0,0,0,1,fished,récupération,20.6,15.23,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h, rainy","nuageux, précipitations au cours des dernières 24 heures, pluvieux",Mud,Boue,--,--
2023,Shediac,Shed2,6/15/2023 16:15,6/16/2023 15:15,5143,46.26297,-64.56354,Fukui,Fukui,Herring,hareng,23,62,0.92,0,1,0,0,1,fished,récupération,21.3,19.19,Low / Outgoing,Marée basse  / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed2,6/15/2023 16:15,6/16/2023 15:15,5144,46.26297,-64.56354,Fukui,Fukui,Herring,hareng,23,87,1.61,0,0,0,0,1,fished,récupération,21.3,19.19,Low / Outgoing,Marée basse  / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed2,6/15/2023 16:15,6/16/2023 15:15,5145,46.26297,-64.56354,Fukui,Fukui,Herring,hareng,23,61,1.27,0,0,0,0,1,fished,récupération,21.3,19.19,Low / Outgoing,Marée basse  / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed3,6/15/2023 16:55,6/16/2023 16:00,5146,46.2384,-64.52522,Fukui,Fukui,Herring,hareng,23.08,1,0.0516,0,3,0,0,0.75,fished,récupération,18.4,22.33,Low,Marée basse,"cloudy, rain in the past 24 h, rainy","nuageux, précipitations au cours des dernières 24 heures, pluvieux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed3,6/15/2023 16:55,6/16/2023 16:00,5147,46.2384,-64.52522,Fukui,Fukui,Herring,hareng,23.08,1,0.0426,0,0,0,0,0.75,fished,récupération,18.4,22.33,Low,Marée basse,"cloudy, rain in the past 24 h, rainy","nuageux, précipitations au cours des dernières 24 heures, pluvieux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Shediac,Shed3,6/15/2023 16:55,6/16/2023 16:00,5148,46.2384,-64.52522,Fukui,Fukui,Herring,hareng,23.08,0,0,0,0,0,0,0.75,fished,récupération,18.4,22.33,Low,Marée basse,"cloudy, rain in the past 24 h, rainy","nuageux, précipitations au cours des dernières 24 heures, pluvieux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT1,7/4/2023 14:35,7/5/2023 14:15,5146,46.52309,-64.68756,Fukui,Fukui,Herring,hareng,23.67,1,0.0545,0,0,0,0,0.5,fished,récupération,24,17.99,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Mud,Boue,"eelgrass (Zostera marina), sea lettuce (Ulva)","zostère marine (Zostera marina), laitue de mer (Ulva)"
2023,Bouctouche,BT1,7/4/2023 14:35,7/5/2023 14:15,5147,46.52309,-64.68756,Fukui,Fukui,Herring,hareng,23.67,1,0.0216,0,0,0,0,0.5,fished,récupération,24,17.99,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Mud,Boue,"eelgrass (Zostera marina), sea lettuce (Ulva)","zostère marine (Zostera marina), laitue de mer (Ulva)"
2023,Bouctouche,BT1,7/4/2023 14:35,7/5/2023 14:15,5148,46.52309,-64.68756,Fukui,Fukui,Herring,hareng,23.67,0,0,0,0,0,0,0.5,fished,récupération,24,17.99,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Mud,Boue,"eelgrass (Zostera marina), sea lettuce (Ulva)","zostère marine (Zostera marina), laitue de mer (Ulva)"
2023,Bouctouche,BT2,7/4/2023 14:45,7/5/2023 14:40,5143,46.50018,-64.67676,Fukui,Fukui,Herring,hareng,23.92,11,0.2371,0,0,0,0,0.5,fished,récupération,23.8,18.6,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand,Sable,"eelgrass (Zostera marina), sea lettuce (Ulva)","zostère marine (Zostera marina), laitue de mer (Ulva)"
2023,Bouctouche,BT2,7/4/2023 14:45,7/5/2023 14:40,5144,46.50018,-64.67676,Fukui,Fukui,Herring,hareng,23.92,22,0.56,0,0,0,0,0.5,fished,récupération,23.8,18.6,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand,Sable,"eelgrass (Zostera marina), sea lettuce (Ulva)","zostère marine (Zostera marina), laitue de mer (Ulva)"
2023,Bouctouche,BT2,7/4/2023 14:45,7/5/2023 14:40,5145,46.50018,-64.67676,Fukui,Fukui,Herring,hareng,23.92,17,0.5099,0,0,0,0,0.5,fished,récupération,23.8,18.6,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand,Sable,"eelgrass (Zostera marina), sea lettuce (Ulva)","zostère marine (Zostera marina), laitue de mer (Ulva)"
2023,Bouctouche,BT3,7/4/2023 15:15,7/5/2023 15:05,5131,46.48544,-64.68309,Fukui,Fukui,Herring,hareng,23.83,13,0.2591,0,0,0,0,0.75,fished,récupération,21.6,20.43,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT3,7/4/2023 15:15,7/5/2023 15:05,5132,46.48544,-64.68309,Fukui,Fukui,Herring,hareng,23.83,7,0.2368,0,0,0,0,0.75,fished,récupération,21.6,20.43,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Bouctouche,BT3,7/4/2023 15:15,7/5/2023 15:05,5133,46.48544,-64.68309,Fukui,Fukui,Herring,hareng,23.83,17,0.3579,0,1,0,0,0.75,fished,récupération,21.6,20.43,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc1,7/4/2023 15:50,7/5/2023 16:10,5152,46.33222,-64.62449,Fukui,Fukui,Herring,hareng,24.33,2,0.0296,0,0,0,0,1,fished,récupération,23.8,12.01,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc1,7/4/2023 15:50,7/5/2023 16:10,5153,46.33222,-64.62449,Fukui,Fukui,Herring,hareng,24.33,12,0.1511,0,0,0,0,1,fished,récupération,23.8,12.01,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc1,7/4/2023 15:50,7/5/2023 16:10,5154,46.33222,-64.62449,Fukui,Fukui,Herring,hareng,24.33,4,0.0696,0,0,0,0,1,fished,récupération,23.8,12.01,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc2,7/4/2023 16:00,7/5/2023 16:40,5140,46.3323,-64.58242,Fukui,Fukui,Herring,hareng,24.67,8,0.1012,0,0,0,0,0.5,fished,récupération,24.2,16.85,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2023,Cocagne,Coc2,7/4/2023 16:00,7/5/2023 16:40,5141,46.3323,-64.58242,Fukui,Fukui,Herring,hareng,24.67,3,0.0491,0,2,1,0,0.5,fished,récupération,24.2,16.85,Mid / Outgoing,Mi-marée / Descendante,"cloudy, rain in the past 24 h","nuageux, précipitations au cours des dernières 24 heures",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
