"cruise_number__numero_de_criosiere","year__annee","month__mois","day_jour","start_hour__heure_de_depart","start_minute__minute_de_depart","latitude","longitude","gear__equipement","species__espece","french_name__nom_francais","english_name__nom_anglais","latin_name__nom_latin","weight_caught__poids_pris","number_caught__quantite__attrape"
"024",2000,7,29,15,25,47.0689166666667,-64.34025,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",2,20
"024",2000,7,29,15,25,47.0689166666667,-64.34025,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",2.8,10
"024",2000,7,29,15,25,47.0689166666667,-64.34025,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1,3
"024",2000,7,29,15,25,47.0689166666667,-64.34025,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.09,1
"024",2000,7,29,15,25,47.0689166666667,-64.34025,"No. 286 otter trawl with rockhopper",220,"Aiguillat commun","Spiny dogfish","Squalus acanthias",2.3,1
"024",2000,7,29,15,25,47.0689166666667,-64.34025,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",1.1,4
"024",2000,7,29,15,25,47.0689166666667,-64.34025,"No. 286 otter trawl with rockhopper",340,"Poisson-alligator atlantique","Alligatorfish","Aspidophoroides monopterygius",0.005,1
"024",2000,7,29,15,25,47.0689166666667,-64.34025,"No. 286 otter trawl with rockhopper",6121,"Soleil de mer pourpre","Purple sunstar","Solaster endeca",1,2
"024",2000,7,29,16,26,47.074,-64.246,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.7,1
"024",2000,7,29,16,26,47.074,-64.246,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",2,10
"024",2000,7,29,16,26,47.074,-64.246,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.5,1
"024",2000,7,29,16,26,47.074,-64.246,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.9,6
"024",2000,7,29,16,26,47.074,-64.246,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",1,2
"024",2000,7,29,16,26,47.074,-64.246,"No. 286 otter trawl with rockhopper",2416,"Crangon crevette non-spécifié","Crangon shrimp unidentified","Crangon sp.",0.01,0
"024",2000,7,29,16,26,47.074,-64.246,"No. 286 otter trawl with rockhopper",4320,"Pétoncles non-spécifié","Scallop unidentified","Pectinidae (f.)",0.14,1
"024",2000,7,29,16,26,47.074,-64.246,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",2.2,1
"024",2000,7,29,16,26,47.074,-64.246,"No. 286 otter trawl with rockhopper",6200,"Ophiuroidea non-spécifié","Brittle star unidentified","Ophiuroidea (s.o.)",0.01,1
"024",2000,7,29,18,22,46.93875,-64.29475,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.8,3
"024",2000,7,29,18,22,46.93875,-64.29475,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",1.3,7
"024",2000,7,29,18,22,46.93875,-64.29475,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.9,5
"024",2000,7,29,18,22,46.93875,-64.29475,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.8,2
"024",2000,7,29,19,8,46.8926666666667,-64.2940833333333,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.1,1
"024",2000,7,29,19,8,46.8926666666667,-64.2940833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",6.6,57
"024",2000,7,29,19,8,46.8926666666667,-64.2940833333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",1.1,20
"024",2000,7,29,19,8,46.8926666666667,-64.2940833333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.3,11
"024",2000,7,29,19,8,46.8926666666667,-64.2940833333333,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",2.8,15
"024",2000,7,29,19,8,46.8926666666667,-64.2940833333333,"No. 286 otter trawl with rockhopper",2521,"Crabe lyre (arctique)","Arctic Lyre Crab/Lesser toad crab","Hyas coarctatus",0.9,1
"024",2000,7,29,19,8,46.8926666666667,-64.2940833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",3.3,4
"024",2000,7,29,19,8,46.8926666666667,-64.2940833333333,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.7,1
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",1.9,12
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",5.2,62
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",2.2,13
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",1.1,8
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.9,1
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.8,1
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.8,1
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.9,2
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",640,"Loquette d'Amérique","Ocean pout","Zoarces americanus",0.9,1
"024",2000,7,29,19,46,46.87275,-64.2865833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",16.8,53
"024",2000,7,30,7,0,46.9701666666667,-64.18925,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.39,1
"024",2000,7,30,7,0,46.9701666666667,-64.18925,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.21,2
"024",2000,7,30,8,40,46.8275833333333,-64.3405,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",1.9,1
"024",2000,7,30,9,16,46.7974166666667,-64.392,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.85,5
"024",2000,7,30,9,16,46.7974166666667,-64.392,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.21,6
"024",2000,7,30,9,16,46.7974166666667,-64.392,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",3.6,25
"024",2000,7,30,9,16,46.7974166666667,-64.392,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.1,2
"024",2000,7,30,9,16,46.7974166666667,-64.392,"No. 286 otter trawl with rockhopper",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.46,1
"024",2000,7,30,9,16,46.7974166666667,-64.392,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",1.4,3
"024",2000,7,30,10,0,46.7660833333333,-64.38675,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.9,6
"024",2000,7,30,10,0,46.7660833333333,-64.38675,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.4,15
"024",2000,7,30,10,0,46.7660833333333,-64.38675,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.44,7
"024",2000,7,30,10,0,46.7660833333333,-64.38675,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",2.4,6
"024",2000,7,30,10,0,46.7660833333333,-64.38675,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",4.6,18
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.01,1
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.1,2
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.22,3
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.3,37
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",73.5,0
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.06,1
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.9,2
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",340,"Poisson-alligator atlantique","Alligatorfish","Aspidophoroides monopterygius",0.005,1
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.14,2
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",2.3,2
"024",2000,7,30,10,42,46.7320833333333,-64.4791666666667,"No. 286 otter trawl with rockhopper",6400,"Strongylocentrotus non-spécifié","Sea urchin unidentified","Strongylocentrotus sp.",0.01,1
"024",2000,7,30,11,28,46.6973333333333,-64.434,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.175,0
"024",2000,7,30,11,28,46.6973333333333,-64.434,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.3,13
"024",2000,7,30,11,28,46.6973333333333,-64.434,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",1.8,204
"024",2000,7,30,11,28,46.6973333333333,-64.434,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.78,20
"024",2000,7,30,11,28,46.6973333333333,-64.434,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.2,0
"024",2000,7,30,11,28,46.6973333333333,-64.434,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.15,0
"024",2000,7,30,11,28,46.6973333333333,-64.434,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1,3
"024",2000,7,30,11,28,46.6973333333333,-64.434,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.06,0
"024",2000,7,30,11,28,46.6973333333333,-64.434,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",2.5,2
"024",2000,7,30,12,31,46.6353333333333,-64.4720833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.8,19
"024",2000,7,30,12,31,46.6353333333333,-64.4720833333333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",16.8,200
"024",2000,7,30,12,31,46.6353333333333,-64.4720833333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.22,7
"024",2000,7,30,12,31,46.6353333333333,-64.4720833333333,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.16,1
"024",2000,7,30,12,31,46.6353333333333,-64.4720833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",0.88,3
"024",2000,7,30,14,21,46.5630833333333,-64.2881666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.6,6
"024",2000,7,30,14,21,46.5630833333333,-64.2881666666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",1.5,5
"024",2000,7,30,14,21,46.5630833333333,-64.2881666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",1.7,30
"024",2000,7,30,14,21,46.5630833333333,-64.2881666666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",4.3,10
"024",2000,7,30,14,50,46.53175,-64.2900833333333,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.04,1
"024",2000,7,30,14,50,46.53175,-64.2900833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.28,14
"024",2000,7,30,14,50,46.53175,-64.2900833333333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.15,30
"024",2000,7,30,14,50,46.53175,-64.2900833333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.06,1
"024",2000,7,30,14,50,46.53175,-64.2900833333333,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.06,1
"024",2000,7,30,14,50,46.53175,-64.2900833333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.38,2
"024",2000,7,30,14,50,46.53175,-64.2900833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",8.3,14
"024",2000,7,30,15,36,46.4943333333333,-64.241,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.8,26
"024",2000,7,30,15,36,46.4943333333333,-64.241,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",14.3,500
"024",2000,7,30,15,36,46.4943333333333,-64.241,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.1,5
"024",2000,7,30,15,36,46.4943333333333,-64.241,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",11.6,27
"024",2000,7,30,16,8,46.4664166666667,-64.2491666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.3,37
"024",2000,7,30,16,8,46.4664166666667,-64.2491666666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",1,5
"024",2000,7,30,16,8,46.4664166666667,-64.2491666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",1.8,30
"024",2000,7,30,16,8,46.4664166666667,-64.2491666666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",1.3,7
"024",2000,7,30,16,8,46.4664166666667,-64.2491666666667,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.04,0
"024",2000,7,30,16,8,46.4664166666667,-64.2491666666667,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.15,1
"024",2000,7,30,16,8,46.4664166666667,-64.2491666666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",8.5,20
"024",2000,7,30,17,4,46.4688333333333,-64.1499166666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.1,4
"024",2000,7,30,17,4,46.4688333333333,-64.1499166666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.01,1
"024",2000,7,30,17,4,46.4688333333333,-64.1499166666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",2.8,35
"024",2000,7,30,17,4,46.4688333333333,-64.1499166666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.01,1
"024",2000,7,30,17,4,46.4688333333333,-64.1499166666667,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.6,1
"024",2000,7,30,17,4,46.4688333333333,-64.1499166666667,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.22,1
"024",2000,7,30,17,4,46.4688333333333,-64.1499166666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",5.4,12
"024",2000,7,30,17,45,46.5008333333333,-64.1964166666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.3,33
"024",2000,7,30,17,45,46.5008333333333,-64.1964166666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",6.5,200
"024",2000,7,30,17,45,46.5008333333333,-64.1964166666667,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",0.15,1
"024",2000,7,30,17,45,46.5008333333333,-64.1964166666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.09,3
"024",2000,7,30,17,45,46.5008333333333,-64.1964166666667,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.095,1
"024",2000,7,30,17,45,46.5008333333333,-64.1964166666667,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.46,4
"024",2000,7,30,17,45,46.5008333333333,-64.1964166666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",8.3,24
"024",2000,7,30,18,52,46.5693333333333,-64.1951666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.3,8
"024",2000,7,30,18,52,46.5693333333333,-64.1951666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",6.8,300
