stand,stand.number,date,time,julian date,hour,time.of.day,tide.level.m,sw.ph,do,temp,salinity,turbidity
Outside,2558,2023-08-05,6:00 AM,217,6,Day,0.944,8.094409791,7.3325,20.956,26.4325,1.82
Outside,2558,2023-08-05,7:00 AM,217,7,Day,1.09,7.969978454,6.6075,20.891,26.3975,3.46
Outside,2558,2023-08-05,8:00 AM,217,8,Day,1.195,7.943871249,6.795,21.0365,26.3025,3.17
Outside,2558,2023-08-05,9:00 AM,217,9,Day,1.237,7.970403863,7.235,21.23616667,26.285,0.7
Outside,2558,2023-08-05,10:00 AM,217,10,Day,1.205,7.996505321,7.635,21.46616667,26.2325,7.66
Outside,2558,2023-08-05,11:00 AM,217,11,Day,1.112,8.008356139,7.9325,21.49016667,26.2925,22.53
Outside,2558,2023-08-05,12:00 PM,217,12,Day,0.986,8.029596409,8.2375,21.72816667,26.08,51.75
Outside,2558,2023-08-05,1:00 PM,217,13,Day,0.843,8.03284554,8.4575,21.86533333,26.055,93.13
Outside,2558,2023-08-05,2:00 PM,217,14,Day,0.694,7.998659513,8.1725,21.63983333,25.6375,41.64
Outside,2558,2023-08-05,3:00 PM,217,15,Day,0.575,7.983556496,7.905,21.40716667,25.3,19.24
Outside,2558,2023-08-05,4:00 PM,217,16,Day,0.528,7.938233839,7.775,21.3975,24.2875,13.64
Outside,2558,2023-08-05,5:00 PM,217,17,Day,0.564,7.939921863,7.5575,21.61133333,24.55,11.76
Outside,2558,2023-08-05,6:00 PM,217,18,Day,0.653,7.949953195,7.745,21.5,24.665,4.71
Outside,2558,2023-08-05,7:00 PM,217,19,Day,0.756,7.975076179,7.9125,21.49333333,24.6925,4.41
Outside,2558,2023-08-05,8:00 PM,217,20,Night,0.847,7.980438347,7.995,21.483,24.6225,3.96
Outside,2558,2023-08-05,9:00 PM,217,21,Night,0.905,8.002567226,8.1575,21.3675,25.265,4.03
Outside,2558,2023-08-05,10:00 PM,217,22,Night,0.909,8.00662357,8.225,21.28483333,25.31,3.66
Outside,2558,2023-08-06,11:00 PM,217,23,Night,0.864,7.994253894,8.11,21.16016667,25.2975,2.83
Outside,2558,2023-08-06,12:00 AM,218,0,Night,0.791,7.970531888,7.82,21.09666667,25.315,2.18
Outside,2558,2023-08-06,1:00 AM,218,1,Night,0.706,7.958015443,7.5825,20.98316667,25.2775,1.67
Outside,2558,2023-08-06,2:00 AM,218,2,Night,0.615,7.917593329,7.2325,20.85883333,25.2925,5.43
Outside,2558,2023-08-06,3:00 AM,218,3,Night,0.543,7.865217777,6.765,20.72633333,25.27,2.23
Outside,2558,2023-08-06,4:00 AM,218,4,Night,0.53,7.833971412,6.4775,20.5885,25.2825,4.09
Outside,2558,2023-08-06,5:00 AM,218,5,Day,0.598,7.836477604,6.31,20.37166667,25.2475,1.92
Outside,2558,2023-08-06,6:00 AM,218,6,Day,0.722,7.861653978,6.6775,20.24183333,25.2075,2.23
Outside,2558,2023-08-06,7:00 AM,218,7,Day,0.86,7.832263291,6.3225,20.20283333,25.2175,2.67
Outside,2558,2023-08-06,8:00 AM,218,8,Day,0.982,7.896809658,6.5575,20.70883333,25.605,2.91
Outside,2558,2023-08-06,9:00 AM,218,9,Day,1.065,7.981571422,7.425,21.06083333,25.8325,0.44
Outside,2558,2023-08-06,10:00 AM,218,10,Day,1.09,8.029441233,7.975,21.26766667,25.935,3.58
Outside,2558,2023-08-06,11:00 AM,218,11,Day,1.053,8.076072085,8.4025,21.45216667,25.9475,2.38
Outside,2558,2023-08-06,12:00 PM,218,12,Day,0.973,8.120113495,8.64,21.82616667,25.9325,2.62
Outside,2558,2023-08-06,1:00 PM,218,13,Day,0.87,8.112510898,8.4475,22.16133333,25.9075,2.12
Outside,2558,2023-08-06,2:00 PM,218,14,Day,0.751,8.094068623,9.155,22.34083333,25.81,1.34
Outside,2558,2023-08-06,3:00 PM,218,15,Day,0.635,8.092104815,9.435,22.53333333,25.63,1.63
Outside,2558,2023-08-06,4:00 PM,218,16,Day,0.563,8.095130672,9.5625,22.70766667,25.535,1.69
Outside,2558,2023-08-06,5:00 PM,218,17,Day,0.57,8.106727443,9.28,22.76116667,25.4225,1.12
Outside,2558,2023-08-06,6:00 PM,218,18,Day,0.647,8.110216786,9.86,22.83416667,25.48,2.62
Outside,2558,2023-08-06,7:00 PM,218,19,Day,0.756,8.107330522,9.765,22.7995,25.6025,3.44
Outside,2558,2023-08-06,8:00 PM,218,20,Night,0.864,8.125795205,9.9175,22.5365,25.82,4.16
Outside,2558,2023-08-06,9:00 PM,218,21,Night,0.947,8.067834157,8.655,22.01916667,26.1125,3.9
Outside,2558,2023-08-06,10:00 PM,218,22,Night,0.983,8.046852118,8,21.8465,26.1675,2.9
Outside,2558,2023-08-07,11:00 PM,218,23,Night,0.965,8.037783593,7.9875,21.80583333,26.17,4.24
Outside,2558,2023-08-07,12:00 AM,219,0,Night,0.904,8.029897081,7.96,21.66966667,26.0825,5.33
Outside,2558,2023-08-07,1:00 AM,219,1,Night,0.821,8.008893311,7.4325,21.646,26.0175,2.58
Outside,2558,2023-08-07,2:00 AM,219,2,Night,0.723,7.990026978,7.3525,21.6615,26.1,1.36
Outside,2558,2023-08-07,3:00 AM,219,3,Night,0.618,7.977818981,7.4975,21.71316667,25.97,1.96
Outside,2558,2023-08-07,4:00 AM,219,4,Night,0.541,7.961064117,7.335,21.64583333,25.6925,1.21
Outside,2558,2023-08-07,5:00 AM,219,5,Day,0.53,7.975824967,7.8075,21.56983333,25.525,1.21
Outside,2558,2023-08-07,6:00 AM,219,6,Day,0.59,7.955024669,7.535,21.453,25.5775,4.69
Outside,2558,2023-08-07,7:00 AM,219,7,Day,0.692,7.963393654,7.4575,21.31883333,25.76,1.6
Outside,2558,2023-08-07,8:00 AM,219,8,Day,0.804,7.920078348,7.17,21.1295,25.945,1.51
Outside,2558,2023-08-07,9:00 AM,219,9,Day,0.9,7.910935231,6.905,21.0225,26.04,0.3
Outside,2558,2023-08-07,10:00 AM,219,10,Day,0.961,7.960116186,7.43,21.18516667,26.0675,3.06
Outside,2558,2023-08-07,11:00 AM,219,11,Day,0.972,8.021095363,8.0925,21.39883333,26.075,2.26
Outside,2558,2023-08-07,12:00 PM,219,12,Day,0.938,8.065376238,8.695,21.47466667,26.1575,1.78
Outside,2558,2023-08-07,1:00 PM,219,13,Day,0.877,8.091954741,8.95,21.76383333,26.1675,2.99
Outside,2558,2023-08-07,2:00 PM,219,14,Day,0.797,8.100908709,9.1925,22.23983333,26.035,18.92
Outside,2558,2023-08-07,3:00 PM,219,15,Day,0.705,8.133710517,9.905,22.74116667,25.845,8.13
Outside,2558,2023-08-07,4:00 PM,219,16,Day,0.626,8.150668673,10.35,22.81833333,25.4475,3.59
Outside,2558,2023-08-07,5:00 PM,219,17,Day,0.603,8.16663151,10.5775,22.67,25.525,3.03
Outside,2558,2023-08-07,6:00 PM,219,18,Day,0.653,8.170948889,10.4525,22.5215,25.5,2.52
Outside,2558,2023-08-07,7:00 PM,219,19,Day,0.755,8.166203413,10.4475,22.37766667,25.52,2
Outside,2558,2023-08-07,8:00 PM,219,20,Night,0.874,8.149588859,10.0725,22.16216667,25.445,1.88
Outside,2558,2023-08-07,9:00 PM,219,21,Night,0.978,8.097289632,9.475,21.59516667,25.645,2.37
Outside,2558,2023-08-07,10:00 PM,219,22,Night,1.047,8.038234381,8.75,20.67716667,26.0975,2.52
Outside,2558,2023-08-08,11:00 PM,219,23,Night,1.064,8.004070578,8.24,20.24683333,26.2825,2.53
Outside,2558,2023-08-08,12:00 AM,220,0,Night,1.031,7.984770615,7.925,20.20966667,26.33,5.93
Outside,2558,2023-08-08,1:00 AM,220,1,Night,0.963,7.95818279,7.6275,20.25116667,26.315,4.99
Outside,2558,2023-08-08,2:00 AM,220,2,Night,0.872,7.939420699,7.3925,20.348,26.19,4.08
Outside,2558,2023-08-08,3:00 AM,220,3,Night,0.762,8.106453195,7.265,20.3555,26.0925,3.29
Outside,2558,2023-08-08,4:00 AM,220,4,Night,0.651,8.252994636,7.5225,20.15,26.295,3.59
Outside,2558,2023-08-08,5:00 AM,220,5,Day,0.575,8.238184134,7.3225,20.1015,26.25,3.16
Outside,2558,2023-08-08,6:00 AM,220,6,Day,0.564,8.217114341,7.14,19.99016667,26.2875,3.03
Outside,2558,2023-08-08,7:00 AM,220,7,Day,0.611,8.204223027,6.8825,19.9185,26.2325,3.8
Outside,2558,2023-08-08,8:00 AM,220,8,Day,0.689,8.214359743,6.93,19.92666667,26.265,3.12
Outside,2558,2023-08-08,9:00 AM,220,9,Day,0.773,8.217457534,7.2225,20.01016667,26.2675,0.5
Outside,2558,2023-08-08,10:00 AM,220,10,Day,0.844,8.234999291,7.4475,20.15833333,26.2275,2.96
Outside,2558,2023-08-08,11:00 AM,220,11,Day,0.885,8.234258164,7.7075,20.3905,26.195,4
Outside,2558,2023-08-08,12:00 PM,220,12,Day,0.891,8.240757669,7.9125,20.52566667,26.205,2.49
Outside,2558,2023-08-08,1:00 PM,220,13,Day,0.869,8.255048491,8.2075,20.60683333,26.2225,2.73
Outside,2558,2023-08-08,2:00 PM,220,14,Day,0.83,8.288288497,8.74,20.774,26.2475,1.84
Outside,2558,2023-08-08,3:00 PM,220,15,Day,0.772,8.32934385,9.345,21.00283333,26.245,2.69
Outside,2558,2023-08-08,4:00 PM,220,16,Day,0.708,8.354416746,9.8575,21.26783333,26.27,1.88
Outside,2558,2023-08-08,5:00 PM,220,17,Day,0.668,8.371228341,10.1825,21.36833333,26.27,2.08
Outside,2558,2023-08-08,6:00 PM,220,18,Day,0.685,8.370404781,10.2475,21.38566667,26.28,3.71
Outside,2558,2023-08-08,7:00 PM,220,19,Day,0.762,8.3619553,10.0525,21.327,26.2475,1.49
Outside,2558,2023-08-08,8:00 PM,220,20,Night,0.875,8.339500943,9.75,21.25683333,26.2725,3.96
Outside,2558,2023-08-08,9:00 PM,220,21,Night,0.993,8.307159664,9.4025,21.17733333,26.195,4.15
Outside,2558,2023-08-08,10:00 PM,220,22,Night,1.089,8.276702971,8.955,21.058,26.195,4.46
Outside,2558,2023-08-09,11:00 PM,220,23,Night,1.144,8.243941,8.7575,20.956,26.11,3.22
Outside,2558,2023-08-09,12:00 AM,221,0,Night,1.148,8.225518617,8.66,20.88416667,26.085,5.03
Outside,2558,2023-08-09,1:00 AM,221,1,Night,1.108,8.223992612,8.3975,20.82533333,26.125,7.04
Outside,2558,2023-08-09,2:00 AM,221,2,Night,1.037,8.217986498,8.2325,20.80333333,26.11,7.36
Outside,2558,2023-08-09,3:00 AM,221,3,Night,0.938,8.210262944,8.0875,20.729,26.1025,7.61
Outside,2558,2023-08-09,4:00 AM,221,4,Night,0.82,8.192421789,7.8725,20.6345,26.105,11.81
Outside,2558,2023-08-09,5:00 AM,221,5,Day,0.708,8.148230227,7.715,20.56516667,26.025,31.17
Outside,2558,2023-08-09,6:00 AM,221,6,Day,0.637,8.077302839,7.5775,20.478,25.9,54.68
Outside,2558,2023-08-09,7:00 AM,221,7,Day,0.62,8.036287125,7.6175,20.3555,25.775,55.96
Outside,2558,2023-08-09,8:00 AM,221,8,Day,0.649,8.023805418,7.5425,20.19516667,25.7075,50.36
Outside,2558,2023-08-09,9:00 AM,221,9,Day,0.703,8.028898037,7.6125,20.069,25.745,11.34
Outside,2558,2023-08-09,10:00 AM,221,10,Day,0.761,8.027040584,7.7275,20.01233333,25.7025,40.05
Outside,2558,2023-08-09,11:00 AM,221,11,Day,0.809,8.014822079,7.7825,19.9805,25.705,33.89
Outside,2558,2023-08-09,12:00 PM,221,12,Day,0.838,8.001767467,7.8025,20.00883333,25.7175,34.58
Outside,2558,2023-08-09,1:00 PM,221,13,Day,0.849,8.001611533,7.94,20.154,25.6825,33.09
Outside,2558,2023-08-09,2:00 PM,221,14,Day,0.845,7.981784444,7.915,20.20766667,25.665,21.24
Outside,2558,2023-08-09,3:00 PM,221,15,Day,0.825,8.008345479,8.105,20.34166667,25.6375,13.59
Outside,2558,2023-08-09,4:00 PM,221,16,Day,0.79,8.025398495,8.26,20.43733333,25.6625,12.36
Outside,2558,2023-08-09,5:00 PM,221,17,Day,0.754,8.001219263,8.16,20.44166667,25.6825,8.15
Outside,2558,2023-08-09,6:00 PM,221,18,Day,0.747,8.003156762,8.1675,20.50483333,25.6625,8.39
Outside,2558,2023-08-09,7:00 PM,221,19,Day,0.79,7.999311979,8.115,20.56533333,25.64,5.07
Outside,2558,2023-08-09,8:00 PM,221,20,Night,0.879,7.993062833,7.9,20.51933333,25.61,10.83
Outside,2558,2023-08-09,9:00 PM,221,21,Night,0.993,7.981499562,7.8475,20.47466667,25.5775,3.38
Outside,2558,2023-08-09,10:00 PM,221,22,Night,1.105,7.967918781,7.3575,20.497,25.545,3.2
Outside,2558,2023-08-10,11:00 PM,221,23,Night,1.192,7.97005748,7.47,20.51533333,25.63,3.71
Outside,2558,2023-08-10,12:00 AM,222,0,Night,1.237,7.96339641,7.4525,20.49433333,25.695,5.05
Outside,2558,2023-08-10,1:00 AM,222,1,Night,1.237,7.95281077,7.41,20.4395,25.6875,2.3
Outside,2558,2023-08-10,2:00 AM,222,2,Night,1.196,7.936353521,7.25,20.35883333,25.6175,3.09
Outside,2558,2023-08-10,3:00 AM,222,3,Night,1.119,7.920275517,7.16,20.27833333,25.57,3.33
Outside,2558,2023-08-10,4:00 AM,222,4,Night,1.012,7.907922902,7.2475,20.2025,25.4775,4.68
Outside,2558,2023-08-10,5:00 AM,222,5,Day,0.89,7.897861512,7.245,20.11166667,25.5225,8.87
Outside,2558,2023-08-10,6:00 AM,222,6,Day,0.781,7.873490478,7.055,19.97533333,25.4475,2.61
Outside,2558,2023-08-10,7:00 AM,222,7,Day,0.71,7.849123996,6.775,19.926,25.5075,3.6
Outside,2558,2023-08-10,8:00 AM,222,8,Day,0.683,7.846791091,6.6675,19.89166667,25.48,31.77
Outside,2558,2023-08-10,9:00 AM,222,9,Day,0.692,7.861124561,6.88,19.87683333,25.5,0.46
Outside,2558,2023-08-10,10:00 AM,222,10,Day,0.721,7.907086702,7.32,20.00166667,25.515,3.12
Outside,2558,2023-08-10,11:00 AM,222,11,Day,0.756,7.953107509,8.12,20.1655,25.4925,3.43
Outside,2558,2023-08-10,12:00 PM,222,12,Day,0.789,7.985323995,8.595,20.3865,25.555,3.13
Outside,2558,2023-08-10,1:00 PM,222,13,Day,0.816,8.1396159,10.3825,20.55316667,25.6075,1.85
Outside,2558,2023-08-10,2:00 PM,222,14,Day,0.839,8.223426053,11.56,20.7515,25.7075,2.3
Outside,2558,2023-08-10,3:00 PM,222,15,Day,0.853,8.232507957,11.54,20.84333333,25.7475,1.13
Outside,2558,2023-08-10,4:00 PM,222,16,Day,0.85,8.23426624,11.3525,20.93233333,25.7625,4.78
Outside,2558,2023-08-10,5:00 PM,222,17,Day,0.834,8.236208574,11.1125,21.02866667,25.75,1.18
Outside,2558,2023-08-10,6:00 PM,222,18,Day,0.823,8.219587408,10.835,21.01416667,25.76,2.02
Outside,2558,2023-08-10,7:00 PM,222,19,Day,0.839,8.213755403,10.95,20.94666667,25.7825,2.14
Outside,2558,2023-08-10,8:00 PM,222,20,Night,0.895,8.121868822,9.87,20.63316667,25.875,2.59
Outside,2558,2023-08-10,9:00 PM,222,21,Night,0.987,8.164219219,10.1925,20.50466667,25.885,2.38
Outside,2558,2023-08-10,10:00 PM,222,22,Night,1.098,8.103410386,9.695,20.0405,25.9375,3.13
Outside,2558,2023-08-11,11:00 PM,222,23,Night,1.205,8.019457094,8.735,19.65816667,25.995,3.55
Outside,2558,2023-08-11,12:00 AM,223,0,Night,1.287,7.955353603,7.95,19.55433333,26.015,3.84
Outside,2558,2023-08-11,1:00 AM,223,1,Night,1.329,7.93542815,7.5875,19.58,25.995,3.34
Outside,2558,2023-08-11,2:00 AM,223,2,Night,1.329,7.911355296,6.865,19.56466667,26.01,1.29
Outside,2558,2023-08-11,3:00 AM,223,3,Night,1.286,7.891940044,6.55,19.57666667,26.01,2.01
Outside,2558,2023-08-11,4:00 AM,223,4,Night,1.201,7.87379505,6.58,19.61983333,25.98,2.54
Outside,2558,2023-08-11,5:00 AM,223,5,Day,1.085,7.942811798,8.0375,19.69533333,25.845,4.01
Outside,2558,2023-08-11,6:00 AM,223,6,Day,0.962,8.046852556,8.365,19.74566667,25.7275,3.68
Outside,2558,2023-08-11,7:00 AM,223,7,Day,0.855,8.033482367,7.6875,19.49966667,25.6725,4.78
Outside,2558,2023-08-11,8:00 AM,223,8,Day,0.779,8.114203077,7.8775,19.1615,25.705,4.13
Outside,2558,2023-08-11,9:00 AM,223,9,Day,0.739,8.156667062,8.315,19.051,25.7125,1.91
Outside,2558,2023-08-11,10:00 AM,223,10,Day,0.727,8.160585705,8.3225,18.991,25.685,4.92
Outside,2558,2023-08-11,11:00 AM,223,11,Day,0.735,8.166123906,8.31,18.94833333,25.64,2.77
Outside,2558,2023-08-11,12:00 PM,223,12,Day,0.753,8.175470936,8.4525,18.918,25.6,4.21
Outside,2558,2023-08-11,1:00 PM,223,13,Day,0.78,8.180022669,8.5675,18.89166667,25.605,2.53
Outside,2558,2023-08-11,2:00 PM,223,14,Day,0.814,8.186645553,8.555,18.87616667,25.6175,1.84
Outside,2558,2023-08-11,3:00 PM,223,15,Day,0.85,8.19197901,8.66,18.97866667,25.5825,1.46
Outside,2558,2023-08-11,4:00 PM,223,16,Day,0.876,8.191773141,8.79,19.02466667,25.4175,3.52
Outside,2558,2023-08-11,5:00 PM,223,17,Day,0.885,8.194719538,8.7875,19.02333333,25.2675,2.33
Outside,2558,2023-08-11,6:00 PM,223,18,Day,0.885,8.181013626,8.75,19.0915,25.255,4.26
Outside,2558,2023-08-11,7:00 PM,223,19,Day,0.891,8.199279654,8.875,19.061,25.2225,5.11
Outside,2558,2023-08-11,8:00 PM,223,20,Night,0.919,8.188954898,8.5725,19.06,25.2275,1.82
Outside,2558,2023-08-11,9:00 PM,223,21,Night,0.98,8.1678028,8.6775,19.01466667,25.1425,2.25
Outside,2558,2023-08-11,10:00 PM,223,22,Night,1.072,8.146855356,8.43,18.99266667,25.2025,2.14
Outside,2558,2023-08-12,11:00 PM,223,23,Night,1.183,8.101304492,8.1,18.97183333,25.2175,2.15
Outside,2558,2023-08-12,12:00 AM,224,0,Night,1.29,8.026893292,8.0125,19.02033333,25.3775,2.89
Outside,2558,2023-08-12,1:00 AM,224,1,Night,1.373,7.976390613,7.86,19.06583333,25.5125,2.37
Outside,2558,2023-08-12,2:00 AM,224,2,Night,1.419,7.955879073,7.7625,19.066,25.59,3.31
Outside,2558,2023-08-12,3:00 AM,224,3,Night,1.419,7.940654236,7.6325,19.06833333,25.67,5.29
Outside,2558,2023-08-12,4:00 AM,224,4,Night,1.368,7.931233979,7.495,19.014,25.6975,2.87
Outside,2558,2023-08-12,5:00 AM,224,5,Day,1.272,7.924585167,7.325,18.96733333,25.7075,1.81
Outside,2558,2023-08-12,6:00 AM,224,6,Day,1.149,7.906270055,7.1725,18.95366667,25.7025,1.53
Outside,2558,2023-08-12,7:00 AM,224,7,Day,1.024,7.931135675,7.3225,18.69816667,25.4925,1.75
Outside,2558,2023-08-12,8:00 AM,224,8,Day,0.914,7.953714982,7.4775,18.6435,25.415,1.46
Outside,2558,2023-08-12,9:00 AM,224,9,Day,0.83,7.983767454,7.84,18.7235,25.44,0.25
Outside,2558,2023-08-12,10:00 AM,224,10,Day,0.775,8.037179529,8.1575,18.8335,25.3425,10.01
Outside,2558,2023-08-12,11:00 AM,224,11,Day,0.747,8.079533166,8.5775,19.065,25.195,1.91
Outside,2558,2023-08-12,12:00 PM,224,12,Day,0.741,8.122696252,8.9425,19.266,25.2,3.94
Outside,2558,2023-08-12,1:00 PM,224,13,Day,0.752,8.180209801,9.24,19.56366667,25.195,1.75
Outside,2558,2023-08-12,2:00 PM,224,14,Day,0.781,8.217301383,9.32,20.08783333,25.2175,1.25
Outside,2558,2023-08-12,3:00 PM,224,15,Day,0.825,8.176410588,9.8525,20.4735,25.16,1.19
Outside,2558,2023-08-12,4:00 PM,224,16,Day,0.869,8.178815697,9.765,20.66866667,25.1625,1.93
Outside,2558,2023-08-12,5:00 PM,224,17,Day,0.9,8.186219807,9.675,20.8035,25.2275,1.44
Outside,2558,2023-08-12,6:00 PM,224,18,Day,0.914,8.151424205,9.1925,21.47033333,25.31,1.55
Outside,2558,2023-08-12,7:00 PM,224,19,Day,0.922,8.149998793,8.9475,21.78783333,25.33,1.7
Outside,2558,2023-08-12,8:00 PM,224,20,Night,0.937,8.18817381,10.1225,21.82216667,25.3825,3.16
Outside,2558,2023-08-12,9:00 PM,224,21,Night,0.969,8.256071205,10.735,21.49283333,25.4125,2.12
Outside,2558,2023-08-12,10:00 PM,224,22,Night,1.031,8.323161364,12.46,21.2585,25.46,1.06
Outside,2558,2023-08-13,11:00 PM,224,23,Night,1.127,8.193926144,11.2275,20.42233333,25.7775,1.82
Outside,2558,2023-08-13,12:00 AM,225,0,Night,1.243,8.086566203,9.7425,19.80333333,25.875,
Outside,2558,2023-08-13,1:00 AM,225,1,Night,1.357,7.976454717,8.51,19.49983333,25.8775,
Outside,2558,2023-08-13,2:00 AM,225,2,Night,1.447,7.952944336,8.13,19.45166667,25.8975,
Outside,2558,2023-08-13,3:00 AM,225,3,Night,1.498,7.942544459,7.955,19.431,25.8575,
Outside,2558,2023-08-13,4:00 AM,225,4,Night,1.494,7.935217032,7.8525,19.402,25.8175,
Outside,2558,2023-08-13,5:00 AM,225,5,Day,1.431,7.924453955,7.715,19.37183333,25.795,
Outside,2558,2023-08-13,6:00 AM,225,6,Day,1.321,7.903462472,7.54,19.31016667,25.8425,
Outside,2558,2023-08-13,7:00 AM,225,7,Day,1.191,7.919805168,7.695,19.27966667,25.79,
Outside,2558,2023-08-13,8:00 AM,225,8,Day,1.062,7.933673726,7.8775,19.32316667,25.8125,
Outside,2558,2023-08-13,9:00 AM,225,9,Day,0.947,7.977120662,8.2275,19.48183333,25.82,
Outside,2558,2023-08-13,10:00 AM,225,10,Day,0.853,8.042051522,8.825,19.83933333,25.56,
Outside,2558,2023-08-13,11:00 AM,225,11,Day,0.787,8.098648722,9.48,20.32683333,25.425,
Outside,2558,2023-08-13,12:00 PM,225,12,Day,0.751,8.150857844,10.05,20.80966667,25.365,
Outside,2558,2023-08-13,1:00 PM,225,13,Day,0.741,8.176333598,10.465,21.14666667,25.385,
Outside,2558,2023-08-13,2:00 PM,225,14,Day,0.756,8.188955862,10.595,21.2605,25.405,
Outside,2558,2023-08-13,3:00 PM,225,15,Day,0.794,8.192087299,10.9225,21.3365,25.4425,
Outside,2558,2023-08-13,4:00 PM,225,16,Day,0.844,8.201599988,10.9825,21.37733333,25.7125,
Outside,2558,2023-08-13,5:00 PM,225,17,Day,0.888,8.174965108,10.525,21.33716667,25.75,
Outside,2558,2023-08-13,6:00 PM,225,18,Day,0.913,8.196499104,10.615,21.4185,25.7675,
Outside,2558,2023-08-13,7:00 PM,225,19,Day,0.925,8.199695317,10.755,21.42166667,25.7675,
Outside,2558,2023-08-13,8:00 PM,225,20,Night,0.933,8.169522032,10.44,21.32783333,25.79,
Outside,2558,2023-08-13,9:00 PM,225,21,Night,0.948,8.169909831,10.1725,21.27383333,25.7825,
Outside,2558,2023-08-13,10:00 PM,225,22,Night,0.981,8.203867516,10.14,21.27783333,25.76,
Outside,2558,2023-08-14,11:00 PM,225,23,Night,1.046,8.206182884,9.99,21.33766667,25.735,
Outside,2558,2023-08-14,12:00 AM,226,0,Night,1.15,8.166862543,9.8775,21.06933333,25.805,
Outside,2558,2023-08-14,1:00 AM,226,1,Night,1.277,8.131234046,9.4875,20.921,25.715,
Outside,2558,2023-08-14,2:00 AM,226,2,Night,1.403,7.985645828,8.1125,20.51233333,25.365,
Outside,2558,2023-08-14,3:00 AM,226,3,Night,1.503,7.960980319,8.0575,20.35916667,25.3,
Outside,2558,2023-08-14,4:00 AM,226,4,Night,1.555,7.947787932,8.08,20.20766667,25.225,
Outside,2558,2023-08-14,5:00 AM,226,5,Day,1.542,7.938303755,7.9575,20.1195,25.2,
Outside,2558,2023-08-14,6:00 AM,226,6,Day,1.463,7.938319988,7.8825,20.06433333,25.035,
Outside,2558,2023-08-14,7:00 AM,226,7,Day,1.34,7.913428361,7.615,20.08366667,25.2975,
Outside,2558,2023-08-14,8:00 AM,226,8,Day,1.202,7.918485292,7.4275,20.1395,25.2025,
Outside,2558,2023-08-14,9:00 AM,226,9,Day,1.068,7.985734546,7.7875,20.294,25.125,
Outside,2558,2023-08-14,10:00 AM,226,10,Day,0.946,8.018918204,8.1675,20.63566667,25.1275,
Outside,2558,2023-08-14,11:00 AM,226,11,Day,0.845,8.059381328,8.4975,21.08833333,23.54,
Outside,2558,2023-08-14,12:00 PM,226,12,Day,0.777,8.086582758,8.9875,21.34866667,24.2175,
Outside,2558,2023-08-14,1:00 PM,226,13,Day,0.745,8.118106231,9.4475,21.54133333,24.46,
Outside,2558,2023-08-14,2:00 PM,226,14,Day,0.746,8.145115645,9.28,21.68316667,23.1325,
Outside,2558,2023-08-14,3:00 PM,226,15,Day,0.773,8.148799594,9.6425,21.8025,25.015,
Outside,2558,2023-08-14,4:00 PM,226,16,Day,0.82,8.145762651,10.01,21.90933333,24.635,
Outside,2558,2023-08-14,5:00 PM,226,17,Day,0.869,8.150070897,10.075,21.96416667,24.63,
Outside,2558,2023-08-14,6:00 PM,226,18,Day,0.902,8.164433603,10.2225,22.03816667,24.2175,
Outside,2558,2023-08-14,7:00 PM,226,19,Day,0.914,8.151949446,10.21,21.942,23.9625,
Outside,2558,2023-08-14,8:00 PM,226,20,Night,0.915,8.14082605,10.03,21.8315,24.9475,
Outside,2558,2023-08-14,9:00 PM,226,21,Night,0.917,8.118309973,9.6425,21.74966667,25.1975,
Outside,2558,2023-08-14,10:00 PM,226,22,Night,0.927,8.123700126,9.11,21.555,25.325,
Outside,2558,2023-08-15,11:00 PM,226,23,Night,0.959,8.082579684,9.49,21.3095,25.535,
Outside,2558,2023-08-15,12:00 AM,227,0,Night,1.03,8.158959926,10.215,21.02466667,25.4475,
Outside,2558,2023-08-15,1:00 AM,227,1,Night,1.145,8.118560987,9.835,20.5845,25.5075,
Outside,2558,2023-08-15,2:00 AM,227,2,Night,1.288,7.924339973,7.8,19.54016667,25.905,
Outside,2558,2023-08-15,3:00 AM,227,3,Night,1.426,7.924598176,7.875,19.3115,25.895,
Outside,2558,2023-08-15,4:00 AM,227,4,Night,1.532,7.927641253,7.9225,19.254,25.97,
Outside,2558,2023-08-15,5:00 AM,227,5,Day,1.579,7.928223995,7.955,19.28166667,25.93,
Outside,2558,2023-08-15,6:00 AM,227,6,Day,1.552,7.924270203,7.745,19.3095,25.9325,
Outside,2558,2023-08-15,7:00 AM,227,7,Day,1.456,7.920351102,7.67,19.328,25.9125,
Outside,2558,2023-08-15,8:00 AM,227,8,Day,1.32,7.914975846,7.37,19.38366667,25.8675,
Outside,2558,2023-08-15,9:00 AM,227,9,Day,1.176,7.93685914,7.22,19.49216667,25.8825,
Outside,2558,2023-08-15,10:00 AM,227,10,Day,1.038,7.981433249,7.5025,19.82433333,25.8175,
Outside,2558,2023-08-15,11:00 AM,227,11,Day,0.911,8.158049169,8.25,20.65916667,25.66,
Outside,2558,2023-08-15,12:00 PM,227,12,Day,0.812,8.205258391,8.895,20.9395,25.635,
Outside,2558,2023-08-15,1:00 PM,227,13,Day,0.756,8.248623766,9.56,21.20483333,25.71,
Outside,2558,2023-08-15,2:00 PM,227,14,Day,0.744,8.29634729,10.1625,21.49916667,25.69,
Outside,2558,2023-08-15,3:00 PM,227,15,Day,0.764,8.332271424,10.64,21.75366667,25.73,
