year__année,month__mois,day__jour,tow__trait,longitude,latitude,start__départ,comment__commentaire,snow_crab_males__mâles_de_crabe_des_neiges,snow_crab_females__femelles_de_crabe_des_neiges,Atlantic_cod__morue_franche,American_plaice__plie_américaine,Yellowtail_flounder__limande_à_queue_jaune,winter_flounder__plie_rouge,thorny_skate__raie_épineuse,smooth_skate__raie_lisse,longhorn_sculpin__chaboisseau_à_dix_huit_épines,sea_potato__patate_de_mer,Hyas_coarctatus__crabe_lyre
2021,8,4,GP147F,-63.02343417,46.88439583,12:13:03,Stable ~ 2.1 kts,74,110,3,468,0,0,0,0,0,0,5
2021,8,4,GP149F,-63.01591833,46.92460167,8:28:06,Stable ~ 2.1 kts,74,272,1,648,1,0,0,0,0,0,1
2021,8,4,GP158F,-62.9176675,46.94129917,7:26:33,Stable ~ 2.1 kts,93,222,1,578,98,0,0,0,0,0,0
2021,8,4,GP159F,-62.83719,46.83479667,13:26:16,Stable ~ 2.1 kts,167,30,1,252,32,0,0,0,0,0,4
2021,8,4,GP162F,-62.8468275,46.60724083,18:15:26,Stable ~ 2.1 kts,84,2,2,93,32,0,0,0,0,0,4
2021,8,4,GP170F,-62.8423125,46.6765075,17:09:56,Accroche et force ~ 2.2 kts,50,1,3,30,17,0,0,0,0,0,5
2021,8,4,GP174F,-62.7864675,46.66403917,16:14:25,Accroche et force ~ 2.2 kts,4,0,34,12,0,0,0,0,0,1,0
2021,8,4,GP176F,-62.77203083,46.98705917,5:47:34,Stable ~ 2.1 kts,181,457,2,1073,32,0,0,0,0,0,1
2021,8,4,GP184F,-62.69179167,46.820595,14:28:11,Accrochages ~ 2.1 kts,124,4,3,201,7,0,0,0,0,0,11
2021,8,5,GP128A1,-63.177475,46.69777417,11:24:54,Stable ~ 2.1 kts,62,1,0,57,82,0,0,0,0,0,0
2021,8,5,GP133F,-63.16422417,46.61870333,8:29:18,Stable ~ 2.1 kts,31,0,2,134,21,1,0,0,1,0,0
2021,8,5,GP141F,-63.11581167,46.67265,9:13:00,Stable ~ 2.1 kts,38,3,1,147,14,0,0,0,0,0,6
2021,8,5,GP154A2,-62.98850167,46.6297675,7:05:16,Accrochages ~ 2.1 kts,30,1,8,113,27,0,0,0,0,1,3
2021,8,6,GP077F,-63.6543925,46.89371917,8:40:31,Stable ~ 2.1 kts,63,26,6,50,52,1,0,0,0,0,0
2021,8,6,GP084F,-63.58372167,46.9222275,9:28:20,Stable ~ 2.1 kts,39,1,0,104,42,0,0,0,0,0,5
2021,8,6,GP094F,-63.5539825,46.77977833,7:16:54,Accrochages ~ 2.1 kts,1,0,19,15,12,1,0,0,0,0,0
2021,8,6,GP099F,-63.41664333,46.78977833,6:02:31,Stable ~ 2.1 kts,72,3,0,114,72,0,0,0,0,0,3
2021,8,6,GP113A2,-63.42689,46.96795417,12:51:01,Accroche et force ~ 2.2 kts,2,0,14,16,3,0,0,0,0,0,2
2021,8,6,GP125F,-63.290255,47.0071725,18:29:59,Stable ~ 2.1 kts,110,1,1,206,28,0,0,0,0,0,15
2021,8,6,GP150F,-63.09536417,47.09081667,19:53:15,Force ~ 2.2 kts,40,9,3,131,1,0,0,0,0,0,5
2021,8,7,GP061F,-63.761965,47.19062833,20:36:04,Stable ~ 2.1 kts,215,123,1,134,0,0,0,0,0,0,3
2021,8,7,GP068F,-63.70724167,47.09923583,18:08:43,Stable ~ 2.1 kts,158,80,1,111,0,0,0,0,0,0,2
2021,8,7,GP076F,-63.6422775,47.2340375,19:22:29,Stable ~ 2.1 kts,106,69,0,147,0,0,0,0,0,0,1
2021,8,7,GP080A1,-63.48431167,47.2063875,12:14:07,Accroche et force ~ 2.1 kts,4,0,5,12,5,0,0,0,0,0,4
2021,8,7,GP088A2,-63.57709333,47.08472833,16:56:35,Accroche et force ~ 2.2 kts,1,0,8,2,2,0,0,0,0,1,1
2021,8,7,GP105A2,-63.35811833,47.18244083,9:49:55,Stable ~ 2.2 kts,85,51,1,253,15,0,0,0,0,0,2
2021,8,7,GP124F,-63.24096417,47.17557917,5:59:58,Stable ~ 2.2 kts,114,64,13,423,0,0,0,0,0,0,0
2021,8,8,GP016F,-64.44290667,47.30344833,12:16:43,Stable ~ 2.1 kts,56,27,0,63,157,0,0,0,1,0,1
2021,8,8,GP019F,-64.345625,47.43558,14:01:26,Force a cause de vase ~ 2.1 kts,161,49,0,39,0,0,0,0,0,0,0
2021,8,8,GP023F,-64.28854917,47.35919167,14:56:10,Force a cause de vase ~ 2.1 kts,87,51,0,33,0,0,0,0,0,0,0
2021,8,8,GP024F,-64.24707667,47.19059167,10:35:09,Stable ~ 2.1 kts,17,3,1,27,2,0,0,0,1,0,0
2021,8,8,GP025F,-64.19156833,47.31355917,16:04:30,Stable ~ 2.1 kts,25,10,0,6,0,0,0,0,0,0,2
2021,8,8,GP026F,-64.18770167,47.09057083,9:13:47,Stable ~ 2.1 kts,24,28,0,33,48,0,0,0,1,0,0
2021,8,8,GP036F,-64.092295,47.22592667,8:02:28,Stable ~ 2.1 kts,3,1,1,25,62,1,0,0,0,0,1
2021,8,8,GP044F,-64.08811833,47.414405,17:34:38,Stable ~ 2.1 kts,2,0,1,3,5,0,0,0,1,0,3
2021,8,8,GP046F,-63.94889083,47.33811833,18:50:51,Stable ~ 2.1 kts,16,12,0,33,69,0,0,0,0,0,8
2021,8,8,GP049F,-63.83462917,47.13091583,5:53:17,Accroche et force ~ 2.1 kts,2,2,6,18,22,0,0,0,0,4,1
2021,8,8,GP067F,-63.80575417,47.366525,19:48:34,Stable ~ 2.1 kts,155,107,0,72,0,0,0,0,0,0,1
2021,8,9,GP018F,-64.32789167,47.5438475,14:53:16,Stable ~ 2.1 kts,166,92,0,88,0,0,0,0,0,0,0
2021,8,9,GP022A1,-64.30262917,47.6744275,18:25:04,Accroche et force ~ 2.2 kts,28,11,0,21,4,0,0,0,0,0,1
2021,8,9,GP028F,-64.18292417,47.54443083,13:42:07,Force a cause de vase ~ 2.1 kts,38,151,0,61,0,0,0,0,0,0,0
2021,8,9,GP031F,-64.25002417,47.81749667,20:00:21,Accroche et force ~ 2.2 kts,0,2,5,18,126,0,0,0,5,0,0
2021,8,9,GP032F,-64.13275083,47.55272833,12:58:26,Force a cause de vase ~ 2.1 kts,43,40,1,58,1,0,0,0,0,0,0
2021,8,9,GP047F,-63.90223,47.60687917,10:56:59,Stable ~ 2.1 kts,225,83,1,112,1,0,0,0,0,0,37
2021,8,9,GP048F,-63.83325083,47.44613667,5:53:30,Stable ~ 2.1 kts,164,70,0,97,0,0,0,0,0,0,2
2021,8,9,GP050A1,-63.88156167,47.5114825,9:38:07,Force a cause de vase ~ 2.1 kts,229,156,0,30,0,0,0,0,0,1,8
2021,8,9,GP066F,-63.78757,47.47122417,6:47:47,Stable ~ 2.1 kts,432,295,0,176,0,0,0,0,0,0,0
2021,8,10,GP030F,-64.15548167,47.6947575,6:02:07,Force a cause de vase ~ 2.1 kts,79,9,0,248,0,0,0,0,0,0,0
2021,8,10,GP040F,-64.09069083,47.6770575,6:57:25,Force a cause de vase ~ 2.2 kts,54,42,0,193,0,0,0,0,0,0,0
2021,8,10,GP041F,-64.01653583,47.82128833,9:07:06,Stable ~ 2.1 kts,187,543,0,168,0,0,0,0,1,0,38
2021,8,10,GP042F,-63.99405167,47.76351833,8:07:16,Force a cause de vase ~ 2.1 kts,31,6,1,138,0,0,0,0,0,0,0
2021,8,10,GP045F,-63.967125,47.93796,17:19:29,Force a cause de vase ~ 2.1 kts,116,129,2,116,0,0,0,0,0,0,0
2021,8,10,GP051F,-63.87607833,47.8225875,12:54:26,Force a cause de vase ~ 2.2 kts,128,111,1,258,0,0,0,0,0,0,2
2021,8,10,GP052F,-63.87617833,47.75560333,11:21:42,Force a cause de vase ~ 2.1 kts,158,291,1,356,0,0,0,0,0,0,1
2021,8,10,GP062F,-63.76861667,47.99120917,15:32:03,Force a cause de vase ~ 2.1 kts,79,87,11,59,0,0,0,0,0,0,0
2021,8,10,GP069F,-63.71049083,47.90278583,14:22:26,Stable ~ 2.1 kts,48,37,87,64,1,0,0,0,0,0,3
2021,8,11,GP043A1,-64.08270167,48.14432083,8:29:26,Accroche et force ~ 2.2 kts,0,0,5,2,0,0,0,0,2,0,0
2021,8,11,GP053F,-63.936815,48.03598167,5:53:44,Force a cause de vase ~ 2.2 kts,341,246,28,156,0,0,0,0,0,2,1
2021,8,16,GP008F,-65.13948417,47.89380167,20:09:57,Vaseux - force ~ 2.1 kts,62,16,0,44,0,0,0,0,0,0,0
2021,8,16,GP009F,-64.98323333,47.88678333,17:12:00,Force ~ 2.2 kts,38,36,10,17,0,0,0,0,0,0,2
2021,8,16,GP011F,-65.01171667,47.95225833,18:38:32,Vase et  gravier - force ~ 2.1 kts,38,31,0,90,0,0,0,0,0,0,0
2021,8,17,GP001F,-65.628955,47.97379667,6:09:08,Vaseux et gravier - force ~ 2.2 kts,131,113,0,90,0,0,0,0,0,0,30
2021,8,17,GP002F,-65.53994583,47.78529167,9:49:50,Gravier - force ~ 2.1 kts,13,9,0,21,2,2,0,0,0,0,1
2021,8,17,GP003F,-65.52053,47.90861167,7:41:51,Stable ~ 2.1 kts,162,111,0,68,0,0,0,0,0,0,14
2021,8,17,GP004F,-65.4802025,47.8615225,8:39:31,Gravier - force ~ 2.1 kts,30,2,1,27,0,0,0,0,0,0,0
2021,8,17,GP005F,-65.34505583,47.95253583,12:42:48,Stable ~ 2.1 kts,73,63,1,88,0,0,0,0,0,0,5
2021,8,17,GP006F,-65.3349575,47.82432667,11:24:42,Program start and end time didnt work - stable ~ 2.1 kts,35,26,1,99,0,1,0,0,0,0,1
2021,8,17,GP007F,-65.1555325,47.966155,14:02:04,Gravier et vseux - force ~ 2.1 kts,27,156,1,29,0,0,0,0,0,0,10
2021,8,17,GP010F,-64.98570333,48.04115333,15:25:48,Force ~ 2.2 kts,87,199,3,107,0,0,0,0,0,1,48
2021,8,17,GP012F,-64.77129667,48.06624833,16:58:55,Accroche et force ~ 2.2 kts,62,22,0,99,0,0,0,0,0,0,0
2021,8,17,GP013F,-64.68074667,48.242685,19:04:32,Gravier et vaseux - force ~ 2.2 kts,42,35,1,28,0,0,0,0,0,0,0
2021,8,18,GP014F,-64.36764667,48.34377833,10:30:10,Gravier et vaseux - force ~ 2.2 kts,31,176,3,75,0,0,0,0,0,0,0
2021,8,18,GP015F,-64.467715,48.11577333,6:08:41,Program start and end time didnt work - stable ~ 2.1 kts,218,78,1,47,0,0,0,0,0,0,3
2021,8,18,GP017F,-64.4285975,48.1949225,7:03:12,Vaseux - force ~ 2.1 kts,63,72,1,29,0,0,0,0,0,0,0
2021,8,18,GP020F,-64.34198583,48.271935,9:31:13,Gravier et vaseux - force ~ 2.2 kts,38,1,12,107,0,0,0,0,0,0,1
2021,8,18,GP021F,-64.3117075,48.25276583,8:27:22,Fond vaseux et gravier - force ~ 2.1 kts,93,75,88,111,0,0,0,0,0,0,2
2021,8,18,GP027F,-64.18087917,48.54087583,18:27:57,Stable ~ 2.1 kts,304,155,0,8,0,0,0,0,0,0,1
2021,8,18,GP029F,-64.17000167,48.35657,12:10:55,Stable ~ 2.1 kts,11,0,4,9,0,0,0,0,0,5,19
2021,8,18,GP033F,-64.1273925,48.53777333,17:26:59,Stable ~ 2.1 kts,90,12,1,10,0,0,0,0,0,3,31
2021,8,18,GP034A2,-64.00522667,48.46205083,16:01:06,Stable ~ 2.2 kts,179,296,16,46,0,0,0,0,0,0,7
2021,8,18,GP038F,-64.06480167,48.65784583,19:52:56,Stable ~ 2.2 kts,118,95,2,13,0,0,0,0,0,4,1
2021,8,19,GP035F,-64.06607917,48.755135,6:05:58,Stable ~ 2.1 kts,9,2,1,28,0,0,0,0,0,168,32
2021,8,19,GP054F,-63.95792167,48.72616917,7:17:29,Variable 2 a 2.4 noeuds,26,10,55,94,0,0,19,0,0,6,0
2021,8,19,GP056FR,-63.84552833,48.61740667,10:36:00,Variable 2 a 2.4 noeuds,20,53,114,55,0,0,10,0,0,0,1
2021,8,19,GP057F,-63.99089333,48.55558417,13:17:07,Variable 2 a 2.4 noeuds,17,0,4,9,0,0,0,0,0,9,12
2021,8,19,GP058F,-63.83777417,48.34259917,19:29:11,Accroche et force ~ 2.1 kts,183,258,193,105,0,0,0,0,0,0,2
2021,8,19,GP059F,-63.892105,48.41094,14:45:27,Stable ~ 2.2 kts,2,2,24,20,0,0,0,0,0,38,5
2021,8,19,GP064F,-63.82779667,48.66308333,8:30:03,Stable ~ 2.1 kts,3,0,217,35,0,0,7,0,0,0,1
2021,8,19,GP065F,-63.73590917,48.4546,15:53:03,Stable ~ 2.2 kts,53,28,53,287,0,0,35,0,0,2,0
2021,8,19,GP073F,-63.74983417,48.32449167,18:26:12,Variable 2 a 2.4 noeuds,72,56,307,73,0,0,0,0,0,1,5
2021,8,19,GP074F,-63.79749917,48.60416417,11:43:49,Stable ~ 2.1 kts,2,2,115,57,0,0,11,0,0,0,0
2021,8,19,GP086F,-63.61964,48.40635333,17:12:43,Stable ~ 2.2 kts,85,58,317,108,0,0,0,0,0,0,4
2021,8,20,GP037F,-64.07086083,48.23154,6:07:43,Stable ~ 2.2 kts,143,106,2,105,0,0,0,0,0,0,2
2021,8,20,GP055A1,-63.85116833,48.14946583,8:38:25,Stable ~ 2.2 kts,63,12,5,89,5,0,0,0,0,38,8
2021,8,20,GP071F,-63.7063925,48.22559583,10:12:12,Gravier et vaseux - accroche et force ~ 2.1 kts,193,176,30,75,0,0,0,0,0,0,2
2021,8,20,GP075F,-63.64592417,48.24530417,11:37:00,Stable ~ 2.2 kts,179,362,261,79,0,0,0,0,0,1,0
2021,8,20,GP089A1,-63.54634333,48.31698583,14:36:49,Variable 2 a 2.4 noeuds,125,44,134,48,0,0,0,0,0,0,0
2021,8,20,GP101F,-63.40105667,48.13956667,19:39:50,Stable ~ 2.1 kts,281,287,130,195,0,0,1,0,0,0,0
2021,8,20,GP114F,-63.31364083,48.21234,16:49:21,Stable ~ 2.2 kts,168,409,131,366,0,0,0,0,0,0,0
2021,8,20,GP126F,-63.20547833,48.15639,18:02:32,Stable ~ 2.1 kts,63,29,10,217,8,0,0,0,0,1,0
2021,8,21,GP060F,-63.68136417,48.0599325,7:40:31,Force a cause de vase ~ 2.1 kts,106,90,13,52,0,0,0,0,0,0,0
2021,8,21,GP082F,-63.53783167,48.14999583,6:09:19,Variable 2 a 2.4 noeuds,244,321,115,119,0,0,0,0,0,0,9
2021,8,21,GP087F,-63.53422583,47.97718167,9:25:40,Stable ~ 2.2 kts,112,124,78,157,0,0,0,0,0,2,1
2021,8,21,GP092F,-63.53754167,47.82875,12:34:36,Stable ~ 2.1 kts,127,57,18,160,1,0,0,0,0,0,0
2021,8,21,GP100F,-63.41347417,47.9776525,10:42:44,Variable 2 a 2.4 noeuds,45,124,27,148,0,0,0,0,0,1,1
2021,8,21,GP110F,-63.34364083,47.8350775,14:11:36,Stable ~ 2.1 kts,66,94,498,89,0,0,0,0,0,23,7
2021,8,21,GP129F,-63.18782,47.92911417,16:52:46,Stable ~ 2.1 kts,73,30,38,53,10,0,0,0,0,0,6
2021,8,21,GP136F,-63.1277325,47.88596167,15:49:03,Stable ~ 2.1 kts,204,65,36,179,2,0,0,0,0,0,1
2021,8,22,GP063F,-63.66835167,47.7267225,8:43:35,Stable ~ 2.1 kts,112,177,6,265,0,0,0,0,0,1,0
2021,8,22,GP070F,-63.69882667,47.64303417,7:13:30,Variable 2 a 2.4 noeuds,211,373,1,352,0,0,0,0,0,3,0
2021,8,22,GP093F,-63.61082333,47.64505917,6:08:25,Accrochages ~ 2.1 kts,331,239,1,176,0,0,0,0,0,0,16
2021,8,22,GP095F,-63.49051417,47.7700775,9:56:41,Variable 2 a 2.4 noeuds,79,85,45,284,0,0,0,0,0,0,0
2021,8,22,GP102A1,-63.3787625,47.63461917,19:11:28,Stable ~ 2.1 kts,221,302,58,293,0,0,0,0,0,0,0
2021,8,22,GP111F,-63.3217975,47.8048125,11:07:02,Accrochages ~ 2.1 kts,128,142,207,484,0,0,0,0,0,35,7
2021,8,22,GP119F,-63.26549833,47.60989083,16:43:12,Vaseux - force a cause de vase ~ 2.1 kts,140,135,18,247,0,0,0,0,0,0,0
2021,8,22,GP131F,-63.1679075,47.7663925,13:15:36,Stable ~ 2.1 kts,124,193,170,234,0,0,0,0,0,0,5
2021,8,22,GP135F,-63.14692417,47.8103825,12:11:22,Stable ~ 2.1 kts,111,101,475,397,0,0,0,0,0,19,10
2021,8,22,GP137F,-63.13131333,47.6774725,15:26:49,Stable ~ 2.1 kts,193,151,3,393,0,0,0,0,0,0,2
2021,8,22,GP145F,-63.06265583,47.7515275,14:15:27,Stable ~ 2.1 kts,118,225,153,414,0,0,0,0,0,6,1
2021,8,23,GP079FR,-63.4876825,47.36817833,7:59:18,Stable ~ 2.1 kts,105,201,0,196,0,0,0,0,0,0,0
2021,8,23,GP090F,-63.513655,47.33897333,6:11:34,Variable 2 a 2.4 noeuds,123,195,0,220,0,0,0,0,0,0,0
2021,8,23,GP091F,-63.512135,47.5477725,10:23:37,Stable ~ 2.1 kts,156,245,3,338,0,0,0,0,0,2,2
2021,8,23,GP104F,-63.40030333,47.43883583,9:01:48,Force a cause de vase ~ 2.1 kts,282,42,0,325,0,0,0,0,0,0,12
2021,8,23,GP108A1,-63.3411575,47.5532825,12:34:08,Accroche et force ~ 2.1 kts,105,258,6,353,0,0,0,0,0,3,7
2021,8,23,GP117A1,-63.17127583,47.35749333,20:22:01,Stable ~1.9 kts,154,139,2,60,0,0,0,0,0,0,4
2021,8,23,GP132F,-63.17789917,47.57058583,13:46:13,Stable ~ 2.1 kts,92,145,8,311,0,0,0,0,0,0,0
2021,8,23,GP140F,-63.12760417,47.434595,18:11:20,Accroche et force ~ 2.1 kts,157,175,0,462,0,0,0,0,0,0,1
2021,8,23,GP148A1,-63.091235,47.55192,16:38:41,Stable ~ 2.1 kts,94,51,1,165,22,0,0,0,0,0,7
2021,8,24,GP097F,-63.33528333,47.32718833,6:20:36,Accroche et force ~ 2.1 kts,251,145,0,232,0,0,0,0,0,0,4
2021,8,24,GP116F,-63.1427475,47.28498,7:55:20,Stable ~ 2.2 kts,117,99,1,330,0,0,0,0,0,1,0
2021,8,24,GP146A2,-63.04061167,47.32398833,10:40:18,Variable 2 a 2.4 noeuds,233,134,2,181,0,0,0,0,0,0,2
2021,8,24,GP151A1,-62.99900833,47.15245917,17:24:59,Variable 2 a 2.4 noeuds,177,152,8,139,2,0,0,0,0,0,37
2021,8,24,GP160F,-62.90444917,47.38254,11:44:50,Variable 2 a 2.4 noeuds,93,77,0,95,9,0,0,0,0,0,2
2021,8,24,GP161F,-62.91716917,47.29538917,13:02:39,Variable 2 a 2.4 noeuds,118,131,11,109,0,0,0,0,0,0,5
2021,8,24,GP163F,-62.88200667,47.09516167,19:40:12,Stable ~ 2.2 kts,178,87,7,282,3,0,0,0,0,0,33
2021,8,24,GP164F,-62.8783275,47.16428583,18:25:29,Variable 2 a 2.4 noeuds,346,288,85,184,4,0,0,0,0,0,11
2021,8,25,GP232F,-62.18692333,47.15278833,8:16:29,Accroche et force ~ 2.1 kts,2,0,8,2,0,0,0,0,0,4,0
2021,8,31,GP210F,-62.33763,47.01027667,19:48:04,Variable 2 a 2.4 noeuds,39,84,9,137,0,0,0,0,0,77,16
2021,8,31,GP215A1,-62.3269325,46.95478,18:47:35,Stable ~ 2.2 kts,65,23,13,127,6,0,0,0,0,6,4
2021,8,31,GP229F,-62.16248333,46.959325,12:27:40,Stable ~ 2.1 kts,0,0,0,0,0,0,0,0,0,0,0
2021,8,31,GP244F,-62.00878083,47.01245583,11:06:37,Variable 2 a 2.4 noeuds,60,2,21,20,0,0,0,0,0,2,12
2021,8,31,GP246A1,-61.97159833,46.95916583,10:14:41,Accroche et force ~ 2.2 kts,56,1,22,55,30,0,0,0,0,0,7
2021,8,31,GP255F,-61.90969417,47.05525,7:22:15,Accroche et force ~ 2.2 kts,0,0,41,8,10,0,0,0,0,31,7
2021,9,1,GP167F,-62.90321917,47.53340917,17:42:02,Accroche et force ~ 2.2 kts,32,8,6,76,8,0,0,0,0,2,13
2021,9,1,GP173F,-62.7954275,47.66038333,19:14:09,Stable ~ 2.2 kts,43,41,39,74,9,0,0,0,0,0,6
2021,9,1,GP177F,-62.68492333,47.16143,8:14:05,Stable ~ 2.2 kts,172,199,11,563,0,0,0,0,0,0,0
2021,9,1,GP182F,-62.682425,47.44360917,14:16:44,Stable ~ 2.2 kts,66,33,18,82,16,0,0,0,0,2,2
2021,9,1,GP186F,-62.7716275,47.4922625,16:29:01,Stable ~ 2.2 kts,33,35,5,61,2,0,0,0,0,0,7
2021,9,1,GP188F,-62.63125917,47.25352167,10:14:49,Accroche et force ~ 2.2 kts,93,172,35,692,1,0,0,0,0,0,3
2021,9,1,GP190F,-62.61110583,47.20711583,9:20:59,Variable 2 a 2.4 noeuds,150,130,22,922,0,0,0,0,0,0,0
2021,9,1,GP194F,-62.5819325,47.484215,15:15:18,Stable ~ 2.2 kts,102,129,373,301,1,0,0,0,0,0,1
2021,9,1,GP196A1,-62.512055,47.2443075,12:01:20,Stable ~ 2.2 kts,56,24,4,118,2,0,0,0,0,4,8
2021,9,1,GP221F,-62.41578,47.12255,6:21:41,Accrochages ~ 2.2 kts,26,1,15,107,8,0,0,0,0,13,8
2021,9,2,GP225F,-62.1922625,47.08136917,6:17:18,Accroche et force ~ 2.2 kts,9,2,6,93,16,0,0,0,0,117,75
2021,9,4,GP205F,-62.46779917,47.60240583,15:24:16,Stable ~ 2.2 kts,152,2,96,376,0,0,0,0,0,0,0
2021,9,4,GP213F,-62.39060583,47.62993167,16:11:06,Variable 2 a 2.4 noeuds,113,7,3,163,0,0,0,0,0,0,0
2021,9,4,GP222F,-62.27281583,47.55861083,14:07:38,Stable ~ 2.2 kts,61,133,9,118,7,0,0,0,0,0,1
2021,9,4,GP224F,-62.216225,47.65005833,17:23:10,Stable ~ 2.2 kts,110,8,2,152,2,0,0,0,0,0,0
2021,9,5,GP155F,-62.9291625,47.70908417,19:05:59,Stable ~ 2.2 kts,50,15,46,34,0,0,0,0,0,1,12
2021,9,5,GP171F,-62.8107475,47.68863917,18:10:13,Stable ~ 2.2 kts,43,19,111,0,1,0,0,0,0,0,7
2021,9,5,GP195F,-62.58527333,47.7535925,16:46:17,Variable 2 a 2.4 noeuds,51,13,11,158,1,0,0,0,0,0,0
2021,9,5,GP216F,-62.37536583,47.75865833,15:25:16,Stable ~ 2.2 kts,65,59,2,113,1,0,0,0,0,0,0
2021,9,5,GP228F,-62.21029167,47.72538833,14:09:40,Variable 2 a 2.4 noeuds,78,3,11,43,0,0,0,0,0,0,0
2021,9,5,GP239F,-61.98661917,47.6752975,10:47:00,Variable 2 a 2.4 noeuds,31,0,19,49,25,0,0,0,0,0,1
2021,9,5,GP242F,-61.9624175,47.7083575,12:27:36,Variable 2 a 2.4 noeuds,23,3,11,9,0,0,0,0,0,0,6
2021,9,5,GP253F,-61.94128583,47.70012167,11:41:44,Variable 2 a 2.4 noeuds,24,0,10,3,1,0,0,0,0,0,10
2021,9,6,GP118F,-63.15668333,48.14467667,6:30:33,Variable 2 a 2.4 noeuds,41,35,28,126,0,0,0,0,0,3,2
2021,9,6,GP143A1,-62.97071667,48.14853583,9:07:41,Variable 2 a 2.4 noeuds,18,8,82,26,8,0,0,0,0,2,3
2021,9,6,GP157F,-62.9131575,48.074185,10:11:07,Accroche et force ~ 2.2 kts,31,32,6,58,1,0,0,0,0,1,5
2021,9,6,GP172F,-62.8085575,48.03388833,11:20:37,Stable ~ 2.2 kts,84,77,11,281,0,0,0,0,0,0,0
2021,9,6,GP183F,-62.67108917,48.02736417,12:30:24,Stable ~ 2.2 kts,85,183,10,222,0,0,0,0,0,7,0
2021,9,6,GP200F,-62.49984,48.06449083,13:51:38,Stable ~ 2.2 kts,34,4,0,46,2,0,0,0,0,4,3
2021,9,8,GP252F,-61.85569,46.88953,9:18:57,Variable 2 a 2.4 noeuds,103,18,22,197,5,0,0,0,0,3,11
2021,9,8,GP275F,-61.72468917,46.87051167,8:06:53,Stable ~ 2.2 kts,106,40,62,123,2,0,0,0,0,3,5
2021,9,8,GP279A1,-61.790135,46.93085333,11:15:36,Accroche et force ~ 2.2 kts,16,0,1,25,1,0,0,0,0,21,6
2021,9,8,GP285F,-61.56126667,47.01471667,12:43:48,Stable ~ 2.2 kts,4,4,0,84,83,0,0,0,0,2,10
2021,9,8,GP291F,-61.52267667,46.92120333,6:25:37,Stable ~ 2.2 kts,86,12,18,259,10,0,0,0,0,2,3
2021,9,13,GP256F,-61.9219025,46.31825,19:14:18,Force a cause de vase ~ 2.2 kts,2,3,0,76,21,64,0,0,0,0,0
2021,9,13,GP267F,-61.78793167,46.3906025,17:57:00,Stable ~ 2.2 kts,6,12,0,65,176,88,0,0,19,0,0
2021,9,13,GP272F,-61.74188167,46.47787833,16:24:01,Stable ~ 2.2 kts,2,0,8,74,499,0,0,0,224,1,1
2021,9,13,GP274F,-61.7206925,46.59930333,15:20:55,Stable ~ 2.2 kts,39,0,30,46,8,0,0,0,0,24,14
2021,9,13,GP283F,-61.607155,46.7351425,13:38:46,Stable ~ 2.2 kts,116,12,122,235,1,0,0,0,0,1,0
2021,9,13,GP288F,-61.503125,46.80440917,12:23:06,Stable ~ 2.2 kts,115,82,16,149,3,0,0,0,0,0,0
2021,9,13,GP296F,-61.3963675,46.95735583,10:29:17,Variable 2 a 2.4 noeuds,113,22,7,129,33,0,0,0,1,1,1
2021,9,13,GP297F,-61.37998667,47.00379417,9:33:35,Variable 2 a 2.4 noeuds,32,1,3,62,19,0,0,1,0,0,17
2021,9,14,GP231F,-62.18971833,46.2131125,11:31:54,Variable 2 a 2.4 noeuds,6,6,6,25,0,100,0,0,19,0,0
2021,9,14,GP238F,-62.10801333,46.11218083,12:37:30,Stable ~ 2.2 kts,0,0,0,21,0,3,0,0,32,0,1
2021,9,14,GP241F,-61.993605,46.2719125,9:57:48,Variable 2 a 2.4 noeuds,75,40,0,98,0,0,0,0,2,0,0
2021,9,14,GP254F,-61.86338,46.26901583,6:44:20,Force a cause de vase ~ 2.1 kts,1092,597,0,26,0,2,0,0,0,0,0
2021,9,14,GP262F,-61.88706083,46.06888,14:16:44,Stable ~ 2.2 kts,4,0,0,51,0,0,0,0,0,0,0
2021,9,14,GP264F,-61.84959,46.07914917,15:00:05,Force a cause de vase ~ 2.2 kts,67,46,0,62,0,0,0,0,0,0,0
2021,9,14,GP266F,-61.80314833,46.13147667,19:26:14,Force a cause de vase ~ 2.2 kts,12,4,0,40,0,0,0,0,0,0,0
2021,9,14,GP270F,-61.7633325,46.04602583,18:11:51,Force a cause de vase ~ 2.1 kts,36,8,0,45,0,0,0,0,0,0,0
2021,9,14,GP271F,-61.74726667,45.9470525,16:20:58,Force a cause de vase ~ 2.2 kts,1,3,1,74,0,0,0,0,1,0,0
2021,9,15,GP276F,-61.73854667,46.249535,10:08:53,Force a cause de vase ~ 2.2 kts,93,84,0,48,0,0,0,0,0,0,0
2021,9,15,GP277F,-61.60133583,46.173355,8:05:42,Force a cause de vase ~ 2.2 kts,47,28,0,33,0,0,0,0,2,0,0
2021,9,15,GP280F,-61.61659667,46.38048667,11:37:01,Force a cause de vase ~ 2.2 kts,23,12,0,28,0,0,0,0,0,0,0
2021,9,15,GP284F,-61.595085,46.21768667,8:52:46,Force a cause de vase ~ 2.2 kts,97,89,0,39,0,0,0,0,0,0,0
2021,9,15,GP294F,-61.4415825,46.20084667,6:39:46,Stable ~ 2.2 kts,0,0,21,16,0,86,0,0,5,0,0
