year__annee,month__mois,day__jour,tow__trait,longitude,latitude,start__depart,comment__commentaire,snow_crab_males__males_de_crabe_des_neiges,snow_crab_females__females_de_crabe_des_neiges,Atlantic_cod__morue_franche,American_plaice__plie_americaine,Yellowtail_flounder__limande_a_queue_jaune,winter_flounder__plie_rouge,thorny_skate__raie_epineuset,smooth_skate__raie_lisse,longhorn_sculpin__chaboisseau_a_dix_huit_epines,sea_potato__patate_de_mer,Hyas_coarctatus
2021,8,10,GP040F,-64.0907,47.67706,6:57:25,Force a cause de vase ~ 2.2 kts,54,42,0,193,0,0,0,0,0,0,0
2021,8,10,GP042F,-63.9941,47.76352,8:07:16,Force a cause de vase ~ 2.1 kts,31,6,1,138,0,0,0,0,0,0,0
2021,8,10,GP041F,-64.0165,47.82129,9:07:06,Stable ~ 2.1 kts,187,543,0,168,0,0,0,0,1,0,38
2021,8,10,GP052F,-63.8762,47.7556,11:21:42,Force a cause de vase ~ 2.1 kts,158,291,1,356,0,0,0,0,0,0,1
2021,8,10,GP051F,-63.8761,47.82259,12:54:26,Force a cause de vase ~ 2.2 kts,128,111,1,258,0,0,0,0,0,0,2
2021,8,10,GP069F,-63.7105,47.90279,14:22:26,Stable ~ 2.1 kts,48,37,87,64,1,0,0,0,0,0,3
2021,8,10,GP062F,-63.7686,47.99121,15:32:03,Force a cause de vase ~ 2.1 kts,79,87,11,59,0,0,0,0,0,0,0
2021,8,10,GP045F,-63.9671,47.93796,17:19:29,Force a cause de vase ~ 2.1 kts,116,129,2,116,0,0,0,0,0,0,0
2021,8,11,GP053F,-63.9368,48.03598,5:53:44,Force a cause de vase ~ 2.2 kts,341,246,28,156,0,0,0,0,0,2,1
2021,8,11,GP043A1,-64.0827,48.14432,8:29:26,Accroche et force ~ 2.2 kts,0,0,5,2,0,0,0,0,2,0,0
2021,8,16,GP009F,-64.9832,47.88678,17:12:00,Force ~ 2.2 kts,38,36,10,17,0,0,0,0,0,0,2
2021,8,16,GP011F,-65.0117,47.95226,18:38:32,Vase et  gravier - force ~ 2.1 kts,38,31,0,90,0,0,0,0,0,0,0
2021,8,16,GP008F,-65.1395,47.8938,20:09:57,Vaseux - force ~ 2.1 kts,62,16,0,44,0,0,0,0,0,0,0
2021,8,17,GP001F,-65.629,47.9738,6:09:08,Vaseux et gravier - force ~ 2.2 kts,131,113,0,90,0,0,0,0,0,0,30
2021,8,17,GP003F,-65.5205,47.90861,7:41:51,Stable ~ 2.1 kts,162,111,0,68,0,0,0,0,0,0,14
2021,8,17,GP004F,-65.4802,47.86152,8:39:31,Gravier - force ~ 2.1 kts,30,2,1,27,0,0,0,0,0,0,0
2021,8,17,GP002F,-65.5399,47.78529,9:49:50,Gravier - force ~ 2.1 kts,13,9,0,21,2,2,0,0,0,0,1
2021,8,17,GP006F,-65.335,47.82433,11:24:42,Program start and end time didnt work - stable ~ 2.1 kts,35,26,1,99,0,1,0,0,0,0,1
2021,8,17,GP005F,-65.3451,47.95254,12:42:48,Stable ~ 2.1 kts,73,63,1,88,0,0,0,0,0,0,5
2021,8,17,GP007F,-65.1555,47.96616,14:02:04,Gravier et vseux - force ~ 2.1 kts,27,156,1,29,0,0,0,0,0,0,10
2021,8,17,GP010F,-64.9857,48.04115,15:25:48,Force ~ 2.2 kts,87,199,3,107,0,0,0,0,0,1,48
2021,8,17,GP012F,-64.7713,48.06625,16:58:55,Accroche et force ~ 2.2 kts,62,22,0,99,0,0,0,0,0,0,0
2021,8,17,GP013F,-64.6807,48.24269,19:04:32,Gravier et vaseux - force ~ 2.2 kts,42,35,1,28,0,0,0,0,0,0,0
2021,8,18,GP015F,-64.4677,48.11577,6:08:41,Program start and end time didnt work - stable ~ 2.1 kts,218,78,1,47,0,0,0,0,0,0,3
2021,8,18,GP017F,-64.4286,48.19492,7:03:12,Vaseux - force ~ 2.1 kts,63,72,1,29,0,0,0,0,0,0,0
2021,8,18,GP021F,-64.3117,48.25277,8:27:22,Fond vaseux et gravier - force ~ 2.1 kts,93,75,88,111,0,0,0,0,0,0,2
2021,8,18,GP020F,-64.342,48.27194,9:31:13,Gravier et vaseux - force ~ 2.2 kts,38,1,12,107,0,0,0,0,0,0,1
2021,8,18,GP014F,-64.3676,48.34378,10:30:10,Gravier et vaseux - force ~ 2.2 kts,31,176,3,75,0,0,0,0,0,0,0
2021,8,18,GP029F,-64.17,48.35657,12:10:55,Stable ~ 2.1 kts,11,0,4,9,0,0,0,0,0,5,19
2021,8,18,GP034A2,-64.0052,48.46205,16:01:06,Stable ~ 2.2 kts,179,296,16,46,0,0,0,0,0,0,7
2021,8,18,GP033F,-64.1274,48.53777,17:26:59,Stable ~ 2.1 kts,90,12,1,10,0,0,0,0,0,3,31
2021,8,18,GP027F,-64.1809,48.54088,18:27:57,Stable ~ 2.1 kts,304,155,0,8,0,0,0,0,0,0,1
2021,8,18,GP038F,-64.0648,48.65785,19:52:56,Stable ~ 2.2 kts,118,95,2,13,0,0,0,0,0,4,1
2021,8,19,GP035F,-64.0661,48.75513,6:05:58,Stable ~ 2.1 kts,9,2,1,28,0,0,0,0,0,168,32
2021,8,19,GP054F,-63.9579,48.72617,7:17:29,Variable 2 a 2.4 noeuds,26,10,55,94,0,0,19,0,0,6,0
2021,8,19,GP064F,-63.8278,48.66308,8:30:03,Stable ~ 2.1 kts,3,0,217,35,0,0,7,0,0,0,1
2021,8,19,GP056FR,-63.8455,48.61741,10:36:00,Variable 2 a 2.4 noeuds,20,53,114,55,0,0,10,0,0,0,1
2021,8,19,GP074F,-63.7975,48.60416,11:43:49,Stable ~ 2.1 kts,2,2,115,57,0,0,11,0,0,0,0
2021,8,19,GP057F,-63.9909,48.55558,13:17:07,Variable 2 a 2.4 noeuds,17,0,4,9,0,0,0,0,0,9,12
2021,8,19,GP059F,-63.8921,48.41094,14:45:27,Stable ~ 2.2 kts,2,2,24,20,0,0,0,0,0,38,5
2021,8,19,GP065F,-63.7359,48.4546,15:53:03,Stable ~ 2.2 kts,53,28,53,287,0,0,35,0,0,2,0
2021,8,19,GP086F,-63.6196,48.40635,17:12:43,Stable ~ 2.2 kts,85,58,317,108,0,0,0,0,0,0,4
2021,8,19,GP073F,-63.7498,48.32449,18:26:12,Variable 2 a 2.4 noeuds,72,56,307,73,0,0,0,0,0,1,5
2021,8,19,GP058F,-63.8378,48.3426,19:29:11,Accroche et force ~ 2.1 kts,183,258,193,105,0,0,0,0,0,0,2
2021,8,20,GP037F,-64.0709,48.23154,6:07:43,Stable ~ 2.2 kts,143,106,2,105,0,0,0,0,0,0,2
2021,8,20,GP055A1,-63.8512,48.14947,8:38:25,Stable ~ 2.2 kts,63,12,5,89,5,0,0,0,0,38,8
2021,8,20,GP071F,-63.7064,48.2256,10:12:12,Gravier et vaseux - accroche et force ~ 2.1 kts,193,176,30,75,0,0,0,0,0,0,2
2021,8,20,GP075F,-63.6459,48.2453,11:37:00,Stable ~ 2.2 kts,179,362,261,79,0,0,0,0,0,1,0
2021,8,20,GP089A1,-63.5463,48.31699,14:36:49,Variable 2 a 2.4 noeuds,125,44,134,48,0,0,0,0,0,0,0
2021,8,20,GP114F,-63.3136,48.21234,16:49:21,Stable ~ 2.2 kts,168,409,131,366,0,0,0,0,0,0,0
2021,8,20,GP126F,-63.2055,48.15639,18:02:32,Stable ~ 2.1 kts,63,29,10,217,8,0,0,0,0,1,0
2021,8,20,GP101F,-63.4011,48.13957,19:39:50,Stable ~ 2.1 kts,281,287,130,195,0,0,1,0,0,0,0
2021,8,21,GP082F,-63.5378,48.15,6:09:19,Variable 2 a 2.4 noeuds,244,321,115,119,0,0,0,0,0,0,9
2021,8,21,GP060F,-63.6814,48.05993,7:40:31,Force a cause de vase ~ 2.1 kts,106,90,13,52,0,0,0,0,0,0,0
2021,8,21,GP087F,-63.5342,47.97718,9:25:40,Stable ~ 2.2 kts,112,124,78,157,0,0,0,0,0,2,1
2021,8,21,GP100F,-63.4135,47.97765,10:42:44,Variable 2 a 2.4 noeuds,45,124,27,148,0,0,0,0,0,1,1
2021,8,21,GP092F,-63.5375,47.82875,12:34:36,Stable ~ 2.1 kts,127,57,18,160,1,0,0,0,0,0,0
2021,8,21,GP110F,-63.3436,47.83508,14:11:36,Stable ~ 2.1 kts,66,94,498,89,0,0,0,0,0,23,7
2021,8,21,GP136F,-63.1277,47.88596,15:49:03,Stable ~ 2.1 kts,204,65,36,179,2,0,0,0,0,0,1
2021,8,21,GP129F,-63.1878,47.92911,16:52:46,Stable ~ 2.1 kts,73,30,38,53,10,0,0,0,0,0,6
2021,8,22,GP093F,-63.6108,47.64506,6:08:25,Accrochages ~ 2.1 kts,331,239,1,176,0,0,0,0,0,0,16
2021,8,22,GP070F,-63.6988,47.64303,7:13:30,Variable 2 a 2.4 noeuds,211,373,1,352,0,0,0,0,0,3,0
2021,8,22,GP063F,-63.6684,47.72672,8:43:35,Stable ~ 2.1 kts,112,177,6,265,0,0,0,0,0,1,0
2021,8,22,GP095F,-63.4905,47.77008,9:56:41,Variable 2 a 2.4 noeuds,79,85,45,284,0,0,0,0,0,0,0
2021,8,22,GP111F,-63.3218,47.80481,11:07:02,Accrochages ~ 2.1 kts,128,142,207,484,0,0,0,0,0,35,7
2021,8,22,GP135F,-63.1469,47.81038,12:11:22,Stable ~ 2.1 kts,111,101,475,397,0,0,0,0,0,19,10
2021,8,22,GP131F,-63.1679,47.76639,13:15:36,Stable ~ 2.1 kts,124,193,170,234,0,0,0,0,0,0,5
2021,8,22,GP145F,-63.0627,47.75153,14:15:27,Stable ~ 2.1 kts,118,225,153,414,0,0,0,0,0,6,1
2021,8,22,GP137F,-63.1313,47.67747,15:26:49,Stable ~ 2.1 kts,193,151,3,393,0,0,0,0,0,0,2
2021,8,22,GP119F,-63.2655,47.60989,16:43:12,Vaseux - force a cause de vase ~ 2.1 kts,140,135,18,247,0,0,0,0,0,0,0
2021,8,22,GP102A1,-63.3788,47.63462,19:11:28,Stable ~ 2.1 kts,221,302,58,293,0,0,0,0,0,0,0
2021,8,23,GP090F,-63.5137,47.33897,6:11:34,Variable 2 a 2.4 noeuds,123,195,0,220,0,0,0,0,0,0,0
2021,8,23,GP079FR,-63.4877,47.36818,7:59:18,Stable ~ 2.1 kts,105,201,0,196,0,0,0,0,0,0,0
2021,8,23,GP104F,-63.4003,47.43884,9:01:48,Force a cause de vase ~ 2.1 kts,282,42,0,325,0,0,0,0,0,0,12
2021,8,23,GP091F,-63.5121,47.54777,10:23:37,Stable ~ 2.1 kts,156,245,3,338,0,0,0,0,0,2,2
2021,8,23,GP108A1,-63.3412,47.55328,12:34:08,Accroche et force ~ 2.1 kts,105,258,6,353,0,0,0,0,0,3,7
2021,8,23,GP132F,-63.1779,47.57059,13:46:13,Stable ~ 2.1 kts,92,145,8,311,0,0,0,0,0,0,0
2021,8,23,GP148A1,-63.0912,47.55192,16:38:41,Stable ~ 2.1 kts,94,51,1,165,22,0,0,0,0,0,7
2021,8,23,GP140F,-63.1276,47.4346,18:11:20,Accroche et force ~ 2.1 kts,157,175,0,462,0,0,0,0,0,0,1
2021,8,23,GP117A1,-63.1713,47.35749,20:22:01,Stable ~1.9 kts,154,139,2,60,0,0,0,0,0,0,4
2021,8,24,GP097F,-63.3353,47.32719,6:20:36,Accroche et force ~ 2.1 kts,251,145,0,232,0,0,0,0,0,0,4
2021,8,24,GP116F,-63.1427,47.28498,7:55:20,Stable ~ 2.2 kts,117,99,1,330,0,0,0,0,0,1,0
2021,8,24,GP146A2,-63.0406,47.32399,10:40:18,Variable 2 a 2.4 noeuds,233,134,2,181,0,0,0,0,0,0,2
2021,8,24,GP160F,-62.9044,47.38254,11:44:50,Variable 2 a 2.4 noeuds,93,77,0,95,9,0,0,0,0,0,2
2021,8,24,GP161F,-62.9172,47.29539,13:02:39,Variable 2 a 2.4 noeuds,118,131,11,109,0,0,0,0,0,0,5
2021,8,24,GP151A1,-62.999,47.15246,17:24:59,Variable 2 a 2.4 noeuds,177,152,8,139,2,0,0,0,0,0,37
2021,8,24,GP164F,-62.8783,47.16429,18:25:29,Variable 2 a 2.4 noeuds,346,288,85,184,4,0,0,0,0,0,11
2021,8,24,GP163F,-62.882,47.09516,19:40:12,Stable ~ 2.2 kts,178,87,7,282,3,0,0,0,0,0,33
2021,8,25,GP232F,-62.1869,47.15279,8:16:29,Accroche et force ~ 2.1 kts,2,0,8,2,0,0,0,0,0,4,0
2021,8,31,GP255F,-61.9097,47.05525,7:22:15,Accroche et force ~ 2.2 kts,0,0,41,8,10,0,0,0,0,31,7
2021,8,31,GP246A1,-61.9716,46.95917,10:14:41,Accroche et force ~ 2.2 kts,56,1,22,55,30,0,0,0,0,0,7
2021,8,31,GP244F,-62.0088,47.01246,11:06:37,Variable 2 a 2.4 noeuds,60,2,21,20,0,0,0,0,0,2,12
2021,8,31,GP229F,-62.1625,46.95932,12:27:40,Stable ~ 2.1 kts,0,0,0,0,0,0,0,0,0,0,0
2021,8,31,GP215A1,-62.3269,46.95478,18:47:35,Stable ~ 2.2 kts,65,23,13,127,6,0,0,0,0,6,4
2021,8,31,GP210F,-62.3376,47.01028,19:48:04,Variable 2 a 2.4 noeuds,39,84,9,137,0,0,0,0,0,77,16
2021,9,1,GP221F,-62.4158,47.12255,6:21:41,Accrochages ~ 2.2 kts,26,1,15,107,8,0,0,0,0,13,8
2021,9,1,GP177F,-62.6849,47.16143,8:14:05,Stable ~ 2.2 kts,172,199,11,563,0,0,0,0,0,0,0
2021,9,1,GP190F,-62.6111,47.20712,9:20:59,Variable 2 a 2.4 noeuds,150,130,22,922,0,0,0,0,0,0,0
2021,9,1,GP188F,-62.6313,47.25352,10:14:49,Accroche et force ~ 2.2 kts,93,172,35,692,1,0,0,0,0,0,3
2021,9,1,GP196A1,-62.5121,47.24431,12:01:20,Stable ~ 2.2 kts,56,24,4,118,2,0,0,0,0,4,8
2021,9,1,GP182F,-62.6824,47.44361,14:16:44,Stable ~ 2.2 kts,66,33,18,82,16,0,0,0,0,2,2
2021,9,1,GP194F,-62.5819,47.48422,15:15:18,Stable ~ 2.2 kts,102,129,373,301,1,0,0,0,0,0,1
2021,9,1,GP186F,-62.7716,47.49226,16:29:01,Stable ~ 2.2 kts,33,35,5,61,2,0,0,0,0,0,7
2021,9,1,GP167F,-62.9032,47.53341,17:42:02,Accroche et force ~ 2.2 kts,32,8,6,76,8,0,0,0,0,2,13
2021,9,1,GP173F,-62.7954,47.66038,19:14:09,Stable ~ 2.2 kts,43,41,39,74,9,0,0,0,0,0,6
2021,9,2,GP225F,-62.1923,47.08137,6:17:18,Accroche et force ~ 2.2 kts,9,2,6,93,16,0,0,0,0,117,75
2021,9,4,GP222F,-62.2728,47.55861,14:07:38,Stable ~ 2.2 kts,61,133,9,118,7,0,0,0,0,0,1
2021,9,4,GP205F,-62.4678,47.60241,15:24:16,Stable ~ 2.2 kts,152,2,96,376,0,0,0,0,0,0,0
2021,9,4,GP213F,-62.3906,47.62993,16:11:06,Variable 2 a 2.4 noeuds,113,7,3,163,0,0,0,0,0,0,0
2021,9,4,GP224F,-62.2162,47.65006,17:23:10,Stable ~ 2.2 kts,110,8,2,152,2,0,0,0,0,0,0
2021,9,5,GP239F,-61.9866,47.6753,10:47:00,Variable 2 a 2.4 noeuds,31,0,19,49,25,0,0,0,0,0,1
2021,9,5,GP253F,-61.9413,47.70012,11:41:44,Variable 2 a 2.4 noeuds,24,0,10,3,1,0,0,0,0,0,10
2021,9,5,GP242F,-61.9624,47.70836,12:27:36,Variable 2 a 2.4 noeuds,23,3,11,9,0,0,0,0,0,0,6
2021,9,5,GP228F,-62.2103,47.72539,14:09:40,Variable 2 a 2.4 noeuds,78,3,11,43,0,0,0,0,0,0,0
2021,9,5,GP216F,-62.3754,47.75866,15:25:16,Stable ~ 2.2 kts,65,59,2,113,1,0,0,0,0,0,0
2021,9,5,GP195F,-62.5853,47.75359,16:46:17,Variable 2 a 2.4 noeuds,51,13,11,158,1,0,0,0,0,0,0
2021,9,5,GP171F,-62.8107,47.68864,18:10:13,Stable ~ 2.2 kts,43,19,111,0,1,0,0,0,0,0,7
2021,9,5,GP155F,-62.9292,47.70908,19:05:59,Stable ~ 2.2 kts,50,15,46,34,0,0,0,0,0,1,12
2021,9,6,GP118F,-63.1567,48.14468,6:30:33,Variable 2 a 2.4 noeuds,41,35,28,126,0,0,0,0,0,3,2
2021,9,6,GP143A1,-62.9707,48.14854,9:07:41,Variable 2 a 2.4 noeuds,18,8,82,26,8,0,0,0,0,2,3
2021,9,6,GP157F,-62.9132,48.07418,10:11:07,Accroche et force ~ 2.2 kts,31,32,6,58,1,0,0,0,0,1,5
2021,9,6,GP172F,-62.8086,48.03389,11:20:37,Stable ~ 2.2 kts,84,77,11,281,0,0,0,0,0,0,0
2021,9,6,GP183F,-62.6711,48.02736,12:30:24,Stable ~ 2.2 kts,85,183,10,222,0,0,0,0,0,7,0
2021,9,6,GP200F,-62.4998,48.06449,13:51:38,Stable ~ 2.2 kts,34,4,0,46,2,0,0,0,0,4,3
2021,9,8,GP291F,-61.5227,46.9212,6:25:37,Stable ~ 2.2 kts,86,12,18,259,10,0,0,0,0,2,3
2021,9,8,GP275F,-61.7247,46.87051,8:06:53,Stable ~ 2.2 kts,106,40,62,123,2,0,0,0,0,3,5
2021,9,8,GP252F,-61.8557,46.88953,9:18:57,Variable 2 a 2.4 noeuds,103,18,22,197,5,0,0,0,0,3,11
2021,9,8,GP279A1,-61.7901,46.93085,11:15:36,Accroche et force ~ 2.2 kts,16,0,1,25,1,0,0,0,0,21,6
2021,9,8,GP285F,-61.5613,47.01472,12:43:48,Stable ~ 2.2 kts,4,4,0,84,83,0,0,0,0,2,10
2021,9,13,GP297F,-61.38,47.00379,9:33:35,Variable 2 a 2.4 noeuds,32,1,3,62,19,0,0,1,0,0,17
2021,9,13,GP296F,-61.3964,46.95736,10:29:17,Variable 2 a 2.4 noeuds,113,22,7,129,33,0,0,0,1,1,1
2021,9,13,GP288F,-61.5031,46.80441,12:23:06,Stable ~ 2.2 kts,115,82,16,149,3,0,0,0,0,0,0
2021,9,13,GP283F,-61.6072,46.73514,13:38:46,Stable ~ 2.2 kts,116,12,122,235,1,0,0,0,0,1,0
2021,9,13,GP274F,-61.7207,46.5993,15:20:55,Stable ~ 2.2 kts,39,0,30,46,8,0,0,0,0,24,14
2021,9,13,GP272F,-61.7419,46.47788,16:24:01,Stable ~ 2.2 kts,2,0,8,74,499,0,0,0,224,1,1
2021,9,13,GP267F,-61.7879,46.3906,17:57:00,Stable ~ 2.2 kts,6,12,0,65,176,88,0,0,19,0,0
2021,9,13,GP256F,-61.9219,46.31825,19:14:18,Force a cause de vase ~ 2.2 kts,2,3,0,76,21,64,0,0,0,0,0
2021,9,14,GP254F,-61.8634,46.26902,6:44:20,Force a cause de vase ~ 2.1 kts,1092,597,0,26,0,2,0,0,0,0,0
2021,9,14,GP241F,-61.9936,46.27191,9:57:48,Variable 2 a 2.4 noeuds,75,40,0,98,0,0,0,0,2,0,0
2021,9,14,GP231F,-62.1897,46.21311,11:31:54,Variable 2 a 2.4 noeuds,6,6,6,25,0,100,0,0,19,0,0
2021,9,14,GP238F,-62.108,46.11218,12:37:30,Stable ~ 2.2 kts,0,0,0,21,0,3,0,0,32,0,1
2021,9,14,GP262F,-61.8871,46.06888,14:16:44,Stable ~ 2.2 kts,4,0,0,51,0,0,0,0,0,0,0
2021,9,14,GP264F,-61.8496,46.07915,15:00:05,Force a cause de vase ~ 2.2 kts,67,46,0,62,0,0,0,0,0,0,0
2021,9,14,GP271F,-61.7473,45.94705,16:20:58,Force a cause de vase ~ 2.2 kts,1,3,1,74,0,0,0,0,1,0,0
2021,9,14,GP270F,-61.7633,46.04603,18:11:51,Force a cause de vase ~ 2.1 kts,36,8,0,45,0,0,0,0,0,0,0
2021,9,14,GP266F,-61.8031,46.13148,19:26:14,Force a cause de vase ~ 2.2 kts,12,4,0,40,0,0,0,0,0,0,0
2021,9,15,GP294F,-61.4416,46.20085,6:39:46,Stable ~ 2.2 kts,0,0,21,16,0,86,0,0,5,0,0
2021,9,15,GP277F,-61.6013,46.17336,8:05:42,Force a cause de vase ~ 2.2 kts,47,28,0,33,0,0,0,0,2,0,0
2021,9,15,GP284F,-61.5951,46.21769,8:52:46,Force a cause de vase ~ 2.2 kts,97,89,0,39,0,0,0,0,0,0,0
2021,9,15,GP276F,-61.7385,46.24954,10:08:53,Force a cause de vase ~ 2.2 kts,93,84,0,48,0,0,0,0,0,0,0
2021,9,15,GP280F,-61.6166,46.38049,11:37:01,Force a cause de vase ~ 2.2 kts,23,12,0,28,0,0,0,0,0,0,0
2021,9,16,GP175A1,-62.6539,47.77334,12:49:07,Accroche et force ~ 2.1 kts,150,51,2,259,0,0,0,0,0,0,0
2021,9,16,GP168F,-62.8588,47.85222,14:26:22,Variable 2 a 2.4 noeuds,54,163,6,191,0,0,0,0,0,0,1
2021,9,16,GP178F,-62.7313,47.84081,15:21:48,Variable 2 a 2.4 noeuds,70,74,12,216,2,0,0,0,0,0,1
2021,9,16,GP193F,-62.5815,47.91321,16:24:42,Stable ~ 2.2 kts,34,6,8,61,9,0,0,0,0,1,1
2021,9,16,GP209F,-62.4304,47.90605,17:22:48,Stable ~ 2.2 kts,44,52,12,78,0,0,0,0,0,0,1
2021,9,16,GP204A1,-62.4439,48.00207,19:42:04,Stable ~ 2.2 kts,27,29,11,41,0,0,0,0,0,2,5
2021,9,17,GP217F,-62.374,48.07695,6:34:38,Stable ~ 2.2 kts,41,9,2,181,0,0,0,0,0,0,1
2021,9,17,GP218F,-62.3665,48.03192,7:27:37,Variable 2 a 2.4 noeuds,31,270,5,166,0,0,0,0,0,0,1
2021,9,17,GP236A1,-62.1251,47.97362,9:40:54,Variable 2 a 2.4 noeuds,13,10,4,8,0,0,0,0,0,1,10
2021,9,17,GP223F,-62.1847,47.83867,11:15:59,Stable ~ 2.1 kts,164,21,1,250,0,0,0,0,0,0,0
2021,9,17,GP247F,-61.9832,47.86261,12:26:28,Stable ~ 2.1 kts,87,9,0,111,0,0,0,0,0,0,4
2021,9,17,GP258F,-61.91,47.86328,13:08:54,Stable ~ 2.1 kts,72,5,0,80,0,0,0,0,0,3,14
2021,9,17,GP281F,-61.7439,47.89619,14:12:47,Variable 2 a 2.4 noeuds,21,83,0,84,2,0,0,0,0,0,1
2021,9,17,GP278F,-61.6718,47.94748,15:00:23,Variable 2 a 2.4 noeuds,17,2,1,6,0,0,0,0,0,20,20
2021,9,18,GP301F,-61.3338,46.37093,6:38:00,Variable 2 a 2.4 noeuds,8,1,7,18,0,0,0,0,0,0,0
2021,9,18,GP289F,-61.4743,46.44763,8:05:49,Force a cause de vase ~ 2.2 kts,47,12,1,41,0,0,0,0,0,0,0
2021,9,18,GP298F,-61.4122,46.50793,9:08:42,Variable 2 a 2.4 noeuds,16,108,177,75,0,0,0,0,0,3,0
2021,9,18,GP292F,-61.4519,46.53142,9:56:57,Force a cause de vase ~ 2.2 kts,65,16,65,138,0,0,0,0,0,2,0
2021,9,18,GP286F,-61.5467,46.60914,11:12:44,Stable ~ 2.2 kts,91,11,12,136,5,0,0,0,0,8,16
2021,9,18,GP299F,-61.3582,46.73332,12:41:37,Variable 2 a 2.4 noeuds,37,141,37,184,0,0,0,0,0,3,0
2021,9,18,GP302F,-61.2887,46.81227,13:39:50,Stable ~ 2.2 kts,60,89,43,134,2,0,0,0,0,12,1
2021,9,18,GP304F,-61.2503,46.80097,14:33:27,Stable ~ 2.2 kts,34,119,19,183,0,0,0,0,0,0,1
2021,9,18,GP305F,-61.2372,46.63319,16:27:26,Variable 2 a 2.4 noeuds,37,90,35,167,0,0,0,0,0,0,0
2021,9,18,GP306F,-61.1284,46.67891,17:34:55,Stable ~ 2.1 kts,62,17,24,111,0,0,0,0,0,0,0
2021,9,18,GP319F,-61.087,46.67596,18:35:59,Variable 2 a 2.4 noeuds,11,2,18,17,0,0,0,0,0,32,1
2021,9,20,GP330F,-60.9023,46.83458,13:09:56,Variable 2 a 2.4 noeuds,75,45,15,48,0,0,0,1,0,0,13
2021,9,20,GP336F,-60.8186,46.98136,15:01:22,Force a cause de vase ~ 2.2 kts,68,0,12,83,0,0,11,7,0,0,1
2021,9,20,GP340F,-60.7449,47.05874,16:27:34,Force a cause de vase ~ 2.2 kts,47,0,4,88,0,0,7,4,0,0,0
2021,9,20,GP339F,-60.7579,47.15129,17:54:10,Variable 2 a 2.4 noeuds,6,0,9,63,0,0,9,0,0,0,0
2021,9,20,GP343F,-60.6734,47.21754,19:06:08,Stable ~ 2.2 kts,6,0,2,39,2,0,9,0,0,0,0
2021,9,21,GP349F,-60.4872,47.07731,6:40:36,Variable 2 a 2.4 noeuds,14,1,22,166,0,0,28,24,0,0,0
2021,9,21,GP355F,-60.361,47.20337,8:10:01,Variable 2 a 2.4 noeuds,0,0,1,27,0,0,1,4,0,0,0
2021,9,21,GP348F,-60.5473,47.19973,10:23:02,Stable ~ 2.2 kts,0,0,3,7,0,0,0,0,0,0,0
2021,9,21,GP347F,-60.5869,47.30392,11:49:55,Variable 2 a 2.4 noeuds,6,0,2,35,3,0,0,0,0,1,0
2021,9,21,GP345F,-60.6485,47.36272,13:02:25,Stable ~ 2.2 kts,23,1,3,29,5,0,3,0,0,9,6
2021,9,21,GP337F,-60.8038,47.36735,14:27:53,Variable 2 a 2.4 noeuds,21,40,9,71,22,0,7,0,0,2,1
2021,9,21,GP338F,-60.8638,47.47827,16:03:58,Stable ~ 2.2 kts,46,15,9,54,12,0,0,0,0,4,3
2021,9,21,GP328F,-60.9352,47.4432,16:57:48,Variable 2 a 2.4 noeuds,37,0,12,87,15,0,0,0,0,3,1
2021,9,21,GP321F,-61.0157,47.35278,18:17:55,Stable ~ 2.2 kts,30,17,18,146,33,0,1,0,0,0,0
2021,9,21,GP314F,-61.094,47.32838,19:10:36,Stable ~ 2.2 kts,82,0,62,171,45,0,4,0,0,1,0
2021,9,22,GP318F,-61.0448,46.84962,6:46:45,Stable ~ 2.2 kts,122,0,223,204,0,0,15,0,0,1,0
2021,9,22,GP309F,-61.1435,46.90804,7:53:22,Variable 2 a 2.4 noeuds,29,20,23,112,5,0,0,1,0,1,1
2021,9,22,GP322F,-61.0047,46.93594,9:08:07,Variable 2 a 2.4 noeuds,69,3,221,291,0,0,7,0,0,0,0
2021,9,22,GP327F,-60.9575,47.00639,10:17:08,Variable 2 a 2.4 noeuds,48,0,88,220,0,0,1,1,0,2,0
2021,9,22,GP332F,-60.9207,47.08092,11:15:45,Variable 2 a 2.4 noeuds,70,1,1,197,0,0,6,0,0,0,0
2021,9,22,GP317F,-61.0519,47.10852,12:25:20,Variable 2 a 2.4 noeuds,22,159,9,221,0,0,0,0,0,0,0
2021,9,22,GP307F,-61.1575,47.04356,13:49:04,Stable ~ 2.2 kts,29,63,13,209,24,0,0,0,0,1,0
2021,9,22,GP311F,-61.1144,47.16361,14:54:40,Variable 2 a 2.4 noeuds,24,80,14,293,23,0,0,0,0,0,0
2021,9,22,GP329F,-60.916,47.16622,16:23:06,Stable ~ 2.2 kts,14,31,25,174,0,0,1,0,0,0,0
2021,9,22,GP333F,-60.8754,47.269,17:23:09,Variable 2 a 2.4 noeuds,37,3,37,286,1,0,0,0,0,0,0
2021,9,22,GP308F,-61.1538,47.32288,19:31:12,Stable ~ 2.2 kts,52,2,11,250,66,0,1,0,0,0,3
2021,9,22,GP310F,-61.1367,47.3759,20:19:22,Stable ~ 2.2 kts,43,4,8,68,112,0,3,0,0,0,0
2022,7,13,GP354F,-60.3865,47.38214,15:11:54,Stable ~ 2.2 kts,1,0,10,10,0,0,0,0,0,0,2
