date,set__trait,set_number__numéro_trait,species__espèces,species_name__nom_espèces,number_caught__quantité_capturé,weight_caught__poids_capturé,comment__commentaire
7/28/2019,GP158F,1,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.28,Stable ~ 2.1 kts
7/28/2019,GP158F,1,2521,Hyas_coarctatus,13,0.32,Stable ~ 2.1 kts
7/28/2019,GP176F,2,10,Atlantic_cod__morue_franche,1,0.11,Stable ~ 2.1 kts
7/28/2019,GP176F,2,40,American_plaice__plie_americaine,702,31.26,Stable ~ 2.1 kts
7/28/2019,GP176F,2,2521,Hyas_coarctatus,4,0.18,Stable ~ 2.1 kts
7/28/2019,GP179F,3,40,American_plaice__plie_americaine,642,31.62,Stable ~ 2.1 kts
7/28/2019,GP179F,3,2521,Hyas_coarctatus,6,0.17,Stable ~ 2.1 kts
7/28/2019,GP163F,4,40,American_plaice__plie_americaine,217,15.43,Stable ~ 2.1 kts
7/28/2019,GP163F,4,42,Yellowtail_flounder__limande_a_queue_jaune,7,0.57,Stable ~ 2.1 kts
7/28/2019,GP163F,4,2521,Hyas_coarctatus,14,0.17,Stable ~ 2.1 kts
7/28/2019,GP150A2,7,40,American_plaice__plie_americaine,127,4.71,Accroche et force ~ 2.2 kts
7/28/2019,GP150A2,7,42,Yellowtail_flounder__limande_a_queue_jaune,3,0.23,Accroche et force ~ 2.2 kts
7/28/2019,GP150A2,7,2521,Hyas_coarctatus,3,0.09,Accroche et force ~ 2.2 kts
7/28/2019,GP127F,8,40,American_plaice__plie_americaine,253,14.06,Stable ~ 2.1 kts
7/28/2019,GP127F,8,42,Yellowtail_flounder__limande_a_queue_jaune,13,1.3,Stable ~ 2.1 kts
7/28/2019,GP127F,8,2521,Hyas_coarctatus,7,0.13,Stable ~ 2.1 kts
7/28/2019,GP125F,9,10,Atlantic_cod__morue_franche,1,0.06,Accroche et force ~ 2.1 kts
7/28/2019,GP125F,9,40,American_plaice__plie_americaine,273,10.56,Accroche et force ~ 2.1 kts
7/28/2019,GP125F,9,42,Yellowtail_flounder__limande_a_queue_jaune,12,0.84,Accroche et force ~ 2.1 kts
7/28/2019,GP125F,9,2521,Hyas_coarctatus,12,0.75,Accroche et force ~ 2.1 kts
7/28/2019,GP113F,10,40,American_plaice__plie_americaine,424,19.06,Stable ~ 2.1 kts
7/28/2019,GP113F,10,42,Yellowtail_flounder__limande_a_queue_jaune,17,1.9,Stable ~ 2.1 kts
7/28/2019,GP113F,10,2521,Hyas_coarctatus,2,0.01,Stable ~ 2.1 kts
7/29/2019,GP084A2,1,10,Atlantic_cod__morue_franche,15,0.24,Stable ~ 2.1 kts
7/29/2019,GP084A2,1,40,American_plaice__plie_americaine,192,3.97,Stable ~ 2.1 kts
7/29/2019,GP084A2,1,42,Yellowtail_flounder__limande_a_queue_jaune,74,4.22,Stable ~ 2.1 kts
7/29/2019,GP084A2,1,2521,Hyas_coarctatus,4,0.88,Stable ~ 2.1 kts
7/29/2019,GP077F,2,10,Atlantic_cod__morue_franche,21,0.87,Accrochages ~ 2.1 kts
7/29/2019,GP077F,2,40,American_plaice__plie_americaine,56,2.21,Accrochages ~ 2.1 kts
7/29/2019,GP077F,2,42,Yellowtail_flounder__limande_a_queue_jaune,73,4.84,Accrochages ~ 2.1 kts
7/29/2019,GP068F,3,10,Atlantic_cod__morue_franche,1,0.01,Stable ~ 2.1 kts
7/29/2019,GP068F,3,40,American_plaice__plie_americaine,678,33.2,Stable ~ 2.1 kts
7/29/2019,GP068F,3,42,Yellowtail_flounder__limande_a_queue_jaune,4,0.26,Stable ~ 2.1 kts
7/29/2019,GP068F,3,2521,Hyas_coarctatus,2,0.08,Stable ~ 2.1 kts
7/29/2019,GP049A2,6,10,Atlantic_cod__morue_franche,3,0.07,Accroche et force ~ 2.2 kts
7/29/2019,GP049A2,6,42,Yellowtail_flounder__limande_a_queue_jaune,6,0.26,Accroche et force ~ 2.2 kts
7/29/2019,GP061F,7,10,Atlantic_cod__morue_franche,2,1.81,Stable ~ 2.1 kts
7/29/2019,GP061F,7,40,American_plaice__plie_americaine,196,6.84,Stable ~ 2.1 kts
7/29/2019,GP061F,7,42,Yellowtail_flounder__limande_a_queue_jaune,15,1.14,Stable ~ 2.1 kts
7/29/2019,GP061F,7,2521,Hyas_coarctatus,26,0.57,Stable ~ 2.1 kts
7/29/2019,GP076F,8,40,American_plaice__plie_americaine,233,18.52,Stable ~ 2.1 kts
7/29/2019,GP076F,8,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.05,Stable ~ 2.1 kts
7/29/2019,GP076F,8,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
7/29/2019,GP080A1,10,40,American_plaice__plie_americaine,121,5.42,Accroche et force ~ 2.2 kts
7/29/2019,GP080A1,10,2521,Hyas_coarctatus,2,0.21,Accroche et force ~ 2.2 kts
7/29/2019,GP088F,11,40,American_plaice__plie_americaine,436,21.22,Stable ~ 2.1 kts
7/29/2019,GP088F,11,42,Yellowtail_flounder__limande_a_queue_jaune,3,0.18,Stable ~ 2.1 kts
7/29/2019,GP088F,11,1823,sea_potato__patate_de_mer,1,0.12,Stable ~ 2.1 kts
7/29/2019,GP088F,11,2521,Hyas_coarctatus,5,0.08,Stable ~ 2.1 kts
7/30/2019,GP106F,1,10,Atlantic_cod__morue_franche,2,0.08,Stable ~ 2.1 kts
7/30/2019,GP106F,1,40,American_plaice__plie_americaine,529,21.39,Stable ~ 2.1 kts
7/30/2019,GP106F,1,42,Yellowtail_flounder__limande_a_queue_jaune,3,0.23,Stable ~ 2.1 kts
7/30/2019,GP106F,1,2521,Hyas_coarctatus,10,0.69,Stable ~ 2.1 kts
7/30/2019,GP105A2,4,10,Atlantic_cod__morue_franche,1,0.42,Stable ~ 2.1 kts
7/30/2019,GP105A2,4,40,American_plaice__plie_americaine,224,11.13,Stable ~ 2.1 kts
7/30/2019,GP105A2,4,42,Yellowtail_flounder__limande_a_queue_jaune,6,0.26,Stable ~ 2.1 kts
7/30/2019,GP105A2,4,1823,sea_potato__patate_de_mer,1,0.23,Stable ~ 2.1 kts
7/30/2019,GP105A2,4,2521,Hyas_coarctatus,3,0.17,Stable ~ 2.1 kts
7/30/2019,GP124F,5,40,American_plaice__plie_americaine,306,17.14,Stable ~ 2.1 kts
7/30/2019,GP124F,5,2521,Hyas_coarctatus,1,0.13,Stable ~ 2.1 kts
7/30/2019,GP097F,6,40,American_plaice__plie_americaine,314,13.65,Stable ~ 2.1 kts
7/30/2019,GP097F,6,2521,Hyas_coarctatus,16,0.94,Stable ~ 2.1 kts
7/30/2019,GP079F,7,40,American_plaice__plie_americaine,229,22.74,Force a cause de vase ~ 2.2 kts
7/30/2019,GP090F,8,40,American_plaice__plie_americaine,252,21.62,Force a cause de vase ~ 2.1 kts
7/30/2019,GP067A1,10,40,American_plaice__plie_americaine,276,8.76,Force a cause de vase ~ 2.1 kts
7/30/2019,GP067A1,10,2521,Hyas_coarctatus,6,0.22,Force a cause de vase ~ 2.1 kts
7/30/2019,GP066F,11,40,American_plaice__plie_americaine,84,10.53,Force a cause de vase ~ 2.2 kts
7/30/2019,GP050F,12,40,American_plaice__plie_americaine,182,11.92,Stable ~ 2.1 kts
7/30/2019,GP050F,12,2521,Hyas_coarctatus,11,0.19,Stable ~ 2.1 kts
7/30/2019,GP048F,13,40,American_plaice__plie_americaine,237,13.6,Stable ~ 2.1 kts
7/30/2019,GP048F,13,2521,Hyas_coarctatus,1,0.02,Stable ~ 2.1 kts
7/31/2019,GP046F,1,10,Atlantic_cod__morue_franche,20,0.59,Accrochages ~ 2.1 kts
7/31/2019,GP046F,1,40,American_plaice__plie_americaine,48,0.54,Accrochages ~ 2.1 kts
7/31/2019,GP046F,1,42,Yellowtail_flounder__limande_a_queue_jaune,17,0.77,Accrochages ~ 2.1 kts
7/31/2019,GP046F,1,1823,sea_potato__patate_de_mer,7,1.74,Accrochages ~ 2.1 kts
7/31/2019,GP046F,1,2521,Hyas_coarctatus,8,0.61,Accrochages ~ 2.1 kts
7/31/2019,GP044F,2,10,Atlantic_cod__morue_franche,9,0.32,Accrochages ~ 2.2 kts
7/31/2019,GP044F,2,40,American_plaice__plie_americaine,4,0.11,Accrochages ~ 2.2 kts
7/31/2019,GP044F,2,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.01,Accrochages ~ 2.2 kts
7/31/2019,GP044F,2,2521,Hyas_coarctatus,6,0.02,Accrochages ~ 2.2 kts
7/31/2019,GP025F,3,10,Atlantic_cod__morue_franche,1,0.02,Accroche et force ~ 2.2 kts
7/31/2019,GP025F,3,40,American_plaice__plie_americaine,11,1.13,Accroche et force ~ 2.2 kts
7/31/2019,GP036F,4,10,Atlantic_cod__morue_franche,12,0.26,Stable ~ 2.2 kts
7/31/2019,GP036F,4,40,American_plaice__plie_americaine,23,0.4,Stable ~ 2.2 kts
7/31/2019,GP036F,4,42,Yellowtail_flounder__limande_a_queue_jaune,15,0.68,Stable ~ 2.2 kts
7/31/2019,GP036F,4,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.06,Stable ~ 2.2 kts
7/31/2019,GP036F,4,2521,Hyas_coarctatus,13,1.32,Stable ~ 2.2 kts
7/31/2019,GP026F,5,10,Atlantic_cod__morue_franche,60,1.19,Stable ~ 2.1 kts
7/31/2019,GP026F,5,40,American_plaice__plie_americaine,27,0.71,Stable ~ 2.1 kts
7/31/2019,GP026F,5,42,Yellowtail_flounder__limande_a_queue_jaune,32,2.35,Stable ~ 2.1 kts
7/31/2019,GP026F,5,2521,Hyas_coarctatus,3,0.07,Stable ~ 2.1 kts
7/31/2019,GP024F,6,40,American_plaice__plie_americaine,63,1.91,Stable ~ 2.1 kts
7/31/2019,GP024F,6,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.13,Stable ~ 2.1 kts
7/31/2019,GP024F,6,2521,Hyas_coarctatus,2,0.4,Stable ~ 2.1 kts
7/31/2019,GP016F,7,10,Atlantic_cod__morue_franche,1,0.04,Stable ~ 2.1 kts
7/31/2019,GP016F,7,40,American_plaice__plie_americaine,129,5.08,Stable ~ 2.1 kts
7/31/2019,GP016F,7,42,Yellowtail_flounder__limande_a_queue_jaune,49,3.09,Stable ~ 2.1 kts
7/31/2019,GP016F,7,2521,Hyas_coarctatus,2,0.42,Stable ~ 2.1 kts
7/31/2019,GP023F,8,40,American_plaice__plie_americaine,133,7.72,Force a cause de vase ~ 2.1 kts
7/31/2019,GP019F,9,40,American_plaice__plie_americaine,46,3.27,Force a cause de vase ~ 2.1 kts
7/31/2019,GP019F,9,2521,Hyas_coarctatus,1,0.01,Force a cause de vase ~ 2.1 kts
7/31/2019,GP018F,10,40,American_plaice__plie_americaine,263,7.8,Stable ~ 2.1 kts
7/31/2019,GP018F,10,42,Yellowtail_flounder__limande_a_queue_jaune,27,1.8,Stable ~ 2.1 kts
7/31/2019,GP028F,11,40,American_plaice__plie_americaine,234,11.36,Force a cause de vase ~ 2.1 kts
7/31/2019,GP032F,12,40,American_plaice__plie_americaine,203,21.57,Force a cause de vase ~ 2.1 kts
8/1/2019,GP040F,5,40,American_plaice__plie_americaine,62,6.6,Force a cause de vase ~ 2.2 kts
8/1/2019,GP022F,6,40,American_plaice__plie_americaine,95,9.29,Force a cause de vase ~ 2.2 kts
8/1/2019,GP030F,7,40,American_plaice__plie_americaine,121,11.39,Force a cause de vase ~ 2.2 kts
8/1/2019,GP042F,8,10,Atlantic_cod__morue_franche,1,1.04,Force a cause de vase ~ 2.2 kts
8/1/2019,GP042F,8,40,American_plaice__plie_americaine,62,7.46,Force a cause de vase ~ 2.2 kts
8/1/2019,GP052F,9,40,American_plaice__plie_americaine,298,27.12,Force a cause de vase ~ 2.1 kts
8/1/2019,GP051F,10,40,American_plaice__plie_americaine,47,5.01,Force a cause de vase ~ 2.2 kts
8/1/2019,GP041F,11,40,American_plaice__plie_americaine,35,5.05,Force a cause de vase ~ 2.2 kts
8/1/2019,GP041F,11,2521,Hyas_coarctatus,1,0.02,Force a cause de vase ~ 2.2 kts
8/1/2019,GP031F,12,10,Atlantic_cod__morue_franche,1,0.22,Force ~ 2.2 kts
8/1/2019,GP031F,12,40,American_plaice__plie_americaine,13,1.74,Force ~ 2.2 kts
8/1/2019,GP031F,12,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.28,Force ~ 2.2 kts
8/2/2019,GP039F,1,10,Atlantic_cod__morue_franche,1,0.72,Stable ~ 2.1 kts
8/2/2019,GP039F,1,40,American_plaice__plie_americaine,276,21.17,Stable ~ 2.1 kts
8/2/2019,GP039F,1,2521,Hyas_coarctatus,1,0.29,Stable ~ 2.1 kts
8/2/2019,GP045F,2,10,Atlantic_cod__morue_franche,1,0.96,Force a cause de vase ~ 2.2 kts
8/2/2019,GP045F,2,40,American_plaice__plie_americaine,56,5.96,Force a cause de vase ~ 2.2 kts
8/2/2019,GP053F,3,40,American_plaice__plie_americaine,46,4.11,Force a cause de vase ~ 2.2 kts
8/7/2019,GP009F,1,10,Atlantic_cod__morue_franche,15,2.49,Stable ~ 2.1 kts
8/7/2019,GP009F,1,40,American_plaice__plie_americaine,24,1.66,Stable ~ 2.1 kts
8/7/2019,GP008F,2,40,American_plaice__plie_americaine,11,1,Accroche et force ~ 2.2 kts
8/7/2019,GP006F,3,40,American_plaice__plie_americaine,18,2.35,Force ~ 2.2 kts
8/7/2019,GP002F,4,10,Atlantic_cod__morue_franche,7,0.11,Force a cause de vase ~ 2.2 kts
8/7/2019,GP002F,4,40,American_plaice__plie_americaine,40,4.2,Force a cause de vase ~ 2.2 kts
8/8/2019,GP001F,1,10,Atlantic_cod__morue_franche,19,0.38,Force ~ 2.1 kts
8/8/2019,GP001F,1,40,American_plaice__plie_americaine,19,0.73,Force ~ 2.1 kts
8/8/2019,GP001F,1,2521,Hyas_coarctatus,6,0.29,Force ~ 2.1 kts
8/8/2019,GP003F,2,40,American_plaice__plie_americaine,2,0.11,Stable ~ 2.1 kts
8/8/2019,GP003F,2,2521,Hyas_coarctatus,4,0.04,Stable ~ 2.1 kts
8/8/2019,GP004F,3,40,American_plaice__plie_americaine,16,3.28,Force a cause de vase ~ 2.1 kts
8/8/2019,GP005F,4,10,Atlantic_cod__morue_franche,8,0.68,Force a cause de vase ~ 2.2 kts
8/8/2019,GP005F,4,40,American_plaice__plie_americaine,35,2.86,Force a cause de vase ~ 2.2 kts
8/8/2019,GP005F,4,2521,Hyas_coarctatus,3,0.04,Force a cause de vase ~ 2.2 kts
8/8/2019,GP007F,5,40,American_plaice__plie_americaine,12,1.44,Force a cause de vase ~ 2.2 kts
8/8/2019,GP011F,6,10,Atlantic_cod__morue_franche,1,0.31,Force a cause de vase ~ 2.1 kts
8/8/2019,GP011F,6,40,American_plaice__plie_americaine,28,3.77,Force a cause de vase ~ 2.1 kts
8/8/2019,GP010F,7,40,American_plaice__plie_americaine,56,4.99,Force ~ 2.1 kts
8/8/2019,GP010F,7,2521,Hyas_coarctatus,7,0.28,Force ~ 2.1 kts
8/8/2019,GP012F,8,40,American_plaice__plie_americaine,27,3.3,Force a cause de vase ~ 2.2 kts
8/8/2019,GP013F,9,40,American_plaice__plie_americaine,22,2.08,Force a cause de vase ~ 2.2 kts
8/9/2019,GP015F,1,10,Atlantic_cod__morue_franche,1,0.02,Variable 2 a 2.4 noeuds
8/9/2019,GP015F,1,40,American_plaice__plie_americaine,5,0.08,Variable 2 a 2.4 noeuds
8/9/2019,GP015F,1,2521,Hyas_coarctatus,46,0.43,Variable 2 a 2.4 noeuds
8/9/2019,GP017F,2,40,American_plaice__plie_americaine,36,2.96,Force a cause de vase ~ 2.2 kts
8/9/2019,GP014A1,4,40,American_plaice__plie_americaine,26,3.43,Force a cause de vase ~ 2.2 kts
8/9/2019,GP020F,5,40,American_plaice__plie_americaine,32,3.82,Force a cause de vase ~ 2.2 kts
8/9/2019,GP021F,6,40,American_plaice__plie_americaine,46,4.48,Force a cause de vase ~ 2.2 kts
8/9/2019,GP021F,6,2521,Hyas_coarctatus,1,0.01,Force a cause de vase ~ 2.2 kts
8/9/2019,GP037F,7,40,American_plaice__plie_americaine,80,3.02,Stable ~ 2.1 kts
8/9/2019,GP037F,7,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/9/2019,GP055F,8,10,Atlantic_cod__morue_franche,6,1.22,Stable ~ 2.1 kts
8/9/2019,GP055F,8,40,American_plaice__plie_americaine,39,2.95,Stable ~ 2.1 kts
8/9/2019,GP055F,8,1823,sea_potato__patate_de_mer,2,0.11,Stable ~ 2.1 kts
8/9/2019,GP055F,8,2521,Hyas_coarctatus,2,0.45,Stable ~ 2.1 kts
8/10/2019,GP071F,3,40,American_plaice__plie_americaine,82,7.69,Force a cause de vase ~ 2.2 kts
8/10/2019,GP029F,4,10,Atlantic_cod__morue_franche,2,0.21,Stable ~ 2.1 kts
8/10/2019,GP029F,4,40,American_plaice__plie_americaine,52,3.42,Stable ~ 2.1 kts
8/10/2019,GP029F,4,1823,sea_potato__patate_de_mer,23,2.82,Stable ~ 2.1 kts
8/10/2019,GP058F,5,40,American_plaice__plie_americaine,236,16.12,Force a cause de vase ~ 2.2 kts
8/10/2019,GP059A1,7,10,Atlantic_cod__morue_franche,8,1.46,Stable ~ 2.2 kts
8/10/2019,GP059A1,7,40,American_plaice__plie_americaine,22,1.72,Stable ~ 2.2 kts
8/10/2019,GP059A1,7,1823,sea_potato__patate_de_mer,32,2.46,Stable ~ 2.2 kts
8/10/2019,GP059A1,7,2521,Hyas_coarctatus,3,0.22,Stable ~ 2.2 kts
8/10/2019,GP073F,8,10,Atlantic_cod__morue_franche,4,0.56,Accrochages ~ 2.1 kts
8/10/2019,GP073F,8,40,American_plaice__plie_americaine,43,3.98,Accrochages ~ 2.1 kts
8/10/2019,GP073F,8,201,thorny_skate__raie_epineuse,2,0.53,Accrochages ~ 2.1 kts
8/10/2019,GP073F,8,1823,sea_potato__patate_de_mer,3,0.15,Accrochages ~ 2.1 kts
8/10/2019,GP065F,9,10,Atlantic_cod__morue_franche,39,9.56,Force a cause de vase ~ 2.1 kts
8/10/2019,GP065F,9,40,American_plaice__plie_americaine,56,7.39,Force a cause de vase ~ 2.1 kts
8/10/2019,GP065F,9,201,thorny_skate__raie_epineuse,13,3.79,Force a cause de vase ~ 2.1 kts
8/10/2019,GP057F,10,10,Atlantic_cod__morue_franche,1,0.07,Accroche et force ~ 2.1 kts
8/10/2019,GP057F,10,40,American_plaice__plie_americaine,22,1.09,Accroche et force ~ 2.1 kts
8/10/2019,GP057F,10,1823,sea_potato__patate_de_mer,9,0.51,Accroche et force ~ 2.1 kts
8/10/2019,GP057F,10,2521,Hyas_coarctatus,28,1.32,Accroche et force ~ 2.1 kts
8/10/2019,GP034F,11,40,American_plaice__plie_americaine,11,0.54,Force ~ 2.1 kts
8/10/2019,GP034F,11,2521,Hyas_coarctatus,1,0.02,Force ~ 2.1 kts
8/11/2019,GP033F,1,40,American_plaice__plie_americaine,15,1.86,Force a cause de vase ~ 2.2 kts
8/11/2019,GP027F,2,40,American_plaice__plie_americaine,5,0.66,Force a cause de vase ~ 2.2 kts
8/11/2019,GP038A1,4,10,Atlantic_cod__morue_franche,2,0.11,Stable ~ 2.1 kts
8/11/2019,GP038A1,4,40,American_plaice__plie_americaine,48,3.72,Stable ~ 2.1 kts
8/11/2019,GP038A1,4,1823,sea_potato__patate_de_mer,23,2.03,Stable ~ 2.1 kts
8/11/2019,GP056F,5,10,Atlantic_cod__morue_franche,87,28.42,Force ~ 2.1 kts
8/11/2019,GP056F,5,40,American_plaice__plie_americaine,116,12.22,Force ~ 2.1 kts
8/11/2019,GP056F,5,201,thorny_skate__raie_epineuse,32,5.09,Force ~ 2.1 kts
8/11/2019,GP056F,5,202,smooth_skate__raie_lisse,2,0.51,Force ~ 2.1 kts
8/11/2019,GP056F,5,2521,Hyas_coarctatus,2,0.03,Force ~ 2.1 kts
8/11/2019,GP074F,6,10,Atlantic_cod__morue_franche,52,11.96,Force ~ 2.2 kts
8/11/2019,GP074F,6,40,American_plaice__plie_americaine,87,7.16,Force ~ 2.2 kts
8/11/2019,GP074F,6,201,thorny_skate__raie_epineuse,9,2.88,Force ~ 2.2 kts
8/11/2019,GP083F,7,10,Atlantic_cod__morue_franche,181,67.84,Force ~ 2.1 kts
8/11/2019,GP083F,7,40,American_plaice__plie_americaine,24,2.12,Force ~ 2.1 kts
8/11/2019,GP083F,7,201,thorny_skate__raie_epineuse,7,2.58,Force ~ 2.1 kts
8/11/2019,GP096A2,10,10,Atlantic_cod__morue_franche,9,2.79,Force ~ 2.2 kts
8/11/2019,GP096A2,10,40,American_plaice__plie_americaine,1,0.31,Force ~ 2.2 kts
8/11/2019,GP096A2,10,201,thorny_skate__raie_epineuse,6,0.58,Force ~ 2.2 kts
8/11/2019,GP096A2,10,202,smooth_skate__raie_lisse,2,0.63,Force ~ 2.2 kts
8/12/2019,GP107A1,1,10,Atlantic_cod__morue_franche,72,57.39,Force ~ 2.2 kts
8/12/2019,GP107A1,1,40,American_plaice__plie_americaine,13,2.88,Force ~ 2.2 kts
8/12/2019,GP078F,2,10,Atlantic_cod__morue_franche,79,17.14,Force ~ 2.1 kts
8/12/2019,GP078F,2,40,American_plaice__plie_americaine,9,0.98,Force ~ 2.1 kts
8/12/2019,GP078F,2,201,thorny_skate__raie_epineuse,8,1.98,Force ~ 2.1 kts
8/12/2019,GP078F,2,2521,Hyas_coarctatus,2,0.26,Force ~ 2.1 kts
8/12/2019,GP064F,3,10,Atlantic_cod__morue_franche,18,2.72,Force ~ 2.2 kts
8/12/2019,GP064F,3,40,American_plaice__plie_americaine,30,3.22,Force ~ 2.2 kts
8/12/2019,GP064F,3,201,thorny_skate__raie_epineuse,28,2.82,Force ~ 2.2 kts
8/12/2019,GP054F,4,10,Atlantic_cod__morue_franche,43,2.68,Force ~ 2.2 kts
8/12/2019,GP054F,4,40,American_plaice__plie_americaine,36,2.48,Force ~ 2.2 kts
8/12/2019,GP054F,4,201,thorny_skate__raie_epineuse,46,5.72,Force ~ 2.2 kts
8/12/2019,GP035F,5,10,Atlantic_cod__morue_franche,3,0.42,Force ~ 2.1 kts
8/12/2019,GP035F,5,40,American_plaice__plie_americaine,10,0.52,Force ~ 2.1 kts
8/12/2019,GP035F,5,1823,sea_potato__patate_de_mer,156,16.12,Force ~ 2.1 kts
8/12/2019,GP035F,5,2521,Hyas_coarctatus,125,3.31,Force ~ 2.1 kts
8/12/2019,GP072F,6,10,Atlantic_cod__morue_franche,16,6.95,Force ~ 2.2 kts
8/12/2019,GP072F,6,40,American_plaice__plie_americaine,8,3.37,Force ~ 2.2 kts
8/12/2019,GP072F,6,201,thorny_skate__raie_epineuse,3,0.47,Force ~ 2.2 kts
8/12/2019,GP072F,6,202,smooth_skate__raie_lisse,1,0.35,Force ~ 2.2 kts
8/12/2019,GP085F,7,40,American_plaice__plie_americaine,4,0.71,Force a cause de vase ~ 2.2 kts
8/12/2019,GP085F,7,201,thorny_skate__raie_epineuse,5,2.3,Force a cause de vase ~ 2.2 kts
8/12/2019,GP085F,7,202,smooth_skate__raie_lisse,2,1.17,Force a cause de vase ~ 2.2 kts
8/12/2019,GP081F,8,201,thorny_skate__raie_epineuse,7,4.02,Force a cause de vase ~ 2.2 kts
8/12/2019,GP081F,8,202,smooth_skate__raie_lisse,1,0.28,Force a cause de vase ~ 2.2 kts
8/13/2019,GP098F,1,201,thorny_skate__raie_epineuse,1,0.79,Force a cause de vase ~ 2.2 kts
8/13/2019,GP120F,2,40,American_plaice__plie_americaine,1,0.79,Force a cause de vase ~ 2.2 kts
8/13/2019,GP120F,2,201,thorny_skate__raie_epineuse,3,2.63,Force a cause de vase ~ 2.2 kts
8/13/2019,GP109F,3,201,thorny_skate__raie_epineuse,3,2.85,Force a cause de vase ~ 2.2 kts
8/13/2019,GP122F,4,40,American_plaice__plie_americaine,1,0.19,Force a cause de vase ~ 2.2 kts
8/13/2019,GP122F,4,201,thorny_skate__raie_epineuse,2,1.17,Force a cause de vase ~ 2.2 kts
8/13/2019,GP122F,4,202,smooth_skate__raie_lisse,1,0.55,Force a cause de vase ~ 2.2 kts
8/13/2019,GP121F,5,40,American_plaice__plie_americaine,2,0.55,Force a cause de vase ~ 2.2 kts
8/13/2019,GP121F,5,201,thorny_skate__raie_epineuse,3,1.88,Force a cause de vase ~ 2.2 kts
8/13/2019,GP142F,6,202,smooth_skate__raie_lisse,1,0.58,Force a cause de vase ~ 2.2 kts
8/13/2019,GP156F,7,201,thorny_skate__raie_epineuse,1,0.34,Force a cause de vase ~ 2.2 kts
8/13/2019,GP139F,8,10,Atlantic_cod__morue_franche,2,7.1,Force a cause de vase ~ 2.1 kts
8/13/2019,GP139F,8,40,American_plaice__plie_americaine,11,3.36,Force a cause de vase ~ 2.1 kts
8/13/2019,GP139F,8,201,thorny_skate__raie_epineuse,12,7.33,Force a cause de vase ~ 2.1 kts
8/13/2019,GP139F,8,202,smooth_skate__raie_lisse,4,1.18,Force a cause de vase ~ 2.1 kts
8/14/2019,GP134A2,3,10,Atlantic_cod__morue_franche,6,21.7,Force ~ 2.2 kts
8/14/2019,GP134A2,3,40,American_plaice__plie_americaine,6,1.72,Force ~ 2.2 kts
8/14/2019,GP134A2,3,201,thorny_skate__raie_epineuse,7,3.26,Force ~ 2.2 kts
8/14/2019,GP134A2,3,202,smooth_skate__raie_lisse,2,1.22,Force ~ 2.2 kts
8/14/2019,GP115F,4,10,Atlantic_cod__morue_franche,61,23.74,Force ~ 2.1 kts
8/14/2019,GP115F,4,40,American_plaice__plie_americaine,22,1.6,Force ~ 2.1 kts
8/14/2019,GP115F,4,201,thorny_skate__raie_epineuse,16,2.12,Force ~ 2.1 kts
8/14/2019,GP112F,5,10,Atlantic_cod__morue_franche,32,10.85,Stable ~ 2.1 kts
8/14/2019,GP112F,5,40,American_plaice__plie_americaine,52,7.27,Stable ~ 2.1 kts
8/14/2019,GP112F,5,201,thorny_skate__raie_epineuse,9,2.57,Stable ~ 2.1 kts
8/14/2019,GP086F,6,10,Atlantic_cod__morue_franche,5,1.86,Stable ~ 2.2 kts
8/14/2019,GP086F,6,40,American_plaice__plie_americaine,96,6.01,Stable ~ 2.2 kts
8/14/2019,GP086F,6,201,thorny_skate__raie_epineuse,8,2.24,Stable ~ 2.2 kts
8/14/2019,GP086F,6,2521,Hyas_coarctatus,1,0.02,Stable ~ 2.2 kts
8/14/2019,GP089F,7,10,Atlantic_cod__morue_franche,7,3.24,Stable ~ 2.1 kts
8/14/2019,GP089F,7,40,American_plaice__plie_americaine,100,7.36,Stable ~ 2.1 kts
8/14/2019,GP089F,7,201,thorny_skate__raie_epineuse,6,3.08,Stable ~ 2.1 kts
8/14/2019,GP103F,8,10,Atlantic_cod__morue_franche,11,2.65,Stable ~ 2.1 kts
8/14/2019,GP103F,8,40,American_plaice__plie_americaine,53,4.8,Stable ~ 2.1 kts
8/14/2019,GP103F,8,201,thorny_skate__raie_epineuse,13,3.91,Stable ~ 2.1 kts
8/14/2019,GP103F,8,1823,sea_potato__patate_de_mer,19,2.26,Stable ~ 2.1 kts
8/14/2019,GP103F,8,2521,Hyas_coarctatus,6,0.06,Stable ~ 2.1 kts
8/14/2019,GP130A2,11,10,Atlantic_cod__morue_franche,5,0.46,Accroche et force ~ 2.2 kts
8/14/2019,GP130A2,11,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,4,0.59,Accroche et force ~ 2.2 kts
8/14/2019,GP130A2,11,1823,sea_potato__patate_de_mer,64,4.38,Accroche et force ~ 2.2 kts
8/14/2019,GP130A2,11,2521,Hyas_coarctatus,18,1.59,Accroche et force ~ 2.2 kts
