Sampling year,Station code,Station name,Date in,Date out,Weeks,Station Description,Collector Latitude,Collector Longitude,Collector ID,Surface Type,Surface ID,Probe Type,Probe Sample Date/Time,Probe Depth,Temperture C,Sal ppt,O2 percent,O2 mg-l,SpCond - mS,Spc - mS,pH,Turbidity,Weather Notes,Samplers,Other species,B. violaceus % cover,B. violaceus Color Notes,C. intestinalis % cover,S. clava % cover,B. schlosseri % cover,B. schlosseri Color Notes,C. mutica % cover,M. membranacea % cover,C. fragile fragile % cover
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54884,-61.04427,880,Petri dish,Petri dish 1,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",15,purple and orange colonies,0,0,50,"grey and black, black and white, black and purple, black and yellow and clear and green colonies.",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54884,-61.04427,880,Petri dish,Petri dish 2,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",10,orange colonies,0,0,70,"clear and red, black and white, black and yellow and brown and black colonies.",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54884,-61.04427,880,Petri dish,Petri dish 3,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Eastern Oyster (Crassostrea virginica), Fan ectoproct (Bugula spp)",12,orange colonies,0,0,60,"clear and black, clear and white and red and yellow colonies.",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54884,-61.04427,880,Plate,Plate 1,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",15,purple and orange colonies.,0,0,70,"black and white, clear and green and red and green colonies.",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54819,-61.04351,879,Petri dish,Petri dish 1,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),30,orange and violet colonies.,0,0,60,"black and clear, black and white, red and green, green and orange and purple and clear.",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54819,-61.04351,879,Petri dish,Petri dish 2,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),10,orange and violet colonies.,0,0,80,"black and white, grey and black, black and yellow colonies.",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54819,-61.04351,879,Petri dish,Petri dish 3,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",,40,orange colonies.,0,0,60,"clear and black, black and white, clear and brown",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54819,-61.04351,879,Plate,Plate 1,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica)",30,"brown, orange and violet colonies.",0,0,60,"black and yellow, black and white, brown and black and black and purple colonies.",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54856,-61.04398,871,Plate,Plate 1,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",10,"rust, orange and cream colonies.",0,0,80,"brown and clear, clear and red, green and orange and clear and green colonies.",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.5486,-61.04402,883,Plate,Plate 1,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",25,"orange, yellow and violet colonies.",0,0,60,"black and yellow, black and purple, cream and black colonies.",0,0,0
2018,25,"Grand-Etang, NS",2018-06-04,2018-09-28,16.57,,46.54887,-61.04433,884,Plate,Plate 1,YSI Pro+,2018-09-28 08:30,1.0,14.7,29.67,82.5,6.97,45793.0,36844.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Fan ectoproct (Bugula spp),15,orange colonies,0,0,75,"black and grey, black and yellow, red and white colonies.",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63601,-61.00925,876,Petri dish,Petri dish 1,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Fan ectoproct (Bugula spp), Sponge (Porifera)",5,orange and yellow colonies.,0,0,10,"black and white, black and green and brown and beige colonies.",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63601,-61.00925,876,Petri dish,Petri dish 2,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Fan ectoproct (Bugula spp)",10,orange and rust colonies.,0,0,40,"green and beige, black and grey, beige and orange, black and white, beige and green and green and brown colonies.",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63601,-61.00925,876,Petri dish,Petri dish 3,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Fan ectoproct (Bugula spp), Sponge (Porifera)",10,rust and orange colonies,0,0,20,"brown and green, black and purple, clear and brown, brown and black and black and yellow colonies.",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63601,-61.00925,876,Plate,Plate 1,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Fan ectoproct (Bugula spp)",20,orange and rust colonies.,0,0,45,"green and brown, cream and green, black and white, black and yellow, black and green, orange and cream, grey and purple colonies.",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63673,-61.00823,877,Petri dish,Petri dish 1,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",10,yellow and orange colonies.,0,0,30,clear and green and brown and black colonies.,0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63673,-61.00823,877,Petri dish,Petri dish 2,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",30,orange and rust colonies.,0,0,25,"black and green, black and yellow, black and white, black and orange and cream and green colonies.",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63673,-61.00823,877,Petri dish,Petri dish 3,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",15,orange colonies.,0,0,25,"clear and green, brown and yellow, brown and orange and black and brown colonies.",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63673,-61.00823,877,Plate,Plate 1,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",25,orange and rust colonies.,0,0,15,"black and white, black and cream, black and yellow and clear and green colonies.",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63633,-61.00851,874,Plate,Plate 1,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Sponge (Porifera)",15,orange and rust colonies.,0,0,25,"black and brown, clear and brown and black and orange colonies.",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63598,-61.00908,873,Plate,Plate 1,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Barnacle (Cirripedia),25,orange colonies.,0,0,70,"black and green, black and brown, black and white, orange and green, black and cream and brown and green colonies",0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63631,-61.00844,872,Plate,Plate 1,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",,0,,0,0,0,,0,0,0
2018,26,"Chéticamp, NS",2018-06-04,2018-09-28,16.57,,46.63608,-61.00932,875,Plate,Plate 1,YSI Pro+,2018-09-28 07:30,1.0,14.8,29.6,88.2,7.46,45637.0,36816.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Fan ectoproct (Bugula spp)",30,"orange, violet and rust colonies.",0,0,20,"brown and black, black and yellow, black and white, clear and black, orange and green and cream and orange colonies.",0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.6483,-61.43542,892,Petri dish,Petri dish 1,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",0,,0,0,5,Black and purple colonies,0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.6483,-61.43542,892,Petri dish,Petri dish 2,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",0,,0,0,0,,0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.6483,-61.43542,892,Petri dish,Petri dish 3,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",0,,0,0,5,"Black and white, and beige and green colonies",0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.6483,-61.43542,892,Plate,Plate 1,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",0,,0,0,0,,0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.64832,-61.43548,896,Petri dish,Petri dish 1,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Eastern Oyster (Crassostrea virginica), Fan ectoproct (Bugula spp)",0,,0,0,5,"brown and black, and black and purple",0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.64832,-61.43548,896,Petri dish,Petri dish 2,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",0,,0,0,0,,0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.64832,-61.43548,896,Petri dish,Petri dish 3,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Eastern Oyster (Crassostrea virginica), Fan ectoproct (Bugula spp)",0,,0,0,15,brown and black and black and white colonies,0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.64832,-61.43498,891,Plate,Plate 1,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",15,Orange / Violet,0,0,50,"Black and purple, black and white and green and grey colonies",0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.64843,-61.43516,894,Plate,Plate 1,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",0,,0,0,75,"Black and white, black and grey, black and purple, brown and black, brown and yellow and grey and black colonies",0,0,0
2018,50,"Aulds Cove, NS",2018-06-04,2018-09-28,16.57,,45.64831,-61.43553,893,Plate,Plate 1,YSI Pro+,2018-09-28 11:10,1.0,16.1,30.04,94.0,7.71,46234.0,38382.0,,,Wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",0,,0,0,0,,0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67949,-62.58032,852,Petri dish,Petri dish 1,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia)",0,,0,0,0,,0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67949,-62.58032,852,Petri dish,Petri dish 2,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia)",0,,0,0,0,,0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67949,-62.58032,852,Petri dish,Petri dish 3,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern white slippersn (Crepidula plana)",0,,0,0,5,Black and purple colonies.,0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67949,-62.58032,852,Plate,Plate 1,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Eastern Oyster (Crassostrea virginica)",0,,0,0,0,,0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67942,-62.58075,851,Petri dish,Petri dish 1,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Blue mussel (Mytilus edulis)",0,,0,0,0,,0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67942,-62.58075,851,Petri dish,Petri dish 2,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Blue mussel (Mytilus edulis)",0,,0,0,0,,0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67942,-62.58075,851,Petri dish,Petri dish 3,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Sponge (Porifera)",3,orange colonies,0,0,2,black and purple colonies,0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67942,-62.58075,851,Plate,Plate 1,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica)",0,,0,0,5,"Black and yellow, black and purple colonies.",0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67946,-62.58084,843,Plate,Plate 1,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica)",30,orange colonies,0,0,30,"black + purple, yellow + black and black + grey colonies.",0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67945,-62.58056,844,Plate,Plate 1,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica)",0,,0,0,5,black and white colonies.,0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67946,-62.58042,842,Plate,Plate 1,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica)",0,,0,0,25,"tan and orange, red and yellow and black and grey colonies",0,0,0
2018,21,"Chance Harbour, NS",2018-06-05,2018-09-27,16.29,,45.67948,-62.58027,841,Plate,Plate 1,YSI Pro+,2018-09-27 10:27,1.0,16.6,29.56,8.59,6.98,45571.0,38263.0,,,Rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica)",0,,0,0,0,,0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.8586,-61.91943,833,Petri dish,Petri dish 1,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),15,beige,0,0,0,,0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.8586,-61.91943,833,Petri dish,Petri dish 2,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),15,beige and violet colonies.,0,0,0,,0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.8586,-61.91943,833,Petri dish,Petri dish 3,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),15,violet colonies,0,0,0,,0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.8586,-61.91943,833,Plate,Plate 1,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Fan ectoproct (Bugula spp),2,violet colonies.,0,0,5,Black and green colonies,0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.8588,-61.91957,834,Petri dish,Petri dish 1,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",5,orange and violet colonies.,0,0,5,black and white colonies.,0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.8588,-61.91957,834,Petri dish,Petri dish 2,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",2,orange and yellow colonies,0,0,0,,0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.8588,-61.91957,834,Petri dish,Petri dish 3,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",5,yellow and orange colonies,0,0,10,black and white and black and purple colonies.,0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.8588,-61.91957,834,Plate,Plate 1,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Fan ectoproct (Bugula spp),30,"violet, orange and yellow colonies",0,0,45,"black and yellow, black and grey, black and purple.",0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.85866,-61.91911,831,Plate,Plate 1,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Fan ectoproct (Bugula spp)",5,Orange and violet colonies,5,0,30,"black and yellow, green and orange and black and grey.",0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.85836,-61.91882,832,Plate,Plate 1,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),5,orange and violet,0,0,75,"beige and clear, purple and grey, orange and yellow, black and white, black and grey colonies.",0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.85833,-61.9193,878,Plate,Plate 1,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),20,rust and orange colonies,0,0,25,"neon green and clear, black and white, clear and white, black and purple and black and grey colonies.",0,0,0
2018,22,"Ballantynes Cove, NS",2018-06-05,2018-09-27,16.29,,45.85849,-61.91935,821,Plate,Plate 1,YSI Pro+,2018-09-27 12:31,1.0,16.4,29.95,88.2,7.22,46216.0,38620.0,,,cloudy and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),0,,5,0,5,neon green and brown colonies.,0,0,0
2018,23,"Cribbons Point, NS",2018-06-05,2018-09-27,16.29,"Commercial Wharf. 	Primarily cement, wood and pvc.",45.75593,-61.89751,862,Plate,Plate 1,YSI Pro+,2018-09-27 13:28,1.0,16.5,30.12,85.7,6.98,46372.0,38772.0,,,rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),0,,0,0,20,"black + white, black + red and black + grey colonies.",0,0,0
2018,23,"Cribbons Point, NS",2018-06-05,2018-09-27,16.29,"Commercial Wharf. 	Primarily cement, wood and pvc.",45.75593,-61.89751,862,Petri dish,petri 1,YSI Pro+,2018-09-27 13:28,1.0,16.5,30.12,85.7,6.98,46372.0,38772.0,,,rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),5,orange colonies,0,0,20,"black + white, green + orange, black + red and black + brown colonies.",0,0,0
2018,23,"Cribbons Point, NS",2018-06-05,2018-09-27,16.29,"Commercial Wharf. 	Primarily cement, wood and pvc.",45.75593,-61.89751,862,Petri dish,petri 2,YSI Pro+,2018-09-27 13:28,1.0,16.5,30.12,85.7,6.98,46372.0,38772.0,,,rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),2,orange colonies.,0,0,20,"black + yellow, black + red, grey + orange and grey + yellow colonies.",0,0,0
2018,23,"Cribbons Point, NS",2018-06-05,2018-09-27,16.29,"Commercial Wharf. 	Primarily cement, wood and pvc.",45.75593,-61.89751,862,Petri dish,petri 3,YSI Pro+,2018-09-27 13:28,1.0,16.5,30.12,85.7,6.98,46372.0,38772.0,,,rain and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),1,orange colonies,0,0,15,"green + orange, black + orange, black + white and black + red colonies.",0,0,0
