Sample.ID,River,Year,Month,Day,Angler.ID,Rod.days,Pools.visited,Is.dummy.date,Specimen.ID,Species,Life.stage,Code,Adipose.condition,Tag.number
54927,Margaree River (SFA18),2024,9,20,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54883,Margaree River (SFA18),2024,7,3,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54874,Margaree River (SFA18),2024,6,28,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54930,Margaree River (SFA18),2024,11,20,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
35381,Margaree River (SFA18),2023,10,5,ac3iL,0,Etheridge/Dollar,No,2739734,Atlantic salmon,salmon,R,Present,
34735,Margaree River (SFA18),2023,8,14,ac3iL,1,Brook/Garden,No,2739707,Atlantic salmon,salmon,R,Present,
54963,Margaree River (SFA18),2024,10,11,ac3iL,1,Forks,No,2748691,Atlantic salmon,salmon,R,Absent (hatchery),
54960,Margaree River (SFA18),2024,10,9,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
34559,Margaree River (SFA18),2023,7,25,ac3iL,0,Etheridge/Garden,No,2741473,Atlantic salmon,salmon,RL,,
42326,Margaree River (SFA18),2023,10,15,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54902,Margaree River (SFA18),2024,7,9,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
42308,Margaree River (SFA18),2023,10,28,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
42004,Margaree River (SFA18),2023,7,26,ac3iL,1,Brook,No,2739699,Atlantic salmon,salmon,R,Present,
54935,Margaree River (SFA18),2024,9,15,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54957,Margaree River (SFA18),2024,10,6,ac3iL,0,Dollar,No,2748684,Atlantic salmon,salmon,R,Present,
54972,Margaree River (SFA18),2024,10,21,ac3iL,1,Forks,No,2748718,Atlantic salmon,salmon,R,Present,
54968,Margaree River (SFA18),2024,10,17,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54881,Margaree River (SFA18),2024,7,1,ac3iL,1,garden,No,2747018,Atlantic salmon,salmon,RL,,
54963,Margaree River (SFA18),2024,10,11,ac3iL,0,Forks,No,2748690,Atlantic salmon,salmon,R,Present,
54920,Margaree River (SFA18),2024,8,8,ac3iL,1,Garden,No,2748325,Atlantic salmon,salmon,R,Present,
42434,Margaree River (SFA18),2023,11,20,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
34559,Margaree River (SFA18),2023,7,25,ac3iL,0,Etheridge/Garden,No,2741474,Atlantic salmon,salmon,RL,,
42400,Margaree River (SFA18),2023,8,2,ac3iL,1,Brook,No,2739701,Atlantic salmon,salmon,R,Present,
41949,Margaree River (SFA18),2023,6,25,ac3iL,1,Long Marsh,No,2741460,Atlantic salmon,salmon,RL,,
54953,Margaree River (SFA18),2024,10,2,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
42000,Margaree River (SFA18),2023,7,18,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54959,Margaree River (SFA18),2024,10,8,ac3iL,1,Dollar,No,2748687,Atlantic salmon,salmon,RL,,
34735,Margaree River (SFA18),2023,8,14,ac3iL,0,Brook/Garden,No,2739708,Atlantic salmon,salmon,R,Present,
54931,Margaree River (SFA18),2024,12,20,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54959,Margaree River (SFA18),2024,10,8,ac3iL,0,Dollar,No,2748688,Atlantic salmon,salmon,RL,,
54967,Margaree River (SFA18),2024,10,16,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54969,Margaree River (SFA18),2024,10,18,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54922,Margaree River (SFA18),2024,8,9,ac3iL,1,Garden,No,2748326,Atlantic salmon,salmon,R,Absent (hatchery),
54916,Margaree River (SFA18),2024,7,25,ac3iL,1,Garden,No,2748323,Atlantic salmon,salmon,R,Present,
42160,Margaree River (SFA18),2023,6,17,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54965,Margaree River (SFA18),2024,10,14,ac3iL,1,Brook,No,2748711,Atlantic salmon,salmon,RL,,
42399,Margaree River (SFA18),2023,8,3,ac3iL,1,Brook,No,2739702,Atlantic salmon,salmon,R,Present,
54925,Margaree River (SFA18),2024,6,20,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54966,Margaree River (SFA18),2024,10,15,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
54923,Margaree River (SFA18),2024,8,10,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
42430,Margaree River (SFA18),2023,9,13,ac3iL,1,,No,NA,NA,NA,NA,NA,NA
42317,Margaree River (SFA18),2023,10,13,ac3iL,1,Brook,No,2739736,Atlantic salmon,salmon,R,Present,
54962,Margaree River (SFA18),2024,10,10,ac3iL,1,Dollar,No,2748689,Atlantic salmon,salmon,R,Present,
41719,Margaree River (SFA18),2019,10,27,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
41748,Margaree River (SFA18),2019,10,25,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
40876,Margaree River (SFA18),2019,10,28,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
41697,Margaree River (SFA18),2019,10,26,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
41545,Margaree River (SFA18),2019,6,19,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
41542,Margaree River (SFA18),2019,6,15,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
40917,Margaree River (SFA18),2019,10,29,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
41556,Margaree River (SFA18),2019,6,16,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
41555,Margaree River (SFA18),2019,6,17,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
41641,Margaree River (SFA18),2019,10,20,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
41551,Margaree River (SFA18),2019,6,18,Bxz21,1,Big MacDaniel,No,NA,NA,NA,NA,NA,NA
41560,Margaree River (SFA18),2019,6,20,Bxz21,1,,No,NA,NA,NA,NA,NA,NA
51340,Margaree River (SFA18),2003,10,8,DUCBm,1,,No,NA,NA,NA,NA,NA,NA
36266,Margaree River (SFA18),2003,10,7,DUCBm,1,Barracks,No,2740980,Atlantic salmon,salmon,RL,,
51385,Margaree River (SFA18),2003,10,4,DUCBm,1,,No,NA,NA,NA,NA,NA,NA
36665,Margaree River (SFA18),2003,8,20,DUCBm,1,,No,NA,NA,NA,NA,NA,NA
52105,Margaree River (SFA18),2003,9,20,DUCBm,1,,No,NA,NA,NA,NA,NA,NA
36738,Margaree River (SFA18),2003,10,5,DUCBm,1,,No,NA,NA,NA,NA,NA,NA
36725,Margaree River (SFA18),2003,10,6,DUCBm,1,,No,NA,NA,NA,NA,NA,NA
34567,Margaree River (SFA18),2003,10,10,DUCBm,1,,No,NA,NA,NA,NA,NA,NA
51436,Margaree River (SFA18),2003,10,9,DUCBm,1,Gillis,No,2738687,Atlantic salmon,salmon,R,Present,
41655,Margaree River (SFA18),2019,10,11,TzmcT,1,,No,NA,NA,NA,NA,NA,NA
41706,River Philip (SFA18),2019,10,26,TzmcT,1,Town,No,2739484,Atlantic salmon,salmon,R,Present,
41859,Margaree River (SFA18),2019,10,9,TzmcT,1,,No,NA,NA,NA,NA,NA,NA
41386,Margaree River (SFA18),2019,6,29,TzmcT,1,,No,NA,NA,NA,NA,NA,NA
34191,Margaree River (SFA18),2019,10,5,TzmcT,1,"Ross, Ross, Eagle's nest",No,2739481,Atlantic salmon,salmon,R,Present,
34191,Margaree River (SFA18),2019,10,5,TzmcT,0,"Ross, Ross, Eagle's nest",No,2739483,Atlantic salmon,salmon,R,Present,
41868,Margaree River (SFA18),2019,10,8,TzmcT,1,,No,NA,NA,NA,NA,NA,NA
41665,Margaree River (SFA18),2019,10,10,TzmcT,1,,No,NA,NA,NA,NA,NA,NA
34191,Margaree River (SFA18),2019,10,5,TzmcT,0,"Ross, Ross, Eagle's nest",No,2739482,Atlantic salmon,salmon,R,Present,
41844,Margaree River (SFA18),2019,10,6,TzmcT,1,,No,NA,NA,NA,NA,NA,NA
41855,Margaree River (SFA18),2019,10,7,TzmcT,1,,No,NA,NA,NA,NA,NA,NA
46909,Margaree River (SFA18),1996,9,30,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
52824,Margaree River (SFA18),1997,10,6,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
35927,Margaree River (SFA18),1998,10,6,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
35854,Margaree River (SFA18),1998,10,5,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
55798,Margaree River (SFA18),1999,10,7,v9Fwx,1,Little McDaniel,No,NA,NA,NA,NA,NA,NA
52664,Margaree River (SFA18),1997,10,10,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
47019,Margaree River (SFA18),1996,10,3,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
52877,Margaree River (SFA18),1997,10,4,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
55797,Margaree River (SFA18),1999,10,6,v9Fwx,1,"Long, School House",No,NA,NA,NA,NA,NA,NA
37154,Margaree River (SFA18),1996,10,1,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
55795,Margaree River (SFA18),1999,10,4,v9Fwx,1,Corner,No,NA,NA,NA,NA,NA,NA
35798,Margaree River (SFA18),1998,10,9,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
55796,Margaree River (SFA18),1999,10,5,v9Fwx,1,"Long, School house",No,NA,NA,NA,NA,NA,NA
52643,Margaree River (SFA18),1997,10,9,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
35860,Margaree River (SFA18),1998,10,4,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
52848,Margaree River (SFA18),1997,10,7,v9Fwx,1,BRUS,No,2738363,Atlantic salmon,adult,RL,,
54427,Margaree River (SFA18),1998,10,3,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
46920,Margaree River (SFA18),1996,9,28,v9Fwx,1,TENT,No,2738331,Atlantic salmon,adult,RL,,
36366,Margaree River (SFA18),1996,10,4,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
35768,Margaree River (SFA18),1998,10,7,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
36916,Margaree River (SFA18),1996,9,29,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
55792,Margaree River (SFA18),1999,10,2,v9Fwx,1,long,No,NA,NA,NA,NA,NA,NA
52855,Margaree River (SFA18),1997,10,5,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
52655,Margaree River (SFA18),1997,10,8,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
55794,Margaree River (SFA18),1999,10,3,v9Fwx,1,"Long, School house",No,NA,NA,NA,NA,NA,NA
53643,Margaree River (SFA18),1998,10,8,v9Fwx,1,,No,NA,NA,NA,NA,NA,NA
36379,Margaree River (SFA18),1996,10,2,v9Fwx,1,BMCD,No,2738332,Atlantic salmon,adult,RL,,
33895,Margaree River (SFA18),1996,7,20,2XK7z,1,ELMS,No,2737156,Atlantic salmon,salmon,RL,,
33895,Margaree River (SFA18),1996,7,20,2XK7z,0,ELMS,No,2737158,Atlantic salmon,salmon,RL,,
34133,Margaree River (SFA18),1996,10,9,2XK7z,1,"SWIM, BROO",No,2736725,Atlantic salmon,salmon,R,,
46756,Margaree River (SFA18),1996,7,19,2XK7z,1,ELMS,No,2737985,Atlantic salmon,grilse,R,,
36287,Margaree River (SFA18),1996,10,11,2XK7z,1,SWIM,No,2737986,Atlantic salmon,grilse,R,,
53158,Margaree River (SFA18),1996,10,12,2XK7z,1,BROO,No,2736727,Atlantic salmon,salmon,R,,
34193,Margaree River (SFA18),1996,7,18,2XK7z,1,ELMS,No,2736720,Atlantic salmon,salmon,R,,
33895,Margaree River (SFA18),1996,7,20,2XK7z,0,ELMS,No,2737157,Atlantic salmon,salmon,RL,,
46979,Margaree River (SFA18),1996,10,6,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
34133,Margaree River (SFA18),1996,10,9,2XK7z,0,"SWIM, BROO",No,2736724,Atlantic salmon,salmon,R,,
46963,Margaree River (SFA18),1996,10,5,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
52906,Margaree River (SFA18),1996,10,19,2XK7z,1,ETHE,No,2736731,Atlantic salmon,salmon,R,,
34133,Margaree River (SFA18),1996,10,9,2XK7z,0,"SWIM, BROO",No,2736726,Atlantic salmon,salmon,R,,
36752,Margaree River (SFA18),1996,10,17,2XK7z,1,BROO,No,2736729,Atlantic salmon,salmon,R,,
36365,Margaree River (SFA18),1996,10,4,2XK7z,1,BROO,No,2736723,Atlantic salmon,salmon,R,,
46745,Margaree River (SFA18),1996,7,21,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
36752,Margaree River (SFA18),1996,10,17,2XK7z,0,BROO,No,2736730,Atlantic salmon,salmon,R,,
53123,Margaree River (SFA18),1996,10,14,2XK7z,1,BROO,No,2737944,Atlantic salmon,grilse,M,,
53142,Margaree River (SFA18),1996,10,13,2XK7z,1,BROO,No,2736728,Atlantic salmon,salmon,R,,
33895,Margaree River (SFA18),1996,7,20,2XK7z,0,ELMS,No,2736722,Atlantic salmon,salmon,R,,
34193,Margaree River (SFA18),1996,7,18,2XK7z,0,ELMS,No,2736721,Atlantic salmon,salmon,R,,
53127,Margaree River (SFA18),1996,10,15,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
53076,Margaree River (SFA18),1996,10,7,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
52893,Margaree River (SFA18),1996,10,20,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
34193,Margaree River (SFA18),1996,7,18,2XK7z,0,ELMS,No,2737155,Atlantic salmon,salmon,RL,,
52952,Margaree River (SFA18),1996,10,18,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
52937,Margaree River (SFA18),1996,10,16,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
36365,Margaree River (SFA18),1996,10,4,2XK7z,0,BROO,No,2737942,Atlantic salmon,grilse,M,,
53067,Margaree River (SFA18),1996,10,10,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
53089,Margaree River (SFA18),1996,10,8,2XK7z,1,,No,NA,NA,NA,NA,NA,NA
36287,Margaree River (SFA18),1996,10,11,2XK7z,0,SWIM,No,2737943,Atlantic salmon,grilse,M,,
46419,Margaree River (SFA18),1993,10,3,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
33936,Margaree River (SFA18),1994,10,7,WPJ4i,1,WROC,No,2735664,Atlantic salmon,salmon,R,Present,
47941,Margaree River (SFA18),1990,7,2,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
35386,Margaree River (SFA18),1994,10,6,WPJ4i,1,"CEME, SKYE",No,2735663,Atlantic salmon,salmon,R,Present,
49866,Margaree River (SFA18),1991,10,11,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
49191,Margaree River (SFA18),1992,10,6,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
36484,Margaree River (SFA18),1990,7,3,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
49762,Margaree River (SFA18),1991,10,7,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
37236,Margaree River (SFA18),1991,10,9,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
35639,Margaree River (SFA18),1995,10,2,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
34196,Margaree River (SFA18),1992,10,8,WPJ4i,1,ROCK,No,2735353,Atlantic salmon,salmon,R,Present,
35386,Margaree River (SFA18),1994,10,6,WPJ4i,0,"CEME, SKYE",No,2735662,Atlantic salmon,salmon,R,Present,
47891,Margaree River (SFA18),1990,7,7,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
34177,Margaree River (SFA18),1996,10,12,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
47640,Margaree River (SFA18),1995,10,3,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
36883,Margaree River (SFA18),1990,10,2,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
35674,Margaree River (SFA18),1995,10,4,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
35430,Margaree River (SFA18),1994,10,5,WPJ4i,1,FORK,No,2737044,Atlantic salmon,salmon,RL,,
47314,Margaree River (SFA18),1995,10,1,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
35830,Margaree River (SFA18),1993,10,6,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
37159,Margaree River (SFA18),1991,10,6,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
36426,Margaree River (SFA18),1990,7,6,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
49211,Margaree River (SFA18),1992,10,4,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
49187,Margaree River (SFA18),1992,10,7,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
35250,Margaree River (SFA18),1992,10,5,WPJ4i,1,BMCD,No,2735352,Atlantic salmon,salmon,R,Present,
36286,Margaree River (SFA18),1996,10,11,WPJ4i,1,"CBRI, FAHE",No,2735741,Atlantic salmon,salmon,R,Present,
35431,Margaree River (SFA18),1995,10,7,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
46391,Margaree River (SFA18),1993,10,4,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
36479,Margaree River (SFA18),1996,10,5,WPJ4i,1,WASH,No,2735735,Atlantic salmon,salmon,RR,Present,61784
47951,Margaree River (SFA18),1990,6,30,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
34185,Margaree River (SFA18),1992,10,10,WPJ4i,1,"SWAL, PILE",No,2735355,Atlantic salmon,salmon,R,Present,
36965,Margaree River (SFA18),1991,10,10,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
49222,Margaree River (SFA18),1992,10,3,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
49860,Margaree River (SFA18),1991,10,12,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
33756,Margaree River (SFA18),1996,10,9,WPJ4i,1,DBRI,No,2735738,Atlantic salmon,salmon,R,Present,
36479,Margaree River (SFA18),1996,10,5,WPJ4i,0,WASH,No,2737071,Atlantic salmon,salmon,RL,,
53066,Margaree River (SFA18),1996,10,10,WPJ4i,1,LMCD,No,2735740,Atlantic salmon,salmon,R,Present,
49189,Margaree River (SFA18),1992,10,9,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
36286,Margaree River (SFA18),1996,10,11,WPJ4i,0,"CBRI, FAHE",No,2735742,Atlantic salmon,salmon,R,Present,
36860,Margaree River (SFA18),1990,10,6,WPJ4i,1,,No,2738007,Atlantic salmon,grilse,RL,,
46026,Margaree River (SFA18),1993,10,8,WPJ4i,1,LONG,No,2736972,Atlantic salmon,salmon,RL,,
34185,Margaree River (SFA18),1992,10,10,WPJ4i,0,"SWAL, PILE",No,2738054,Atlantic salmon,grilse,RL,,
48063,Margaree River (SFA18),1990,10,3,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
46022,Margaree River (SFA18),1994,10,1,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
35430,Margaree River (SFA18),1994,10,5,WPJ4i,0,FORK,No,2735661,Atlantic salmon,salmon,R,Present,
49759,Margaree River (SFA18),1991,10,5,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
46448,Margaree River (SFA18),1993,10,2,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
33936,Margaree River (SFA18),1994,10,7,WPJ4i,0,WROC,No,2735665,Atlantic salmon,salmon,R,Present,
34116,Margaree River (SFA18),1995,10,6,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
33967,Margaree River (SFA18),1996,10,7,WPJ4i,1,CHAN,No,2738125,Atlantic salmon,grilse,RL,,
36817,Margaree River (SFA18),1990,9,30,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
33756,Margaree River (SFA18),1996,10,9,WPJ4i,0,DBRI,No,2735737,Atlantic salmon,salmon,R,Present,
35399,Margaree River (SFA18),1994,10,8,WPJ4i,1,REDB,No,2735666,Atlantic salmon,salmon,RR,Present,60268
34125,Margaree River (SFA18),1995,10,5,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
36406,Margaree River (SFA18),1990,7,1,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
33961,Margaree River (SFA18),1996,10,6,WPJ4i,1,WASH,No,2735736,Atlantic salmon,salmon,R,Present,
36860,Margaree River (SFA18),1990,10,6,WPJ4i,0,,No,2738006,Atlantic salmon,grilse,RL,,
45644,Margaree River (SFA18),1993,10,9,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
33756,Margaree River (SFA18),1996,10,9,WPJ4i,0,DBRI,No,2735739,Atlantic salmon,salmon,R,Present,
34185,Margaree River (SFA18),1992,10,10,WPJ4i,0,"SWAL, PILE",No,2735354,Atlantic salmon,salmon,R,Present,
34356,Margaree River (SFA18),1993,10,7,WPJ4i,1,REDB,No,2736971,Atlantic salmon,salmon,RL,,
37242,Margaree River (SFA18),1991,10,8,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
34196,Margaree River (SFA18),1992,10,8,WPJ4i,0,ROCK,No,2736932,Atlantic salmon,salmon,RL,,
36861,Margaree River (SFA18),1990,10,1,WPJ4i,1,,No,NA,NA,NA,NA,NA,NA
34356,Margaree River (SFA18),1993,10,7,WPJ4i,0,REDB,No,2737832,Atlantic salmon,grilse,M,Absent (hatchery),
33758,Margaree River (SFA18),1996,10,8,WPJ4i,1,ROCK,No,2737072,Atlantic salmon,salmon,RL,,
46978,Margaree River (SFA18),1996,10,6,pZm9x,1,,No,NA,NA,NA,NA,NA,NA
53141,Margaree River (SFA18),1996,10,13,pZm9x,1,,No,NA,NA,NA,NA,NA,NA
53133,Margaree River (SFA18),1996,10,14,pZm9x,1,,No,NA,NA,NA,NA,NA,NA
53065,Margaree River (SFA18),1996,10,10,pZm9x,1,LEDG,No,2736702,Atlantic salmon,salmon,R,,
46962,Margaree River (SFA18),1996,10,5,pZm9x,1,,No,NA,NA,NA,NA,NA,NA
53106,Margaree River (SFA18),1996,10,11,pZm9x,1,LEDG,No,2737940,Atlantic salmon,grilse,M,,
53126,Margaree River (SFA18),1996,10,15,pZm9x,1,,No,NA,NA,NA,NA,NA,NA
53075,Margaree River (SFA18),1996,10,7,pZm9x,1,HATC,No,2736701,Atlantic salmon,salmon,R,,
53159,Margaree River (SFA18),1996,10,12,pZm9x,1,,No,NA,NA,NA,NA,NA,NA
46273,Margaree River (SFA18),1993,7,3,3X0YU,1,,No,NA,NA,NA,NA,NA,NA
46145,Margaree River (SFA18),1993,7,20,3X0YU,1,,No,NA,NA,NA,NA,NA,NA
46065,Margaree River (SFA18),1993,7,8,3X0YU,1,FORK,No,2737845,Atlantic salmon,grilse,RR,Absent (hatchery),36330
46162,Margaree River (SFA18),1993,7,24,3X0YU,1,SEAL,No,2735537,Atlantic salmon,salmon,RR,Present,36434
46099,Margaree River (SFA18),1993,7,19,3X0YU,1,,No,NA,NA,NA,NA,NA,NA
46326,Margaree River (SFA18),1993,9,20,3X0YU,1,FORK,No,2737475,Atlantic salmon,grilse,RR,Present,36704
44441,River Philip (SFA18),2016,10,13,8eSYy,1,Calf,No,2739356,Atlantic salmon,salmon,R,Present,
44120,River Philip (SFA18),2012,10,5,8eSYy,1,Carrott Pool,No,2739233,Atlantic salmon,salmon,R,Present,
45416,River Philip (SFA18),2015,10,20,8eSYy,1,Carrott Field,No,NA,NA,NA,NA,NA,NA
40839,River Philip (SFA18),2020,10,8,8eSYy,1,Calf pool,No,NA,NA,NA,NA,NA,NA
45330,River Philip (SFA18),2015,10,7,8eSYy,1,Calf,No,2741919,Atlantic salmon,grilse,R,Present,
39508,West River Antigonish (SFA18),2004,10,20,8eSYy,1,Bridge,No,2741616,Atlantic salmon,grilse,M,Present,
52015,River Philip (SFA18),2002,10,21,8eSYy,1,CALF,No,2740509,Atlantic salmon,salmon,R,,
51652,Wallace River (SFA18),2003,10,24,8eSYy,1,Park,No,2738636,Atlantic salmon,salmon,R,Present,
37680,River Philip (SFA18),2010,9,20,8eSYy,1,Calf Pool,No,NA,NA,NA,NA,NA,NA
39098,Wallace River (SFA18),2004,10,7,8eSYy,1,,No,NA,NA,NA,NA,NA,NA
37636,River Philip (SFA18),2010,10,28,8eSYy,1,Wharehouse Pool,No,NA,NA,NA,NA,NA,NA
37763,River Philip (SFA18),2010,10,15,8eSYy,1,Town Pool,No,2739072,Atlantic salmon,salmon,R,Present,
39217,River Philip (SFA18),2004,9,15,8eSYy,1,,No,NA,NA,NA,NA,NA,NA
45339,Wallace River (SFA18),2015,10,5,8eSYy,1,Park,No,NA,NA,NA,NA,NA,NA
43506,River Philip (SFA18),2014,10,11,8eSYy,1,Town Pool,No,2740424,Atlantic salmon,salmon,R,Absent (hatchery),
43658,River Philip (SFA18),2013,10,22,8eSYy,1,Cabin,No,2739253,Atlantic salmon,salmon,R,Present,
44728,River Philip (SFA18),2017,10,10,8eSYy,1,Carrot,No,NA,NA,NA,NA,NA,NA
41523,Wallace River (SFA18),2018,10,19,8eSYy,1,Park Pool,No,NA,NA,NA,NA,NA,NA
37076,River Philip (SFA18),2002,10,1,8eSYy,1,CALF,No,2742213,Atlantic salmon,grilse,R,,
51644,Wallace River (SFA18),2003,10,25,8eSYy,1,,No,NA,NA,NA,NA,NA,NA
38682,River Philip (SFA18),2005,10,30,8eSYy,1,Calf,No,2738839,Atlantic salmon,salmon,R,Present,
36147,River Philip (SFA18),2005,10,14,8eSYy,1,Calf,No,2738837,Atlantic salmon,salmon,R,Present,
38891,River Philip (SFA18),2005,10,21,8eSYy,1,Town,No,2741794,Atlantic salmon,grilse,R,Present,
51775,River Philip (SFA18),2002,10,27,8eSYy,1,CALF,No,2742211,Atlantic salmon,grilse,R,,
43508,River Philip (SFA18),2014,10,7,8eSYy,1,Calf Pool,No,2739272,Atlantic salmon,salmon,R,Present,
39460,Wallace River (SFA18),2004,10,15,8eSYy,1,Park,No,2738732,Atlantic salmon,salmon,R,Present,
35424,River Philip (SFA18),2016,10,17,8eSYy,1,Carrott,No,2739357,Atlantic salmon,salmon,R,Present,
45169,Wallace River (SFA18),2015,10,30,8eSYy,1,Park,No,NA,NA,NA,NA,NA,NA
44862,River Philip (SFA18),2017,10,27,8eSYy,1,Carrot,No,2741956,Atlantic salmon,grilse,R,Present,
36147,River Philip (SFA18),2005,10,14,8eSYy,0,Calf,No,2741792,Atlantic salmon,grilse,R,Present,
41861,River Philip (SFA18),2019,10,8,8eSYy,1,Calf pool,No,NA,NA,NA,NA,NA,NA
50426,River Philip (SFA18),2002,10,10,8eSYy,1,CALF,No,2740507,Atlantic salmon,salmon,R,,
44561,River Philip (SFA18),2016,10,24,8eSYy,1,Carrott,No,NA,NA,NA,NA,NA,NA
41731,River Philip (SFA18),2019,10,22,8eSYy,1,Carrot field,No,NA,NA,NA,NA,NA,NA
45340,River Philip (SFA18),2015,10,5,8eSYy,1,Calf,No,2742437,Atlantic salmon,grilse,RL,,
43532,River Philip (SFA18),2014,10,18,8eSYy,1,Calf Pool,No,2742432,Atlantic salmon,grilse,RL,,
37310,River Philip (SFA18),2010,10,27,8eSYy,1,Town Pool,No,NA,NA,NA,NA,NA,NA
43477,River Philip (SFA18),2014,10,23,8eSYy,1,Carrott Pool,No,2739274,Atlantic salmon,salmon,R,Present,
43180,River Philip (SFA18),2013,9,18,8eSYy,1,Calf,No,NA,NA,NA,NA,NA,NA
51444,River Philip (SFA18),2003,10,9,8eSYy,1,,No,NA,NA,NA,NA,NA,NA
