"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","structure.type__type.de.structures","total.number_nombre.total","number.aged_nombre.agées"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2012,7,"otolith",68,"67"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2013,5,"otolith",21,"21"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2013,6,"otolith",32,"32"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2013,7,"otolith",53,"53"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2014,5,"otolith",26,"26"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2014,6,"otolith",135,"133"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2014,7,"otolith",36,"36"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2015,5,"otolith",47,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2015,6,"otolith",81,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2015,7,"otolith",27,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2016,5,"otolith",168,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2016,6,"otolith",49,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2016,7,"otolith",28,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2017,5,"otolith",18,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2017,6,"otolith",13,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2017,7,"otolith",29,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2018,6,"otolith",25,"0"
"Commercial","Urophycis tenuis","White Hake","Merluche blanche",2019,6,"otolith",93,"0"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2003,8,"otolith",97,"93"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2007,6,"otolith",7,"7"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2007,7,"otolith",1,"1"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2007,9,"otolith",8,"8"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2007,10,"otolith",17,"17"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2008,5,"otolith",13,"13"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2008,6,"otolith",38,"37"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2008,7,"otolith",2,"2"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2009,6,"otolith",5,"5"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2009,9,"otolith",2,"2"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2010,6,"otolith",7,"7"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2010,7,"otolith",68,"67"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2010,9,"otolith",1,"1"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2011,6,"otolith",66,"65"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2012,4,"otolith",3,"3"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2012,6,"otolith",3,"3"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2012,7,"otolith",11,"11"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2012,10,"otolith",1,"1"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2013,4,"otolith",2,"2"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2013,6,"otolith",2,"2"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2013,7,"otolith",7,"6"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2014,5,"otolith",2,"2"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2014,9,"otolith",1,"1"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2014,10,"otolith",1,"1"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2016,5,"otolith",32,"0"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2016,6,"otolith",31,"0"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2016,7,"otolith",2,"0"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2018,7,"otolith",6,"0"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2018,8,"otolith",8,"0"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2019,5,"otolith",3,"0"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2019,8,"otolith",3,"0"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2021,6,"otolith",4,"0"
"Observers","Urophycis tenuis","White Hake","Merluche blanche",2021,7,"otolith",1,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1971,9,"otolith",193,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1972,9,"otolith",85,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1973,9,"otolith",201,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1974,9,"otolith",44,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1975,9,"otolith",353,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1976,9,"otolith",234,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1977,9,"otolith",204,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1978,9,"otolith",308,"297"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1978,10,"otolith",40,"38"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1979,9,"otolith",354,"290"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1979,10,"otolith",73,"59"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1980,9,"otolith",549,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1981,9,"otolith",477,"442"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1982,9,"otolith",264,"258"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1983,9,"otolith",258,"245"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1984,8,"otolith",187,"183"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1984,9,"otolith",538,"523"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1985,9,"otolith",1078,"444"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1986,9,"otolith",2126,"2004"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1987,8,"otolith",18,"16"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1987,9,"otolith",669,"636"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1988,9,"otolith",933,"917"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1989,9,"otolith",725,"695"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1990,9,"otolith",739,"693"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1991,9,"otolith",821,"766"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1992,8,"otolith",875,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1992,9,"otolith",559,"541"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1993,9,"otolith",510,"498"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1994,9,"otolith",764,"737"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1995,9,"otolith",845,"590"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1996,9,"otolith",828,"819"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1997,9,"otolith",768,"733"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1998,9,"otolith",1017,"976"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",1999,9,"otolith",1437,"1424"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2000,9,"otolith",949,"937"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2001,9,"otolith",611,"603"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2002,9,"otolith",531,"509"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2003,9,"otolith",255,"238"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2004,9,"otolith",417,"287"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2005,9,"otolith",812,"785"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2006,9,"otolith",702,"321"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2007,9,"otolith",576,"552"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2008,8,"otolith",80,"79"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2008,9,"otolith",467,"455"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2009,9,"otolith",520,"495"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2010,9,"otolith",412,"404"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2011,9,"otolith",265,"260"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2011,10,"otolith",2,"2"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2012,9,"otolith",379,"363"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2013,9,"otolith",290,"271"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2014,9,"otolith",510,"505"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2015,9,"otolith",560,"54"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2016,9,"otolith",401,"52"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2017,9,"otolith",290,"54"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2018,9,"otolith",197,"48"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2018,10,"otolith",22,"5"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2019,9,"otolith",545,"54"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2020,9,"otolith",188,"27"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2020,10,"otolith",198,"24"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2021,8,"otolith",159,"22"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2021,9,"otolith",297,"28"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2022,9,"otolith",620,"161"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2023,9,"otolith",292,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2023,10,"otolith",29,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2024,8,"otolith",230,"0"
"RV-4T","Urophycis tenuis","White Hake","Merluche blanche",2024,9,"otolith",151,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,5,"otolith",56,"55"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,7,"otolith",13,"13"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,8,"otolith",26,"25"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,9,"otolith",41,"41"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,10,"otolith",68,"63"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,6,"otolith",24,"24"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,7,"otolith",55,"54"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,8,"otolith",11,"11"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,9,"otolith",68,"65"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,10,"otolith",25,"23"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1992,6,"otolith",82,"78"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1992,7,"otolith",109,"101"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1992,8,"otolith",39,"39"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1992,9,"otolith",82,"82"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,6,"otolith",62,"59"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,7,"otolith",26,"26"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,8,"otolith",44,"43"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,9,"otolith",46,"46"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,10,"otolith",50,"50"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2012,4,"otolith",25,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2012,5,"otolith",88,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2012,6,"otolith",27,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,5,"otolith",50,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,6,"otolith",71,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,5,"otolith",119,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,6,"otolith",132,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,7,"otolith",53,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,4,"otolith",24,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,5,"otolith",167,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,6,"otolith",88,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,9,"otolith",19,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,5,"otolith",118,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,6,"otolith",45,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,7,"otolith",33,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,4,"otolith",24,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,5,"otolith",87,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,6,"otolith",60,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,7,"otolith",17,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2019,5,"otolith",60,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2019,6,"otolith",63,"0"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2020,6,"otolith",16,"14"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2021,5,"otolith",74,"64"
"Commercial","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2021,6,"otolith",15,"15"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,5,"otolith",159,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,6,"otolith",7,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,10,"otolith",4,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,5,"otolith",12,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,6,"otolith",4,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,7,"otolith",12,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,4,"otolith",5,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,5,"otolith",73,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,6,"otolith",35,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,5,"otolith",221,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,6,"otolith",99,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,8,"otolith",76,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,5,"otolith",35,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,6,"otolith",42,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,7,"otolith",52,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2019,5,"otolith",103,"0"
"Observers","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2019,7,"otolith",12,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1970,9,"otolith",93,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1971,9,"otolith",271,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1972,9,"otolith",134,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1973,9,"otolith",261,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1974,9,"otolith",230,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1975,9,"otolith",189,"156"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1976,9,"otolith",126,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1977,9,"otolith",172,"162"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1978,9,"otolith",254,"203"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1978,10,"otolith",5,"5"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1979,9,"otolith",307,"263"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1979,10,"otolith",44,"36"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1980,9,"otolith",378,"312"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1981,9,"otolith",383,"317"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1982,9,"otolith",257,"81"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1983,9,"otolith",232,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1984,8,"otolith",115,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1984,9,"otolith",167,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1985,9,"otolith",334,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1986,9,"otolith",627,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1987,8,"otolith",73,"19"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1987,9,"otolith",466,"151"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1988,9,"otolith",737,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1989,9,"otolith",606,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1990,9,"otolith",579,"572"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1991,9,"otolith",561,"555"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1992,9,"otolith",733,"720"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1993,9,"otolith",1345,"800"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1994,9,"otolith",717,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1995,9,"otolith",996,"187"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1996,9,"otolith",1125,"202"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1997,9,"otolith",1170,"792"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1998,9,"otolith",796,"176"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",1999,9,"otolith",975,"182"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2000,9,"otolith",1031,"184"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2001,9,"otolith",761,"172"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2002,9,"otolith",1109,"184"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2003,9,"otolith",552,"169"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2004,9,"otolith",1187,"703"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2005,9,"otolith",728,"723"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2006,9,"otolith",1064,"1049"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2007,9,"otolith",992,"972"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2008,8,"otolith",256,"55"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2008,9,"otolith",706,"111"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2009,9,"otolith",885,"164"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2010,9,"otolith",829,"166"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2011,9,"otolith",597,"158"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2011,10,"otolith",11,"1"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2012,9,"otolith",636,"145"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2013,9,"otolith",667,"159"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2014,9,"otolith",748,"161"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2015,9,"otolith",774,"163"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2016,9,"otolith",633,"172"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2017,9,"otolith",503,"159"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2018,9,"otolith",387,"152"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2019,9,"otolith",638,"167"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2020,9,"otolith",230,"88"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2020,10,"otolith",176,"68"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2021,8,"otolith",18,"4"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2021,9,"otolith",890,"145"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2022,9,"otolith",706,"402"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2023,9,"otolith",848,"326"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2023,10,"otolith",207,"76"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2024,8,"otolith",212,"0"
"RV-4T","Pseudopleuronectes americanus","Winter Flounder","Plie rouge",2024,9,"otolith",611,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1975,8,"otolith",40,"40"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1982,7,"otolith",11,"11"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2018,5,"otolith",11,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2018,6,"otolith",27,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2018,7,"otolith",8,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2019,5,"otolith",47,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2019,6,"otolith",35,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2020,6,"otolith",12,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2021,4,"otolith",16,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2021,5,"otolith",26,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2021,6,"otolith",11,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2022,5,"otolith",30,"0"
"Commercial","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2022,6,"otolith",16,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1970,9,"otolith",74,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1971,9,"otolith",199,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1972,9,"otolith",186,"167"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1973,9,"otolith",202,"184"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1974,9,"otolith",317,"286"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1975,9,"otolith",261,"216"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1976,9,"otolith",193,"185"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1977,9,"otolith",275,"271"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1978,9,"otolith",327,"320"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1978,10,"otolith",40,"38"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1979,9,"otolith",320,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1979,10,"otolith",34,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1980,9,"otolith",436,"312"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1981,9,"otolith",328,"235"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1982,9,"otolith",289,"280"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1983,9,"otolith",206,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1984,8,"otolith",47,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1984,9,"otolith",162,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1985,9,"otolith",247,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",1986,9,"otolith",621,"143"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2000,9,"otolith",1072,"158"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2001,9,"otolith",676,"141"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2002,9,"otolith",1186,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2003,9,"otolith",498,"129"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2004,9,"otolith",1061,"0"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2005,9,"otolith",843,"139"
"RV-4T","Limanda ferruginea","Yellowtail Flounder","Limande à queue jaune",2006,9,"otolith",1216,"0"
