"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","english.structure.type_type.de.structures.anglais","french.structure.type_type.de.structures.français","total.number_nombre.total","number.aged_nombre.agées"
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,10,"otoliths","otolithes",19,19
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,6,"otoliths","otolithes",43,43
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,7,"otoliths","otolithes",92,92
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,9,"otoliths","otolithes",126,125
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,10,"otoliths","otolithes",38,37
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,5,"otoliths","otolithes",4,4
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,6,"otoliths","otolithes",28,28
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,7,"otoliths","otolithes",102,102
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,8,"otoliths","otolithes",61,61
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,9,"otoliths","otolithes",21,21
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,10,"otoliths","otolithes",156,155
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,18,"otoliths","otolithes",10,10
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,5,"otoliths","otolithes",27,27
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,6,"otoliths","otolithes",87,84
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,7,"otoliths","otolithes",18,18
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,8,"otoliths","otolithes",43,43
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,10,"otoliths","otolithes",13,13
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,6,"otoliths","otolithes",188,187
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,7,"otoliths","otolithes",30,30
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,8,"otoliths","otolithes",31,31
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,9,"otoliths","otolithes",13,13
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,0,"otoliths","otolithes",4,4
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,5,"otoliths","otolithes",43,43
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,6,"otoliths","otolithes",97,97
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,7,"otoliths","otolithes",7,7
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,9,"otoliths","otolithes",21,20
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,10,"otoliths","otolithes",7,6
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,5,"otoliths","otolithes",22,22
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,6,"otoliths","otolithes",59,59
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,7,"otoliths","otolithes",13,13
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,8,"otoliths","otolithes",14,14
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,9,"otoliths","otolithes",12,12
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,10,"otoliths","otolithes",8,8
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,5,"otoliths","otolithes",16,16
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,6,"otoliths","otolithes",9,9
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,8,"otoliths","otolithes",9,9
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,11,"otoliths","otolithes",10,10
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2010,4,"otoliths","otolithes",6,6
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,8,"otoliths","otolithes",7,7
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,9,"otoliths","otolithes",6,6
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,10,"otoliths","otolithes",9,9
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2012,5,"otoliths","otolithes",21,20
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2012,6,"otoliths","otolithes",30,28
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2013,6,"otoliths","otolithes",23,22
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2013,7,"otoliths","otolithes",22,20
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,4,"otoliths","otolithes",4,4
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,5,"otoliths","otolithes",24,24
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,6,"otoliths","otolithes",36,33
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,7,"otoliths","otolithes",37,34
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,8,"otoliths","otolithes",41,38
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,9,"otoliths","otolithes",4,3
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2015,5,"otoliths","otolithes",7,7
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2015,6,"otoliths","otolithes",36,35
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2015,10,"otoliths","otolithes",4,4
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,6,"otoliths","otolithes",6,6
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,7,"otoliths","otolithes",20,20
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,8,"otoliths","otolithes",6,6
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,6,"otoliths","otolithes",64,59
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,8,"otoliths","otolithes",12,12
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,9,"otoliths","otolithes",12,12
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,10,"otoliths","otolithes",1,1
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,7,"otoliths","otolithes",17,17
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,9,"otoliths","otolithes",15,15
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,10,"otoliths","otolithes",13,13
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,7,"otoliths","otolithes",37,37
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,8,"otoliths","otolithes",3,3
"Observers","Hippoglossoides platessoides","American Plaice","Plie canadienne",2020,8,"otoliths","otolithes",9,9
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1970,9,"otoliths","otolithes",711,0
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1971,9,"otoliths","otolithes",1121,1036
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1972,9,"otoliths","otolithes",1429,1356
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1973,9,"otoliths","otolithes",1893,1890
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1974,9,"otoliths","otolithes",1722,1684
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1975,9,"otoliths","otolithes",1818,1751
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1976,9,"otoliths","otolithes",1535,1481
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1977,9,"otoliths","otolithes",2124,2087
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1978,9,"otoliths","otolithes",1371,1350
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1978,10,"otoliths","otolithes",134,134
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1979,9,"otoliths","otolithes",2090,2069
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1979,10,"otoliths","otolithes",22,22
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1980,9,"otoliths","otolithes",2008,2000
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1981,9,"otoliths","otolithes",1631,1326
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1982,9,"otoliths","otolithes",1643,1617
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1983,9,"otoliths","otolithes",1784,1746
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1984,8,"otoliths","otolithes",379,376
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1984,9,"otoliths","otolithes",1252,1247
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1985,9,"otoliths","otolithes",3713,3513
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1986,9,"otoliths","otolithes",2712,2430
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1987,8,"otoliths","otolithes",4,4
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1987,9,"otoliths","otolithes",4055,1403
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1988,9,"otoliths","otolithes",3759,1945
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1989,9,"otoliths","otolithes",4189,4169
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1990,9,"otoliths","otolithes",3776,3766
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1991,9,"otoliths","otolithes",5365,5326
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1992,9,"otoliths","otolithes",4934,4919
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1993,9,"otoliths","otolithes",5169,5139
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1994,9,"otoliths","otolithes",5010,4991
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1995,9,"otoliths","otolithes",5390,4896
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1996,9,"otoliths","otolithes",5424,5387
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1997,9,"otoliths","otolithes",5056,2243
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1998,9,"otoliths","otolithes",5175,2271
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1999,9,"otoliths","otolithes",4876,2151
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,9,"otoliths","otolithes",4121,1846
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,9,"otoliths","otolithes",3322,2025
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,9,"otoliths","otolithes",4475,2024
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,9,"otoliths","otolithes",2314,0
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,9,"otoliths","otolithes",3752,3682
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,9,"otoliths","otolithes",3203,3176
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,9,"otoliths","otolithes",4226,4205
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,9,"otoliths","otolithes",3875,3829
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,8,"otoliths","otolithes",677,672
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,9,"otoliths","otolithes",3718,3699
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,9,"otoliths","otolithes",3500,3487
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2010,9,"otoliths","otolithes",3303,3292
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,9,"otoliths","otolithes",2937,2925
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,10,"otoliths","otolithes",315,314
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2012,9,"otoliths","otolithes",3504,3480
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2013,9,"otoliths","otolithes",3550,3488
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,9,"otoliths","otolithes",4081,4016
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2015,9,"otoliths","otolithes",4286,4225
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,9,"otoliths","otolithes",3927,3906
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,9,"otoliths","otolithes",2900,2877
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,9,"otoliths","otolithes",1945,1925
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,10,"otoliths","otolithes",162,162
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,9,"otoliths","otolithes",2912,2864
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,10,"otoliths","otolithes",3,3
