river_name__nom_de_la_rivière,site_code__numéro_du_site,latitude,longitude,date,site_type__type_de_site,water_cond__cond_eau,water_temp_c__temp_eau_c,seine_type__type_de_senne,electrofisher__électropêcheur,electrofisher_pulse_type__type_d'impulsion_du_électropêcheur,electrofisher_frequency__fréquence_du_électropêcheur,duty_cycle__facteur_d'utilisation,electrofisher_voltage__tension_du_électropêcheur,electrofisher_output_low__sortie_faible_du_électropêcheur,electrofisher_output_high__sortie_élevé_du_électropêcheur,bank_length_left__longueur_de_la_banque_à_gauche,bank_length_right__longueur_de_la_banque_à_droite,width_lower__largeur_inférieure,width_middle__largeur_moyenne,width_upper__largeur_supérieure,max_overhanging_veg_left__max_vég_en_surplomb_à_gauche,max_overhanging_veg_right__max_vég_en_surplomb_à_droite,overhanging_veg_left__vég_en_surplomb_à_gauche,overhanging_veg_right__vég_en_surplomb_à_droite,depth_1_lower__profondeur_1_inférieure,depth_2_lower__profondeur_2_inférieure,depth_3_lower__profondeur_3_inférieure,depth_1_middle__profondeur_1_moyenne,depth_2_middle__profondeur_2_moyenne,depth_3_middle__profondeur_3_moyenne,depth_1_upper__profondeur_1_supérieur,depth_2_upper__profondeur_2_supérieur,depth_3_upper__profondeur_3_supérieur,max_depth__profondeur_max,percent_fine__pourcentage_fin,percent_sand__pourcentage_sable,percent_gravel__pourcentage_gravier,percent_pebble__pourcentage_caillou,percent_cobble__pourcentage_pierre,percent_rocks__pourcentage_roches,percent_boulder__pourcentage_rocher,percent_bedrock__pourcentage_substratum,percent_riffle__pourcentage_radier,percent_run__pourcentage_courant,percent_flat__pourcentage_plat,percent_pool__pourcentage_bassin,age_thresh_0_1__seuil d'âge_0_1,age_thresh_1_2__seuil d'âge_1_2,age_thresh_2_3__seuil d'âge_2_3,sample_id__numéro_d_identification_de_l_échantillon
Northwest Miramichi River,26,47.05549,-65.83176,2022-09-20,Open,50.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,6.4,4.5,56.8,56.8,61.0,0.0,0.0,0.0,0.0,28.0,24.0,21.0,21.0,30.0,17.0,32.0,28.0,11.0,41.0,0.0,5.0,10.0,10.0,15.0,5.0,0.0,55.0,20,80,0,0,,,,10224
Taxis River,88,46.44245,-66.77891,2022-09-16,Open,40.2,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,9.8,9.9,12.6,12.6,13.8,0.25,2.0,80.0,100.0,28.0,27.0,10.0,21.0,23.0,14.0,18.0,17.0,8.0,34.0,0.0,5.0,10.0,10.0,15.0,50.0,10.0,0.0,70,30,0,0,75,,,10220
Taxis River,86,46.431,-66.57926,2022-09-16,Open,39.1,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,475.0,,,5.4,7.5,34.9,34.3,33.9,0.0,1.5,0.0,100.0,39.0,29.0,35.0,28.0,21.0,38.0,33.0,21.0,36.0,47.0,0.0,5.0,15.0,15.0,30.0,20.0,15.0,0.0,30,70,0,0,,,,10221
Cains River,74,46.583,-65.72,2022-09-15,Open,50.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,9.8,10.6,18.9,19.1,19.0,0.0,0.5,0.0,20.0,18.0,15.0,17.0,31.0,21.0,26.0,40.0,30.0,18.0,34.0,0.0,10.0,15.0,15.0,30.0,25.0,5.0,0.0,30,70,0,0,,,,10219
Cains River,212,46.319,-66.289,2022-09-14,Open,22.4,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,10.6,12.5,24.2,28.5,24.6,0.0,0.0,0.0,0.0,24.0,33.0,17.0,15.0,18.0,12.0,26.0,16.0,26.0,40.0,0.0,15.0,15.0,20.0,35.0,15.0,0.0,0.0,20,80,0,0,,,,10216
Cains River,77,46.40538,-66.11,2022-09-14,Open,34.2,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,6.1,6.1,28.1,30.4,30.8,0.0,0.0,0.0,0.0,23.0,32.0,54.0,21.0,24.0,28.0,29.0,25.0,29.0,54.0,0.0,10.0,13.0,15.0,10.0,2.0,0.0,50.0,5,95,0,0,,,,10217
Cains River,78,46.43506,-66.0182,2022-09-14,Open,34.5,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,4.9,6.0,37.2,36.8,37.3,0.25,1.0,100.0,90.0,37.0,36.0,25.0,42.0,22.0,19.0,46.0,18.0,20.0,50.0,0.0,5.0,10.0,35.0,38.0,10.0,2.0,0.0,30,70,0,0,,,,10218
South Branch Big Sevogle River,153,47.09,-66.32,2022-09-13,Open,23.2,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,600.0,,,17.6,17.6,8.2,8.1,8.1,4.0,0.5,100.0,20.0,21.0,29.0,30.0,34.0,35.0,24.0,22.0,38.0,25.0,47.0,0.0,10.0,25.0,10.0,20.0,30.0,5.0,0.0,5,95,0,0,,,,10213
South Branch Big Sevogle River,39,47.069,-66.258,2022-09-13,Open,24.0,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,13.2,13.2,13.9,13.6,13.6,0.25,0.0,90.0,0.0,33.0,37.0,30.0,24.0,59.0,41.0,26.0,42.0,30.0,65.0,0.0,10.0,20.0,15.0,10.0,35.0,10.0,0.0,0,100,0,0,,,,10214
Lower North Branch Little Southwest Miramichi River,147,46.98283,-66.37267,2022-09-13,Open,28.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,6.4,6.4,24.7,26.0,25.6,0.15,0.5,90.0,75.0,26.0,19.0,10.0,27.0,27.0,13.0,25.0,9.0,16.0,27.0,0.0,5.0,15.0,20.0,35.0,25.0,0.0,0.0,65,35,0,0,,,,10215
Catamaran Brook,218,46.88,-66.104,2022-09-12,Open,27.1,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,575.0,,,4.0,5.4,44.6,45.3,45.5,0.0,0.0,0.0,0.0,45.0,29.0,13.0,43.0,25.0,19.0,29.0,24.0,37.0,51.0,0.0,5.0,13.0,25.0,25.0,15.0,2.0,15.0,30,70,0,0,,,,10210
Dungarvon River,55,46.659,-66.32296,2022-09-12,Open,40.2,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,5.7,8.0,29.7,30.6,26.9,0.0,0.25,0.0,15.0,18.0,42.0,30.0,15.0,35.0,24.0,21.0,17.0,26.0,44.0,0.0,5.0,15.0,35.0,25.0,20.0,0.0,0.0,60,40,0,0,,,,10211
Dungarvon River,210,46.701,-66.484,2022-09-12,Open,33.0,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,8.1,8.5,15.7,15.4,13.2,0.0,1.0,0.0,85.0,23.0,34.0,35.0,25.0,31.0,36.0,19.0,31.0,22.0,44.0,0.0,5.0,15.0,30.0,35.0,14.0,1.0,0.0,40,60,0,0,,,,10212
Southwest Miramichi River,61,46.609,-65.892,2022-09-09,Open,44.1,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,4.4,4.4,30.4,30.5,30.7,0.0,0.0,0.0,0.0,38.0,41.0,20.0,29.0,40.0,25.0,36.0,43.0,36.0,43.0,0.0,15.0,20.0,45.0,17.0,3.0,0.0,0.0,5,95,0,0,,,,10206
Bartholomew River,119,46.72,-65.87,2022-09-09,Open,47.5,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,,,,7.7,6.8,25.4,25.2,24.3,3.0,3.0,40.0,90.0,20.0,12.0,37.0,22.0,6.0,30.0,17.0,10.0,26.0,38.0,0.0,5.0,15.0,45.0,35.0,0.0,0.0,0.0,70,30,0,0,,,,10207
Dungarvon River,117,46.78,-65.97,2022-09-09,Open,41.7,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,5.2,5.2,25.9,25.4,25.2,0.0,0.25,0.0,80.0,40.0,33.0,17.0,46.0,32.0,20.0,41.0,29.0,14.0,54.0,0.0,5.0,10.0,20.0,30.0,5.0,0.0,30.0,50,50,0,0,,,,10208
Renous River,116,46.81,-65.8695,2022-09-09,Open,44.1,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,575.0,,,8.9,8.9,28.5,31.1,31.1,0.25,0.0,25.0,0.0,39.0,40.0,46.0,21.0,28.0,45.0,32.0,30.0,30.0,51.0,0.0,5.0,10.0,15.0,30.0,25.0,15.0,0.0,5,95,0,0,,,,10209
Rocky Brook,92,46.68913,-66.636,2022-09-08,Open,21.9,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,12.1,12.4,11.1,12.9,12.1,1.0,0.5,100.0,40.0,35.0,26.0,15.0,28.0,31.0,21.0,20.0,36.0,37.0,43.0,0.0,10.0,23.0,20.0,35.0,10.0,2.0,0.0,30,70,0,0,,,,10204
Burnt Land Brook,84,46.461,-66.408,2022-09-08,Open,29.0,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,21.6,23.4,8.9,7.6,9.0,0.0,0.5,0.0,5.0,21.0,39.0,19.0,16.0,44.0,37.0,27.0,56.0,40.0,,0.0,5.0,10.0,25.0,35.0,20.0,5.0,0.0,10,80,10,0,,,,10205
Betts Mill Brook,82,46.5387,-66.18704,2022-09-07,Open,33.6,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,17.7,18.4,11.5,9.3,9.9,1.0,4.0,20.0,100.0,34.0,33.0,36.0,17.0,43.0,22.0,43.0,37.0,18.0,47.0,0.0,5.0,15.0,25.0,35.0,20.0,0.0,0.0,15,85,0,0,,,,10203
Dungarvon River,186,46.82,-66.65,2022-09-06,Open,27.0,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,23.5,24.6,5.3,4.3,5.7,0.75,1.5,80.0,10.0,21.0,17.0,30.0,32.0,29.0,34.0,26.0,24.0,23.0,52.0,0.0,5.0,5.0,10.0,35.0,40.0,5.0,0.0,40,60,0,0,,,,10199
Renous River,214,46.79135,-66.477,2022-09-06,Open,19.7,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,600.0,,,15.1,15.1,8.7,8.8,8.7,1.5,0.5,90.0,60.0,33.0,28.0,36.0,34.0,40.0,36.0,23.0,15.0,26.0,47.0,0.0,5.0,10.0,15.0,15.0,5.0,0.0,50.0,5,95,0,0,,,,10200
Renous River,54,46.797,-66.201,2022-09-06,Open,24.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,9.8,4.4,24.9,24.9,23.8,0.25,0.5,100.0,100.0,41.0,42.0,25.0,38.0,34.0,26.0,40.0,32.0,21.0,45.0,0.0,5.0,10.0,10.0,25.0,40.0,10.0,0.0,20,80,0,0,,,,10201
Renous River,48,46.82193,-66.10991,2022-09-06,Open,33.8,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,600.0,,,9.6,9.6,17.7,17.4,18.3,0.15,0.75,50.0,85.0,20.0,39.0,37.0,16.0,42.0,31.0,12.0,35.0,30.0,46.0,0.0,5.0,10.0,25.0,40.0,20.0,0.0,0.0,40,60,0,0,,,,10202
North Branch Big Sevogle River,38,47.133,-66.118,2022-09-02,Open,36.6,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,10.7,10.0,13.2,14.2,15.6,0.5,0.25,100.0,25.0,16.0,30.0,37.0,21.0,21.0,39.0,27.0,22.0,36.0,49.0,0.0,5.0,5.0,20.0,40.0,20.0,5.0,5.0,10,90,0,0,,,,10196
North Branch Big Sevogle River,104,47.14,-65.98,2022-09-02,Open,34.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,12.5,10.9,13.3,14.3,14.7,0.5,1.5,85.0,100.0,22.0,35.0,41.0,18.0,22.0,37.0,16.0,29.0,43.0,43.0,0.0,10.0,15.0,20.0,30.0,20.0,5.0,0.0,15,85,0,0,,,,10197
Northwest Miramichi River,31,47.16701,-65.956,2022-09-02,Open,38.7,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,5.5,6.7,28.1,28.0,29.5,0.0,0.75,0.0,80.0,32.0,21.0,25.0,40.0,23.0,26.0,46.0,30.0,25.0,57.0,0.0,5.0,5.0,20.0,35.0,25.0,10.0,0.0,30,70,0,0,,,,10198
Northwest Miramichi River,34,47.253,-66.236,2022-09-01,Open,31.8,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,5.6,5.6,22.2,21.8,22.2,1.0,2.0,50.0,75.0,30.0,46.0,33.0,29.0,43.0,36.0,40.0,38.0,46.0,52.0,0.0,5.0,15.0,15.0,35.0,20.0,10.0,0.0,0,100,0,0,,,,10193
South Branch Northwest Miramichi River,35,47.272,-66.32142,2022-09-01,Open,33.2,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,16.9,18.5,6.4,7.7,11.8,5.0,3.5,95.0,100.0,15.0,31.0,25.0,29.0,37.0,27.0,30.0,32.0,26.0,45.0,0.0,10.0,15.0,25.0,30.0,20.0,0.0,0.0,5,95,0,0,,,,10194
Northwest Miramichi River,33,47.191,-66.121,2022-09-01,Open,31.6,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,9.7,6.9,20.8,20.8,20.8,0.0,0.0,0.0,0.0,46.0,46.0,38.0,34.0,44.0,49.0,48.0,49.0,43.0,54.0,0.0,5.0,10.0,30.0,30.0,25.0,0.0,0.0,0,10,0,0,,,,10195
Little Southwest Miramichi River,217,46.856,-66.161,2022-08-31,Open,32.5,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,450.0,,,5.0,4.6,50.3,50.0,50.0,0.25,0.0,10.0,0.0,41.0,51.0,21.0,32.0,41.0,28.0,57.0,37.0,30.0,59.0,0.0,5.0,5.0,35.0,40.0,15.0,0.0,0.0,10,90,0,0,,,,10190
Little Southwest Miramichi River,43,46.93709,-65.9076,2022-08-31,Open,31.2,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,15.2,15.2,18.3,18.5,18.7,0.0,0.0,0.0,0.0,19.0,39.0,51.0,14.0,34.0,45.0,11.0,32.0,45.0,51.0,0.0,10.0,20.0,35.0,30.0,5.0,0.0,0.0,20,80,0,0,,,,10191
Sutherland Brook,23,46.938,-65.821,2022-08-31,Open,56.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,400.0,,,25.6,25.6,5.8,6.7,8.3,3.0,4.0,95.0,100.0,19.0,10.0,13.0,12.0,15.0,13.0,11.0,9.0,10.0,32.0,0.0,10.0,5.0,15.0,40.0,30.0,0.0,0.0,100,0,0,0,,,,10192
Tuadook River,107,46.97,-66.63,2022-08-30,Open,25.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,650.0,,,8.6,8.6,19.6,21.1,24.3,1.0,1.5,80.0,90.0,36.0,23.0,37.0,35.0,21.0,25.0,49.0,34.0,24.0,52.0,0.0,15.0,20.0,45.0,15.0,5.0,0.0,0.0,15,80,5,0,,,,10187
North PoleStream,45,46.96077,-66.56005,2022-08-30,Open,26.5,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,600.0,,,14.2,9.5,22.6,26.8,28.7,0.5,0.0,25.0,0.0,42.0,28.0,21.0,49.0,40.0,28.0,46.0,51.0,32.0,55.0,0.0,5.0,5.0,35.0,45.0,8.0,2.0,0.0,5,95,0,0,,,,10188
North PoleStream,145,46.9797,-66.47,2022-08-30,Open,27.5,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,475.0,,,7.0,8.6,25.9,25.5,26.3,0.75,1.5,100.0,100.0,59.0,44.0,43.0,57.0,28.0,35.0,51.0,35.0,23.0,59.0,0.0,5.0,25.0,10.0,10.0,20.0,30.0,0.0,5,95,0,0,,,,10189
Little River,20,47.19,-65.91,2022-08-29,Open,58.4,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,16.4,16.4,12.1,12.7,13.3,2.0,0.1,50.0,10.0,50.0,53.0,10.0,40.0,26.0,7.0,31.0,20.0,15.0,53.0,0.0,5.0,5.0,30.0,40.0,15.0,0.0,5.0,34,66,0,0,,,,10183
Northwest Miramichi River,115,47.19,-65.89,2022-08-29,Open,33.1,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,10.5,12.0,25.1,18.3,16.7,0.0,0.25,0.0,70.0,44.0,28.0,34.0,41.0,40.0,32.0,58.0,44.0,42.0,64.0,0.0,5.0,10.0,30.0,23.0,30.0,2.0,0.0,10,90,0,0,,,,10184
Northwest Miramichi River,30,47.21,-65.817,2022-08-29,Open,43.9,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,26.2,26.2,12.6,11.9,11.5,0.0,0.0,0.0,0.0,52.0,48.0,25.0,49.0,42.0,23.0,50.0,47.0,28.0,52.0,0.0,5.0,15.0,45.0,25.0,10.0,0.0,0.0,5,95,0,0,,,,10185
Northwest Miramichi River,215,47.13517,-65.83667,2022-08-29,Open,48.1,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,14.1,14.1,17.0,21.6,22.6,0.0,0.25,0.0,5.0,46.0,30.0,26.0,21.0,26.0,22.0,30.0,25.0,20.0,60.0,0.0,5.0,15.0,25.0,45.0,10.0,0.0,0.0,33,67,0,0,,,,10186
Little Sevogle River,40,47.04193,-65.88886,2021-10-15,Open,39.7,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,700.0,,,17.5,16.4,12.2,12.4,7.7,1.0,0.0,80.0,0.0,36.0,41.0,23.0,44.0,25.0,27.0,20.0,20.0,21.0,50.0,0.0,5.0,10.0,30.0,50.0,5.0,0.0,0.0,25,75,0,0,,,,10100
Little Southwest Miramichi River,44,46.89596,-66.14703,2021-10-15,Open,20.7,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,700.0,,,21.3,19.7,10.2,10.8,9.8,0.0,0.0,0.0,0.0,18.0,35.0,38.0,27.0,34.0,39.0,31.0,38.0,58.0,64.0,0.0,5.0,10.0,15.0,35.0,32.0,3.0,0.0,0,100,0,0,,,,10101
Southwest Miramichi River,58,46.48388,-66.481,2021-10-14,Open,26.8,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,600.0,,,10.1,12.9,27.9,27.3,27.7,0.25,0.25,90.0,10.0,37.0,29.0,35.0,35.0,27.0,19.0,25.0,21.0,22.0,48.0,0.0,5.0,5.0,10.0,70.0,10.0,0.0,0.0,30,70,0,0,,,,10097
Southwest Miramichi River,62,46.50236,-66.335,2021-10-14,Open,28.9,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,600.0,,,27.1,27.2,4.7,5.5,5.5,0.0,0.0,0.0,0.0,21.0,39.0,48.0,20.0,39.0,42.0,23.0,35.0,47.0,54.0,0.0,5.0,10.0,25.0,45.0,15.0,0.0,0.0,10,90,0,0,,,,10098
Little Southwest Miramichi River,217,46.856,-66.161,2021-10-14,Open,28.4,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,650.0,,,18.9,18.9,12.8,12.2,10.8,0.0,0.0,0.0,0.0,45.0,34.0,31.0,40.0,28.0,30.0,32.0,35.0,28.0,75.0,0.0,5.0,10.0,15.0,60.0,10.0,0.0,0.0,5,95,0,0,,,,10099
Renous River,54,46.797,-66.201,2021-10-13,Open,22.5,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,8.3,7.4,25.8,25.1,24.7,0.15,0.25,10.0,30.0,30.0,51.0,33.0,39.0,43.0,39.0,35.0,39.0,27.0,49.0,0.0,5.0,10.0,25.0,35.0,24.0,1.0,0.0,10,90,0,0,,,,10093
North PoleStream,145,46.9797,-66.47,2021-10-13,Open,21.8,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,600.0,,,10.1,12.2,27.2,26.7,26.8,90.0,1.5,100.0,0.25,75.0,44.0,57.0,30.0,32.0,36.0,40.0,31.0,24.0,83.0,0.0,20.0,0.0,0.0,0.0,40.0,40.0,0.0,0,100,0,0,,,,10094
Renous River,214,46.79135,-66.477,2021-10-13,Open,20.9,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,600.0,,,22.8,24.4,8.5,9.2,9.6,1.0,0.5,40.0,30.0,35.0,46.0,28.0,32.0,31.0,24.0,32.0,37.0,40.0,52.0,0.0,5.0,15.0,10.0,15.0,13.0,2.0,40.0,5,95,0,0,,,,10095
Catamaran Brook,218,46.88,-66.104,2021-10-13,Open,21.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,5.5,7.5,25.8,25.3,26.2,0.0,0.0,0.0,0.0,40.0,28.0,49.0,31.0,34.0,67.0,47.0,49.0,42.0,68.0,0.0,0.0,10.0,25.0,60.0,5.0,0.0,0.0,0,100,0,0,,,,10096
Burnthill Brook,120,46.68,-66.97,2021-10-12,Open,24.0,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,15.7,15.0,9.8,10.5,10.8,5.0,0.75,10.0,1.0,24.0,37.0,28.0,58.0,42.0,30.0,34.0,38.0,56.0,58.0,0.0,10.0,20.0,10.0,20.0,37.0,3.0,0.0,0,100,0,0,,,,10090
Clearwater Brook,121,46.76,-66.83,2021-10-12,Open,24.1,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,13.7,13.1,11.0,11.7,12.5,0.0,0.0,100.0,0.5,43.0,37.0,32.0,52.0,48.0,27.0,67.0,63.0,33.0,70.0,0.0,5.0,15.0,35.0,40.0,5.0,0.0,0.0,5,95,0,0,,,,10091
McKiel Brook,129,46.55,-66.04,2021-10-12,Open,21.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,17.6,16.0,11.2,10.8,10.3,100.0,1.5,60.0,0.5,41.0,44.0,54.0,38.0,42.0,30.0,33.0,41.0,21.0,68.0,0.0,10.0,15.0,15.0,20.0,38.0,2.0,0.0,5,95,0,0,,,,10092
Sutherland Brook,23,46.938,-65.821,2021-09-29,Open,36.4,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,30.6,30.6,5.5,7.4,8.3,1.5,1.0,80.0,60.0,31.0,15.0,16.0,25.0,23.0,20.0,21.0,28.0,11.0,36.0,0.0,5.0,10.0,15.0,30.0,40.0,0.0,0.0,60,40,0,0,,,,10087
Northwest Miramichi River,26,47.05549,-65.83176,2021-09-29,Open,36.4,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,186.0,18.6,12.1,11.5,13.7,0.0,0.0,0.0,0.0,28.0,35.0,49.0,10.0,24.0,40.0,30.0,34.0,50.0,53.0,0.0,5.0,10.0,10.0,10.0,0.0,0.0,65.0,5,95,0,0,,,,10088
Northwest Miramichi River,216,47.03,-65.83467,2021-09-29,Open,34.2,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,5.2,3.8,51.2,52.8,53.3,0.0,0.0,0.0,0.0,47.0,31.0,18.0,48.0,26.0,23.0,50.0,38.0,34.0,61.0,0.0,10.0,20.0,25.0,45.0,0.0,0.0,0.0,40,60,0,0,,,,10089
Burnt Land Brook,84,46.461,-66.408,2021-09-24,Open,28.8,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,16.3,17.9,9.8,11.1,11.7,0.0,0.0,0.0,0.0,32.0,51.0,46.0,19.0,26.0,40.0,17.0,32.0,24.0,62.0,0.0,5.0,10.0,20.0,30.0,30.0,5.0,0.0,30,70,0,0,,,,10085
Rocky Brook,92,46.68913,-66.636,2021-09-24,Open,22.2,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,14.2,14.2,10.2,12.5,12.2,0.5,0.5,100.0,50.0,36.0,43.0,25.0,31.0,41.0,33.0,30.0,48.0,46.0,56.0,0.0,5.0,20.0,20.0,25.0,28.0,2.0,0.0,10,90,0,0,,,,10086
South Branch Southwest Miramichi River,65,46.494,-67.01,2021-09-23,Open,31.3,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,8.6,7.7,17.9,18.7,18.1,1.5,0.75,100.0,100.0,56.0,42.0,47.0,50.0,48.0,50.0,46.0,52.0,55.0,56.0,0.0,5.0,15.0,30.0,40.0,10.0,0.0,0.0,5,95,0,0,,,,10082
Southwest Miramichi River,69,46.51109,-67.11281,2021-09-23,Open,34.4,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,550.0,,,10.8,11.0,16.1,15.8,17.7,0.0,0.25,0.0,30.0,46.0,23.0,29.0,60.0,32.0,26.0,55.0,38.0,32.0,64.0,0.0,5.0,15.0,20.0,30.0,20.0,10.0,0.0,0,100,0,0,,,,10083
Salmon Brook,206,46.562,-67.29,2021-09-23,Open,26.5,,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: ---] (Smith-Root LR-24),,60.0,,500.0,,,18.6,18.6,7.8,10.7,11.9,2.0,0.5,100.0,90.0,25.0,21.0,21.0,63.0,25.0,22.0,60.0,45.0,22.0,73.0,0.0,5.0,20.0,40.0,35.0,0.0,0.0,0.0,30,65,5,0,,,,10084
