fishing_area__zone_de_pêche,river_name__nom_de_la_rivière,site_code__numéro_du_site,latitude,longitude,year__année,month__mois,day__jour,site_type__type_de_site,water_cond__cond_eau,water_temp_c__temp_eau_c,seine_type__type_de_senne,electrofisher__électropêcheur,electrofisher_pulse_type__type_d'impulsion_du_électropêcheur,electrofisher_frequency__fréquence_du_électropêcheur,duty_cycle__facteur_d'utilisation,electrofisher_voltage__tension_du_électropêcheur,electrofisher_output_low__sortie_faible_du_électropêcheur,electrofisher_output_high__sortie_élevé_du_électropêcheur,bank_length_left__longueur_de_la_banque_à_gauche,bank_length_right__longueur_de_la_banque_à_droite,width_lower__largeur_inférieure,width_middle__largeur_moyenne,width_upper__largeur_supérieure,max_overhanging_veg_left__max_vég_en_surplomb_à_gauche,max_overhanging_veg_right__max_vég_en_surplomb_à_droite,overhanging_veg_left__vég_en_surplomb_à_gauche,overhanging_veg_right__vég_en_surplomb_à_droite,depth_1_lower__profondeur_1_inférieure,depth_2_lower__profondeur_2_inférieure,depth_3_lower__profondeur_3_inférieure,depth_1_middle__profondeur_1_moyenne,depth_2_middle__profondeur_2_moyenne,depth_3_middle__profondeur_3_moyenne,depth_1_upper__profondeur_1_supérieur,depth_2_upper__profondeur_2_supérieur,depth_3_upper__profondeur_3_supérieur,max_depth__profondeur_max,percent_fine__pourcentage_fin,percent_sand__pourcentage_sable,percent_gravel__pourcentage_gravier,percent_pebble__pourcentage_caillou,percent_cobble__pourcentage_pierre,percent_rocks__pourcentage_roches,percent_boulder__pourcentage_rocher,percent_bedrock__pourcentage_substratum,percent_riffle__pourcentage_radier,percent_run__pourcentage_courant,percent_flat__pourcentage_plat,percent_pool__pourcentage_bassin,age_thresh_0_1__seuil d'âge_0_1,age_thresh_1_2__seuil d'âge_1_2,age_thresh_2_3__seuil d'âge_2_3,sample_id__numéro_d_identification_de_l_échantillon
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,1974,10,11,Spot check,50.0,13.0,1 man seine (1m wide X 1m high),,,,,,,,,,12.2,9.1,10.7,,,,,27.9,50.8,45.7,17.8,30.5,27.9,27.9,25.4,25.4,,0.0,10.0,0.0,0.0,45.0,45.0,0.0,0.0,70,20,0,10,,,,58428
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,1974,10,11,Spot check,,,1 man seine (1m wide X 1m high),,,,,,,,,,9.1,9.1,9.8,,,,,17.8,33.0,25.4,40.6,45.7,17.8,17.8,15.2,17.8,,0.0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,20,80,0,0,,,,58429
SFA16B__ZPS16B,St. Nicholas River,RN05,46.51599099,-64.91535948,1974,10,11,Spot check,,6.0,1 man seine (1m wide X 1m high),,,,,,,,,,,,,,,,,22.9,10.2,40.6,27.9,10.2,7.6,39.4,66.0,33.0,,45.0,10.0,0.0,0.0,20.0,15.0,10.0,0.0,0,100,0,0,,,,58444
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,1977,7,1,Closed,90.0,24.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,17.7,16.5,17.7,15.8,10.4,,,,,,,,,,,,,,30.0,0.0,0.0,5.0,0.0,80.0,15.0,0.0,0.0,0,0,0,0,,,,58452
SFA16B__ZPS16B,Buctouche,B17,46.31801802,-65.0124183,1977,7,6,Closed,40.0,15.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,100.0,,600.0,0.12,0.12,40.5,39.3,11.3,7.3,15.9,,,,,28.0,8.0,9.0,4.0,18.0,39.0,11.0,14.0,12.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58458
SFA16B__ZPS16B,Johnson Brook,B13,46.35337838,-64.99084967,1977,7,11,Closed,65.0,15.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,550.0,0.16,0.16,58.0,58.0,5.4,4.1,4.1,,,,,20.0,22.0,12.0,17.0,22.0,15.0,8.0,17.0,12.0,36.0,7.0,8.0,60.0,0.0,20.0,0.0,5.0,0.0,10,90,0,0,,,,58455
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,1977,7,14,Closed,52.0,21.9,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.1,0.1,35.1,33.5,4.6,6.7,10.1,,,,,23.0,25.0,24.0,24.0,14.0,8.0,10.0,20.0,22.0,30.0,0.0,0.0,30.0,0.0,60.0,10.0,0.0,0.0,0,0,0,0,,,,58453
SFA16B__ZPS16B,Yankee Brook,B14,46.3545045,-64.93169935,1977,7,14,Closed,60.0,14.5,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.1,0.1,58.5,44.2,5.8,2.7,16.5,,,,,11.0,18.0,25.0,8.0,17.0,13.0,5.0,0.0,7.0,40.0,0.0,0.0,25.0,0.0,40.0,35.0,0.0,0.0,0,0,0,0,,,,58456
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,1977,8,3,Closed,80.0,23.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,100.0,,,0.2,0.2,29.0,31.1,12.2,15.9,11.3,,,,,10.0,11.0,19.0,12.0,20.0,18.0,11.0,18.0,44.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58454
SFA16B__ZPS16B,Buctouche,B15,46.36441441,-64.89869281,1977,8,3,Closed,120.0,30.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,100.0,,,0.2,0.2,24.0,18.0,10.6,9.2,13.5,,,,,15.0,15.0,10.0,12.0,17.0,7.0,14.0,26.0,26.0,35.0,0.0,0.0,40.0,0.0,50.0,0.0,10.0,0.0,40,60,0,0,,,,58457
SFA16B__ZPS16B,North Branch McInnes Brook,K09,46.76081081,-65.19901961,1977,8,22,Closed,80.0,13.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,41.5,40.0,3.7,5.0,8.0,,,,,21.0,14.0,11.0,34.0,39.0,43.0,59.0,56.0,54.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58450
SFA16B__ZPS16B,Tweedie Brook,K10,46.78288288,-65.13529412,1977,8,22,Closed,75.0,12.0,1 man seine (1m wide X 1m high),,,,,,,,43.0,49.0,5.7,4.6,5.4,,,,,19.0,14.0,21.0,23.0,22.0,26.0,23.0,27.0,40.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58451
SFA16B__ZPS16B,Kouchibouguac,K07,46.73,-65.21111111,1977,8,23,Closed,60.0,18.0,1 man seine (1m wide X 1m high),,,60.0,,300.0,,,19.3,23.0,15.4,21.3,21.5,,,,,32.0,20.0,12.0,12.0,18.0,18.0,14.0,9.0,25.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58448
SFA16B__ZPS16B,Kouchibouguac,K08,46.6972973,-65.31993464,1977,8,24,Closed,51.0,17.0,1 man seine (1m wide X 1m high),,,60.0,,200.0,,,19.8,18.0,17.8,14.5,17.0,,,,,6.0,8.0,17.0,17.0,12.0,12.0,8.0,19.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58449
SFA16B__ZPS16B,Kouchibouguac,K06,46.74594595,-65.17843137,1977,8,25,Closed,70.0,18.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.08,0.08,15.0,17.5,18.0,,21.4,,,,,25.0,26.0,30.0,22.0,18.0,24.0,15.0,30.0,18.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58446
SFA16B__ZPS16B,Kouchibouguac,K05,46.68,-65.38,1977,8,25,Closed,40.0,14.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.08,0.08,16.4,28.3,7.1,14.9,11.6,,,,,29.0,17.0,25.0,12.0,16.0,14.0,27.0,17.0,11.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58447
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,1978,8,3,Closed,137.0,23.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,17.5,18.0,18.2,15.0,10.4,,,,,,,,,,,,,,47.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58463
SFA16B__ZPS16B,Buctouche,B15,46.36441441,-64.89869281,1978,8,3,Closed,128.0,20.2,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,24.0,18.0,10.6,9.2,13.5,,,,,15.0,15.0,10.0,12.0,17.0,7.0,14.0,26.0,26.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58468
SFA16B__ZPS16B,Buctouche,B17,46.31801802,-65.0124183,1978,8,3,Closed,63.0,18.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,40.5,39.3,11.3,7.3,15.9,,,,,28.0,8.0,9.0,4.0,18.0,39.0,11.0,14.0,12.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58469
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,1978,8,8,Closed,85.0,17.5,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,29.0,31.1,12.2,15.9,11.3,,,,,21.0,9.0,9.0,11.0,6.0,5.0,6.0,9.0,12.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58465
SFA16B__ZPS16B,Yankee Brook,B14,46.3545045,-64.93169935,1978,8,8,Closed,75.0,20.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,58.5,44.2,5.8,2.7,16.5,,,,,11.0,18.0,25.0,8.0,17.0,13.0,5.0,0.0,7.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58467
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,1978,8,10,Closed,100.0,23.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,35.1,33.5,4.6,6.7,10.1,,,,,23.0,25.0,24.0,24.0,14.0,8.0,10.0,20.0,22.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58464
SFA16B__ZPS16B,Johnson Brook,B13,46.35337838,-64.99084967,1978,8,10,Closed,115.0,23.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.2,0.2,58.0,58.0,5.9,4.1,6.1,,,,,6.0,6.0,4.0,13.0,14.0,27.0,16.0,5.0,6.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58466
SFA16B__ZPS16B,Kouchibouguac,K05,46.68,-65.38,1978,8,30,Closed,61.0,16.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.09,0.09,16.4,28.3,7.1,14.9,11.6,,,,,29.0,17.0,25.0,12.0,16.0,14.0,27.0,17.0,25.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58459
SFA16B__ZPS16B,Kouchibouguac,K08,46.6972973,-65.31993464,1978,9,12,Closed,55.0,11.5,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,19.8,18.0,17.8,14.5,17.0,,,,,6.0,8.0,17.0,17.0,12.0,12.0,8.0,19.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58460
SFA16B__ZPS16B,Tweedie Brook,K10,46.78288288,-65.13529412,1978,9,13,Closed,85.0,8.5,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,43.0,49.0,5.7,4.6,5.4,,,,,19.0,14.0,21.0,23.0,22.0,26.0,23.0,27.0,40.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58462
SFA16B__ZPS16B,North Branch McInnes Brook,K09,46.76081081,-65.19901961,1978,9,14,Closed,80.0,6.9,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,41.5,40.0,3.7,5.0,8.0,,,,,21.0,14.0,11.0,34.0,39.0,43.0,59.0,56.0,54.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58461
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,1979,8,2,Closed,40.0,20.5,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.12,0.12,29.0,31.1,12.2,15.9,11.3,,,,,9.0,6.0,12.5,6.0,15.0,34.0,9.0,11.5,10.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58472
SFA16B__ZPS16B,Yankee Brook,B14,46.3545045,-64.93169935,1979,8,2,Closed,40.0,18.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.1,0.1,58.5,44.2,5.8,2.7,16.5,,,,,11.0,18.0,25.0,8.0,17.0,13.0,5.0,0.0,7.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58473
SFA16B__ZPS16B,Buctouche,B17,46.31801802,-65.0124183,1979,8,2,Closed,30.0,17.5,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.1,0.1,40.5,39.3,11.3,7.3,15.9,,,,,28.0,8.0,9.0,4.0,18.0,39.0,11.0,14.0,12.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58475
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,1979,8,8,Closed,65.0,16.5,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.13,0.13,17.5,18.0,18.2,15.0,10.4,,,,,,,,,,,,,,47.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58470
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,1979,8,8,Closed,57.0,16.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.13,0.13,35.1,33.5,4.6,6.7,10.1,,,,,23.0,25.0,24.0,24.0,14.0,8.0,10.0,20.0,22.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58471
SFA16B__ZPS16B,Buctouche,B15,46.36441441,-64.89869281,1979,8,8,Closed,60.0,14.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.13,0.13,24.0,18.0,10.6,9.2,13.5,,,,,15.0,15.0,10.0,12.0,17.0,7.0,14.0,26.0,26.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58474
SFA16B__ZPS16B,Buctouche,B17,46.31801802,-65.0124183,1980,10,1,Closed,20.0,8.5,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,40.5,39.3,11.3,7.3,15.9,,,,,29.0,10.0,12.0,7.0,21.0,42.0,12.0,17.0,13.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58478
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,1980,10,2,Closed,,11.25,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,35.1,33.5,4.6,6.7,10.1,,,,,23.0,25.0,24.0,24.0,14.0,8.0,10.0,20.0,22.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58477
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,1980,10,3,Closed,,11.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,17.5,18.0,18.2,15.0,10.4,,,,,,,,,,,,,,47.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58476
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,1982,9,1,Closed,29.0,11.8,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,33.0,36.0,6.9,6.7,16.1,,,,,23.0,25.0,24.0,24.0,14.0,8.0,10.0,20.0,22.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58493
SFA16B__ZPS16B,Buctouche,B17,46.31801802,-65.0124183,1982,9,2,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,39.5,39.2,13.0,7.3,16.8,,,,,28.0,8.0,9.0,4.0,18.0,39.0,11.0,14.0,12.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58496
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,1982,9,7,Closed,,17.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,29.6,30.1,13.7,15.9,14.6,,,,,8.0,18.0,16.0,10.0,10.0,14.5,21.5,16.0,12.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58494
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,1982,9,8,Closed,,16.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,28.3,25.4,14.2,15.0,10.4,,,,,,,,,,,,,,47.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58479
SFA16B__ZPS16B,Yankee Brook,B14,46.3545045,-64.93169935,1982,9,9,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,44.2,45.1,5.0,2.7,10.3,,,,,11.0,18.0,25.0,8.0,17.0,13.0,5.0,0.0,7.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58495
SFA16B__ZPS16B,Kouchibouguac,K05,46.68,-65.38,1982,9,13,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,33.2,38.1,8.4,15.0,12.4,,,,,29.0,17.0,25.0,12.0,16.0,14.0,27.0,17.0,11.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58483
SFA16B__ZPS16B,Richibucto,R02,46.49,-65.26,1982,9,14,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,20.1,22.3,15.2,,16.4,,,,,,33.0,,,40.0,,,18.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58487
SFA16B__ZPS16B,Richibucto,R03,46.49189189,-65.28660131,1982,9,15,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,420.0,,,41.0,40.6,6.5,,6.8,,,,,,47.0,,,56.0,,,20.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58488
SFA16B__ZPS16B,Hudson Brook,RH01,46.50045045,-65.19215686,1982,9,16,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,44.2,45.2,7.9,,7.4,,,,,,58.0,,,60.0,,,46.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58490
SFA16B__ZPS16B,Trout Brook,RT01,46.46148649,-65.14117647,1982,9,16,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,41.8,42.3,8.6,,7.8,,,,,,20.0,,,35.0,,,33.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58492
SFA16B__ZPS16B,Richibucto,R01,46.51,-65.16,1982,9,20,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,20.7,21.5,25.3,,23.4,,,,,,20.0,,,47.0,,,40.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58486
SFA16B__ZPS16B,Bass River,RB01,46.55,-65.1,1982,9,20,Closed,,,1 man seine (1m wide X 1m high),,,,,,,,32.2,30.7,9.9,,10.6,,,,,,44.0,,,73.0,,,44.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58489
SFA16B__ZPS16B,North Branch McInnes Brook,K09,46.76081081,-65.19901961,1982,9,21,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,61.2,60.2,4.9,5.0,5.6,,,,,21.0,14.0,11.0,34.0,39.0,43.0,59.0,56.0,54.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58484
SFA16B__ZPS16B,Tweedie Brook,K10,46.78288288,-65.13529412,1982,9,21,Closed,,,1 man seine (1m wide X 1m high),,,60.0,,300.0,,,37.2,36.9,8.1,4.6,8.3,,,,,19.0,14.0,21.0,23.0,22.0,26.0,23.0,27.0,40.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58485
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,1982,9,27,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,20.1,19.0,18.3,,15.8,,,,,,43.0,,,66.0,,,38.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58480
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,1982,9,29,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,30.6,30.8,10.2,,10.4,,,,,,33.0,,,24.0,,,24.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58482
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,1982,9,30,Closed,,14.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,,,30.3,30.6,10.4,,10.9,,,,,,48.0,,,37.0,,,54.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58481
SFA16B__ZPS16B,Molus River,RM01,46.58108108,-65.0754902,1982,9,30,Closed,,,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,,,,30.0,30.8,11.2,,12.8,,,,,,67.0,,,45.0,,,42.0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,58491
SFA16B__ZPS16B,Black,BL01,46.83963964,-65.01,1984,9,11,Closed,139.0,17.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,28.5,25.1,5.4,7.2,6.2,,,,,11.0,34.0,4.0,3.0,21.0,15.0,9.0,26.0,12.0,49.0,0.0,0.0,20.0,0.0,60.0,20.0,0.0,0.0,20,60,0,20,,,,58497
SFA16B__ZPS16B,Black,BL02,46.84121622,-65.02418301,1984,9,11,Closed,125.0,16.5,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,48.9,52.4,8.8,6.4,6.3,,,,,17.0,22.0,7.0,14.0,26.0,10.0,27.0,53.0,8.0,65.0,0.0,0.0,25.0,0.0,50.0,25.0,0.0,0.0,30,40,0,30,,,,58498
SFA16B__ZPS16B,Black,BL03,46.85472973,-65.05816993,1984,9,12,Closed,132.0,14.0,1 man seine (1m wide X 1m high),Dirigo 500 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,19.9,19.8,3.4,4.0,6.0,,,,,8.0,38.0,16.0,10.0,35.0,6.0,7.0,11.0,12.0,49.0,0.0,0.0,65.0,0.0,15.0,20.0,0.0,0.0,15,75,0,10,,,,58499
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,1996,8,12,Closed,,,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.2,0.2,39.0,37.0,10.5,18.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,,,36.0,5.0,10.0,20.0,20.0,20.0,20.0,5.0,0.0,85,0,15,0,,,,58500
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,1996,8,13,Closed,,21.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,27.0,22.5,14.0,14.5,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,38.0,0.0,5.0,10.0,10.0,30.0,35.0,10.0,0.0,35,35,30,0,,,,58501
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,1996,8,14,Closed,,19.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,600.0,0.2,0.2,49.0,49.0,7.0,4.0,9.0,1.0,0.0,10.0,0.0,,,,,,,,,,60.0,0.0,5.0,5.0,20.0,35.0,35.0,0.0,0.0,40,60,0,0,,,,58502
SFA16B__ZPS16B,Buctouche,B04,46.32,-65.01,1996,8,15,Open,,15.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,42.0,42.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,31.5,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,25,5,70,0,,,,58503
SFA16B__ZPS16B,Upper north branch Buctouche river,B05,46.28,-65.06,1996,8,15,Open,,16.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,600.0,0.2,0.2,45.0,45.0,3.0,3.0,3.0,2.0,0.5,100.0,100.0,,,,,,,,,,46.0,0.0,0.0,10.0,35.0,35.0,20.0,0.0,0.0,20,10,50,20,,,,58504
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,1996,8,16,Closed,,,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,44.0,44.0,11.0,9.5,9.5,0.0,0.0,0.0,0.0,,,,,,,,,,30.0,0.0,5.0,10.0,15.0,50.0,20.0,0.0,0.0,60,0,40,0,,,,58505
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,1996,8,19,Open,,2.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,29.5,29.5,8.0,7.0,7.0,0.0,0.0,0.0,0.0,35.0,11.0,19.0,3.0,5.0,11.5,14.0,10.0,21.5,79.0,0.0,0.0,5.0,10.0,20.0,50.0,15.0,0.0,25,10,15,50,,,,58510
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,1996,8,19,Open,,15.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,480.0,0.2,0.2,23.0,16.0,14.0,15.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,41.0,0.0,0.0,10.0,10.0,30.0,10.0,0.0,40.0,100,0,0,0,,,,58511
