eventDate,decimalLongitude,decimalLatitude,geodeticDatum,basisOfRecord,dataSource,Station,stateProvince,vernacularNameEN,vernacularNameFR,scientificName,scientificNameID,scientificNameIDSourceDatabase,occurrenceStatus,occurrenceStatusDetail,organismQuantity,organismQuantityType,deployYear,deployMonth,deployDay,retrieveYear,retrieveMonth,retrieveDay,numWeeksDeployed,StationID,SampleIDs
9/7/2022,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,1.67%,Average percent cover of AIS collector plates,2022,5,25,2022,9,7,15,27,4255
9/7/2022,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2022,5,25,2022,9,7,15,27,4255
9/7/2022,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2022,5,25,2022,9,7,15,27,4255
9/7/2022,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2022,5,25,2022,9,7,15,27,4255
9/7/2022,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2022,5,25,2022,9,7,15,27,4255
9/19/2023,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,14.75%,Average percent cover of AIS collector plates,2023,6,27,2023,9,19,12,27,4329
9/19/2023,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,47.00%,Average percent cover of AIS collector plates,2023,6,27,2023,9,19,12,27,4329
9/19/2023,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2023,6,27,2023,9,19,12,27,4329
9/19/2023,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2023,6,27,2023,9,19,12,27,4329
9/19/2023,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2023,6,27,2023,9,19,12,27,4329
9/19/2023,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2023,6,27,2023,9,19,12,27,4329
9/19/2023,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2023,6,27,2023,9,19,12,27,4329
9/19/2023,-64.05823,46.79574,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Alberton,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2023,6,27,2023,9,19,12,27,4329
9/28/2018,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,3.75%,Average percent cover of AIS collector plates,2018,6,4,2018,9,28,16.57,50,2204
9/28/2018,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,31.25%,Average percent cover of AIS collector plates,2018,6,4,2018,9,28,16.57,50,2204
9/28/2018,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2018,6,4,2018,9,28,16.57,50,2204
9/28/2018,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,4,2018,9,28,16.57,50,2204
9/28/2018,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2018,6,4,2018,9,28,16.57,50,2204
9/28/2018,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,4,2018,9,28,16.57,50,2204
9/28/2018,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,4,2018,9,28,16.57,50,2204
9/28/2018,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2018,6,4,2018,9,28,16.57,50,2204
9/16/2019,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,3.67%,Average percent cover of AIS collector plates,2019,5,23,2019,9,16,16.57,50,3960
9/16/2019,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,20.00%,Average percent cover of AIS collector plates,2019,5,23,2019,9,16,16.57,50,3960
9/16/2019,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2019,5,23,2019,9,16,16.57,50,3960
9/16/2019,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Non-quantitative detection at station,0.00%,Average percent cover of AIS collector plates,2019,5,23,2019,9,16,16.57,50,3960
9/16/2019,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2019,5,23,2019,9,16,16.57,50,3960
9/16/2019,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2019,5,23,2019,9,16,16.57,50,3960
9/16/2019,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2019,5,23,2019,9,16,16.57,50,3960
9/16/2019,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2019,5,23,2019,9,16,16.57,50,3960
9/21/2021,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,12.50%,Average percent cover of AIS collector plates,2021,6,11,2021,9,21,14.57,50,4221
9/21/2021,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,21.50%,Average percent cover of AIS collector plates,2021,6,11,2021,9,21,14.57,50,4221
9/21/2021,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2021,6,11,2021,9,21,14.57,50,4221
9/21/2021,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,6.25%,Average percent cover of AIS collector plates,2021,6,11,2021,9,21,14.57,50,4221
9/21/2021,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2021,6,11,2021,9,21,14.57,50,4221
9/21/2021,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2021,6,11,2021,9,21,14.57,50,4221
9/21/2021,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2021,6,11,2021,9,21,14.57,50,4221
9/21/2021,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Non-quantitative detection at station,n/a,Average percent cover of AIS collector plates,2021,6,11,2021,9,21,14.57,50,4221
9/12/2022,-61.43598,45.64798,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Aulds Cove,NS,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,15.25%,Average percent cover of AIS collector plates,2022,6,16,2022,9,12,12.57,50,4273
