cruise.number_numéro.de.criosière,year_année,month_mois,day_jour,start.hour_heure.de.début,start.minute_minute.de.début,latitude,longitude,gear_équipement,species_espèce,french.name_nom.français,english.name_nom.anglais,latin.name_nom.latin,weight.caught_poids.pris,number.caught_quantité_attrapé
24,2000,7,29,13,42,47.03291667,-64.46383333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.7,5
24,2000,7,29,13,42,47.03291667,-64.46383333,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,1.5,3
24,2000,7,29,13,42,47.03291667,-64.46383333,No. 286 otter trawl with rockhopper,2416,Crevette grise non spécifiée,CRANGON SP.,CRANGON SP.,0.01,3
24,2000,7,29,13,42,47.03291667,-64.46383333,No. 286 otter trawl with rockhopper,4000,Mollusques,MOLLUSCA P.,MOLLUSCA P.,0.01,1
24,2000,7,29,13,42,47.03291667,-64.46383333,No. 286 otter trawl with rockhopper,6200,Ophiure  non spécifié,BRITTLE STAR,OPHIUROIDEA S.C.,1.8,3
24,2000,7,29,14,56,47.04241667,-64.32991667,No. 286 otter trawl with rockhopper,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.01,1
24,2000,7,29,15,25,47.06891667,-64.34025,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.9,1
24,2000,7,29,15,25,47.06891667,-64.34025,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,2,20
24,2000,7,29,15,25,47.06891667,-64.34025,No. 286 otter trawl with rockhopper,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,2.8,10
24,2000,7,29,15,25,47.06891667,-64.34025,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1,3
24,2000,7,29,15,25,47.06891667,-64.34025,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,0.09,1
24,2000,7,29,15,25,47.06891667,-64.34025,No. 286 otter trawl with rockhopper,220,Aiguillat commun,SPINY DOGFISH,SQUALUS ACANTHIAS,2.3,1
24,2000,7,29,15,25,47.06891667,-64.34025,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,1.1,4
24,2000,7,29,15,25,47.06891667,-64.34025,No. 286 otter trawl with rockhopper,340,Poisson-alligator atlantique,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS,0.005,1
24,2000,7,29,15,25,47.06891667,-64.34025,No. 286 otter trawl with rockhopper,6121,Soleil de mer pourpre,PURPLE SUNSTAR,SOLASTER ENDECA,1,2
24,2000,7,29,16,26,47.074,-64.246,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.7,1
24,2000,7,29,16,26,47.074,-64.246,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,2,10
24,2000,7,29,16,26,47.074,-64.246,No. 286 otter trawl with rockhopper,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,0.5,1
24,2000,7,29,16,26,47.074,-64.246,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.9,6
24,2000,7,29,16,26,47.074,-64.246,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,1,2
24,2000,7,29,16,26,47.074,-64.246,No. 286 otter trawl with rockhopper,2416,Crevette grise non spécifiée,CRANGON SP.,CRANGON SP.,0.01,0
24,2000,7,29,16,26,47.074,-64.246,No. 286 otter trawl with rockhopper,4320,Pétoncles,SCALLOPS,PECTINIDAE F.,0.14,1
24,2000,7,29,16,26,47.074,-64.246,No. 286 otter trawl with rockhopper,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,2.2,1
24,2000,7,29,16,26,47.074,-64.246,No. 286 otter trawl with rockhopper,6200,Ophiure  non spécifié,BRITTLE STAR,OPHIUROIDEA S.C.,0.01,1
24,2000,7,29,18,22,46.93875,-64.29475,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.8,3
24,2000,7,29,18,22,46.93875,-64.29475,No. 286 otter trawl with rockhopper,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,1.3,7
24,2000,7,29,18,22,46.93875,-64.29475,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.9,5
24,2000,7,29,18,22,46.93875,-64.29475,No. 286 otter trawl with rockhopper,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.8,2
24,2000,7,29,19,8,46.89266667,-64.29408333,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.1,1
24,2000,7,29,19,8,46.89266667,-64.29408333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,6.6,57
24,2000,7,29,19,8,46.89266667,-64.29408333,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,1.1,20
24,2000,7,29,19,8,46.89266667,-64.29408333,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.3,11
24,2000,7,29,19,8,46.89266667,-64.29408333,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,2.8,15
24,2000,7,29,19,8,46.89266667,-64.29408333,No. 286 otter trawl with rockhopper,2521,Crabe lyre (arctique),HYAS COARCTATUS,HYAS COARCTATUS,0.9,1
24,2000,7,29,19,8,46.89266667,-64.29408333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,3.3,4
24,2000,7,29,19,8,46.89266667,-64.29408333,No. 286 otter trawl with rockhopper,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.7,1
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,1.9,12
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,5.2,62
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,2.2,13
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,1.1,8
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.9,1
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.8,1
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,0.8,1
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.9,2
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,640,Loquette d'Amérique,OCEAN POUT(COMMON),MACROZOARCES AMERICANUS,0.9,1
24,2000,7,29,19,46,46.87275,-64.28658333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,16.8,53
24,2000,7,30,7,0,46.97016667,-64.18925,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.39,1
24,2000,7,30,7,0,46.97016667,-64.18925,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.21,2
24,2000,7,30,8,40,46.82758333,-64.3405,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,1.9,1
24,2000,7,30,9,16,46.79741667,-64.392,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.85,5
24,2000,7,30,9,16,46.79741667,-64.392,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.21,6
24,2000,7,30,9,16,46.79741667,-64.392,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,3.6,25
24,2000,7,30,9,16,46.79741667,-64.392,No. 286 otter trawl with rockhopper,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,1.1,2
24,2000,7,30,9,16,46.79741667,-64.392,No. 286 otter trawl with rockhopper,320,Hémitriptère atlantique,SEA RAVEN,HEMITRIPTERUS AMERICANUS,0.46,1
24,2000,7,30,9,16,46.79741667,-64.392,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,1.4,3
24,2000,7,30,10,0,46.76608333,-64.38675,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.9,6
24,2000,7,30,10,0,46.76608333,-64.38675,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.4,15
24,2000,7,30,10,0,46.76608333,-64.38675,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.44,7
24,2000,7,30,10,0,46.76608333,-64.38675,No. 286 otter trawl with rockhopper,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,2.4,6
24,2000,7,30,10,0,46.76608333,-64.38675,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,4.6,18
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.01,1
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.1,2
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,0.22,3
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,2.3,37
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,73.5,0
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.06,1
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,1.9,2
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,340,Poisson-alligator atlantique,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS,0.005,1
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.14,2
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,2.3,2
24,2000,7,30,10,42,46.73208333,-64.47916667,No. 286 otter trawl with rockhopper,6400,Oursin ,SEA URCHINS,STRONGYLOCENTROTUS SP.,0.01,1
24,2000,7,30,11,28,46.69733333,-64.434,No. 286 otter trawl with rockhopper,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,0.175,0
24,2000,7,30,11,28,46.69733333,-64.434,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.3,13
24,2000,7,30,11,28,46.69733333,-64.434,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,1.8,204
24,2000,7,30,11,28,46.69733333,-64.434,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.78,20
24,2000,7,30,11,28,46.69733333,-64.434,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.2,0
24,2000,7,30,11,28,46.69733333,-64.434,No. 286 otter trawl with rockhopper,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.15,0
24,2000,7,30,11,28,46.69733333,-64.434,No. 286 otter trawl with rockhopper,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,1,3
24,2000,7,30,11,28,46.69733333,-64.434,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.06,0
24,2000,7,30,11,28,46.69733333,-64.434,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,2.5,2
24,2000,7,30,12,31,46.63533333,-64.47208333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.8,19
24,2000,7,30,12,31,46.63533333,-64.47208333,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,16.8,200
24,2000,7,30,12,31,46.63533333,-64.47208333,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.22,7
24,2000,7,30,12,31,46.63533333,-64.47208333,No. 286 otter trawl with rockhopper,2539,NA,LADY CRAB,OVALIPES OCELLATUS,0.16,1
24,2000,7,30,12,31,46.63533333,-64.47208333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,0.88,3
24,2000,7,30,14,21,46.56308333,-64.28816667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.6,6
24,2000,7,30,14,21,46.56308333,-64.28816667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,1.5,5
24,2000,7,30,14,21,46.56308333,-64.28816667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,1.7,30
24,2000,7,30,14,21,46.56308333,-64.28816667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,4.3,10
24,2000,7,30,14,50,46.53175,-64.29008333,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.04,1
24,2000,7,30,14,50,46.53175,-64.29008333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.28,14
24,2000,7,30,14,50,46.53175,-64.29008333,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,0.15,30
24,2000,7,30,14,50,46.53175,-64.29008333,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.06,1
24,2000,7,30,14,50,46.53175,-64.29008333,No. 286 otter trawl with rockhopper,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.06,1
24,2000,7,30,14,50,46.53175,-64.29008333,No. 286 otter trawl with rockhopper,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,0.38,2
24,2000,7,30,14,50,46.53175,-64.29008333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,8.3,14
24,2000,7,30,15,36,46.49433333,-64.241,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.8,26
24,2000,7,30,15,36,46.49433333,-64.241,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,14.3,500
24,2000,7,30,15,36,46.49433333,-64.241,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.1,5
24,2000,7,30,15,36,46.49433333,-64.241,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,11.6,27
24,2000,7,30,16,8,46.46641667,-64.24916667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,2.3,37
24,2000,7,30,16,8,46.46641667,-64.24916667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,1,5
24,2000,7,30,16,8,46.46641667,-64.24916667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,1.8,30
24,2000,7,30,16,8,46.46641667,-64.24916667,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,1.3,7
24,2000,7,30,16,8,46.46641667,-64.24916667,No. 286 otter trawl with rockhopper,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.04,0
24,2000,7,30,16,8,46.46641667,-64.24916667,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.15,1
24,2000,7,30,16,8,46.46641667,-64.24916667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,8.5,20
24,2000,7,30,17,4,46.46883333,-64.14991667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.1,4
24,2000,7,30,17,4,46.46883333,-64.14991667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,0.01,1
24,2000,7,30,17,4,46.46883333,-64.14991667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,2.8,35
24,2000,7,30,17,4,46.46883333,-64.14991667,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.01,1
24,2000,7,30,17,4,46.46883333,-64.14991667,No. 286 otter trawl with rockhopper,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,1.6,1
24,2000,7,30,17,4,46.46883333,-64.14991667,No. 286 otter trawl with rockhopper,2539,NA,LADY CRAB,OVALIPES OCELLATUS,0.22,1
24,2000,7,30,17,4,46.46883333,-64.14991667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,5.4,12
24,2000,7,30,17,45,46.50083333,-64.19641667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,2.3,33
24,2000,7,30,17,45,46.50083333,-64.19641667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,6.5,200
24,2000,7,30,17,45,46.50083333,-64.19641667,No. 286 otter trawl with rockhopper,70,Maquereau bleu,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,0.15,1
24,2000,7,30,17,45,46.50083333,-64.19641667,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.09,3
24,2000,7,30,17,45,46.50083333,-64.19641667,No. 286 otter trawl with rockhopper,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,0.095,1
24,2000,7,30,17,45,46.50083333,-64.19641667,No. 286 otter trawl with rockhopper,2539,NA,LADY CRAB,OVALIPES OCELLATUS,0.46,4
24,2000,7,30,17,45,46.50083333,-64.19641667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,8.3,24
24,2000,7,30,18,52,46.56933333,-64.19516667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.3,8
24,2000,7,30,18,52,46.56933333,-64.19516667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,6.8,300
24,2000,7,30,18,52,46.56933333,-64.19516667,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.11,0
24,2000,7,30,18,52,46.56933333,-64.19516667,No. 286 otter trawl with rockhopper,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,1.3,2
24,2000,7,30,18,52,46.56933333,-64.19516667,No. 286 otter trawl with rockhopper,204,Raie tachetée,WINTER SKATE,LEUCORAJA OCELLATA,1.8,1
24,2000,7,30,18,52,46.56933333,-64.19516667,No. 286 otter trawl with rockhopper,2539,NA,LADY CRAB,OVALIPES OCELLATUS,0.46,4
24,2000,7,30,18,52,46.56933333,-64.19516667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,13.2,30
24,2000,7,31,5,44,46.80475,-64.48108333,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.01,1
24,2000,7,31,5,44,46.80475,-64.48108333,No. 286 otter trawl with rockhopper,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,0.9,1
24,2000,7,31,5,44,46.80475,-64.48108333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,3.8,26
24,2000,7,31,5,44,46.80475,-64.48108333,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.04,3
24,2000,7,31,5,44,46.80475,-64.48108333,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.01,0
24,2000,7,31,5,44,46.80475,-64.48108333,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,1.6,9
24,2000,7,31,5,44,46.80475,-64.48108333,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.15,1
24,2000,7,31,5,44,46.80475,-64.48108333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,0.9,2
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.19,2
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,12,Merluche blanche,WHITE HAKE,UROPHYCIS TENUIS,2.8,1
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.22,10
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,1.3,6
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,5.8,54
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.04,1
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,2.8,15
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,301,Chaboisseau à épines courtes,SHORTHORN SCULPIN,MYOXOCEPHALUS SCORPIUS,0.5,1
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,320,Hémitriptère atlantique,SEA RAVEN,HEMITRIPTERUS AMERICANUS,0.72,2
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,340,Poisson-alligator atlantique,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS,0.03,6
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,640,Loquette d'Amérique,OCEAN POUT(COMMON),MACROZOARCES AMERICANUS,0.48,1
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,2416,Crevette grise non spécifiée,CRANGON SP.,CRANGON SP.,0.01,5
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.09,1
24,2000,7,31,6,31,46.86816667,-64.435,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,1.3,2
24,2000,7,31,7,9,46.90241667,-64.38233333,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,2,3
24,2000,7,31,7,9,46.90241667,-64.38233333,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.13,2
24,2000,7,31,7,9,46.90241667,-64.38233333,No. 286 otter trawl with rockhopper,42,Limande à queue jaune,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,1.5,5
24,2000,7,31,7,9,46.90241667,-64.38233333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,10.8,103
24,2000,7,31,7,9,46.90241667,-64.38233333,No. 286 otter trawl with rockhopper,300,Chaboisseau à dix-huit-épines,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,1.8,10
24,2000,7,31,7,9,46.90241667,-64.38233333,No. 286 otter trawl with rockhopper,301,Chaboisseau à épines courtes,SHORTHORN SCULPIN,MYOXOCEPHALUS SCORPIUS,1.1,0
24,2000,7,31,7,9,46.90241667,-64.38233333,No. 286 otter trawl with rockhopper,340,Poisson-alligator atlantique,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS,0.01,0
